,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
SEMA7A_ITGB1,0.8126332761538013,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009974614736728634,0.0,0.0,0.000999000999000999
APP_GPC1,0.8122023925248752,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001027857484886289,0.0,0.0,0.000999000999000999
CALM1_INSR,0.8106820958730808,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009457077986794553,0.0,0.0,0.000999000999000999
FGF23_FGFR4,0.8098684915698711,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009935654617092304,0.0,0.0,0.000999000999000999
HLA-A_APLP2,0.8097028945756336,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010868815794103108,0.0,0.0,0.000999000999000999
TGFB1_ITGB5,0.8095557193126176,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001121328022450169,0.0,0.0,0.000999000999000999
LGALS1_ITGB1,0.8062130575361612,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010762491868564845,0.0,0.0,0.000999000999000999
SPP1_ITGB1,0.8061805649153657,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001081073096092151,0.0,0.0,0.000999000999000999
LAMB2_ITGB4,0.8058390429834228,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000992219700757251,0.0,0.0,0.000999000999000999
TFF2_MUC6,0.8045260120924501,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009360705718840131,0.0,0.0,0.000999000999000999
FGF19_FGFR1,0.8023555080786638,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001070578813387781,0.0,0.0,0.000999000999000999
SPP1_ITGB5,0.8015971699803898,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010394982732330337,0.0,0.0,0.000999000999000999
ADAM12_SDC4,0.8009552195126796,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001065848264166031,0.0,0.0,0.000999000999000999
APP_LRP1,0.7998898648945563,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010924429831461375,0.0,0.0,0.000999000999000999
SEMA4A_PLXNB2,0.7986615500221534,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010274815747299188,0.0,0.0,0.000999000999000999
CXCL2_ADRA2A,0.7979585341232766,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009962513663097456,0.0,0.0,0.000999000999000999
SEMA4G_PLXNB2,0.7976562147865028,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010235347940525268,0.0,0.0,0.000999000999000999
FGB_ITGAV,0.7968966950580605,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009786384891643412,0.0,0.0,0.000999000999000999
APP_APLP2,0.7952873431688541,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001034140663307514,0.0,0.0,0.000999000999000999
CXCL17_GPR35,0.7944858481450063,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009193071658167458,0.0,0.0,0.000999000999000999
APOE_LRP1,0.7940705331779051,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010246556786556841,0.0,0.0,0.000999000999000999
VWF_SIRPA,0.7940224509671472,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000931006997529466,0.0,0.0,0.000999000999000999
LGALS9_SLC1A5,0.7932816349302173,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009464794595447409,0.0,0.0,0.000999000999000999
FGG_ITGB1,0.7929484910512682,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010265463904638116,0.0,0.0,0.000999000999000999
IL16_KCNJ15,0.7925120251895049,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009880374937267266,0.0,0.0,0.000999000999000999
CALM1_PTPRA,0.7923777492376202,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009427597137258003,0.0,0.0,0.000999000999000999
TGFB1_ITGAV,0.7922340055039712,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009874441236332207,0.0,0.0,0.000999000999000999
HBEGF_CD44,0.7916703392556266,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009546888556843039,0.0,0.0,0.000999000999000999
INS_INSR,0.7915912096164008,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009821853835993487,0.0,0.0,0.000999000999000999
VCAN_ITGB1,0.7913583671475385,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010646167469386947,0.0,0.0,0.000999000999000999
APP_LRP10,0.7897100012602731,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001055047301404633,0.0,0.0,0.000999000999000999
TGM2_SDC4,0.7890576052371141,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010410434637158094,0.0,0.0,0.000999000999000999
TIMP2_CD44,0.7886174397422181,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009935608485448569,0.0,0.0,0.000999000999000999
CDH1_ERBB3,0.7881179522169808,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009035181385998549,0.0,0.0,0.000999000999000999
SEMA4A_PLXNB1,0.7872272926033174,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001023693959748127,0.0,0.0,0.000999000999000999
MDK_LRP1,0.7871452177949626,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010150354805379702,0.0,0.0,0.000999000999000999
FGB_ITGB1,0.7864901345818089,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010426650530195674,0.0,0.0,0.000999000999000999
INHBA_ENG,0.784720342363635,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009315597994542972,0.0,0.0,0.000999000999000999
COL1A2_CD44,0.7839631826235316,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009681551329774149,0.0,0.0,0.000999000999000999
HSPG2_SDC1,0.7823047470821292,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001035868954825542,0.0,0.0,0.000999000999000999
SLPI_CD4,0.781708265498767,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009308402633884584,0.0,0.0,0.000999000999000999
MMP7_CD151,0.7817032017587473,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009506716906234813,0.0,0.0,0.000999000999000999
THBS1_ITGB1,0.7806109944304043,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009322974259897041,0.0,0.0,0.000999000999000999
TGFB1_SMAD3,0.780213431312556,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001073006911808935,0.0,0.0,0.000999000999000999
LAMB1_ITGB4,0.7800029083048641,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009253150764280322,0.0,0.0,0.000999000999000999
LAMA5_ITGB1,0.7781900940182372,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010278600899992598,0.0,0.0,0.000999000999000999
