,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
ADAM10_TSPAN17,238,11.077764,2.4913661,68.76640419947506,8441.256,9.041005,238,1,0,1.0,0.0,0.0,0.0,0.0,0.5279071224951141,0.5689332113121328,-0.008530330002465572,-0.09823866922069296,-0.271055814624203
ADAM10_AXL,293,22.788837,3.1692164,61.54855643044619,17365.094,9.762275,293,1,1,0.0,1.0,0.0,0.0,0.0,0.5048128646115112,0.48164063120928663,0.05348550745985074,-0.1843646358141902,-0.06730537520509104
VWF_SIRPA,208,7.9340796,2.1898732,72.70341207349081,6045.7686,8.707279,208,1,0,1.0,0.0,0.0,0.0,0.0,0.5126823940076626,0.4482930421205914,0.15557611064753668,-0.22118564547771252,-0.09726385997908989
CDH1_LRP5,245,7.407938,2.1291764,67.8477690288714,5644.8486,8.638676,245,1,3,0.0,0.0,0.0,1.0,0.0,-0.23916294453501918,0.042833276368090964,-0.43585148706188576,0.4842092625038371,-0.2527550162804179
CDH1_IGF1R,116,3.9447815,1.5983328,84.7769028871391,3005.9236,8.008673,116,1,3,0.0,0.0,0.0,1.0,0.0,-0.09058923135404622,0.014522048441761585,-0.20694891989055483,0.20472299891584203,-0.06410463801963032
CDH1_ERBB3,402,13.660288,2.6851423,47.24409448818898,10409.14,9.250536,402,1,3,0.0,0.0,0.0,1.0,0.0,-0.40685275682831956,-0.1537356724283967,-0.4552140541888026,0.5362786006707215,-0.1272136216762089
CDH1_PTPRM,118,4.7451887,1.7483628,84.51443569553805,3615.8337,8.193355,118,1,3,0.0,0.0,0.0,1.0,0.0,-0.16870574849283126,-0.028446278548274938,-0.2590733722433653,0.32161020458505546,-0.03671628009443363
CDH1_PTPRF,314,10.717626,2.4610941,58.79265091863517,8166.831,9.007958,314,1,3,0.0,0.0,0.0,1.0,0.0,-0.31086444867558294,-0.10377721343898327,-0.3535912049787407,0.4271031885163688,-0.1656477349969916
SEMA7A_ITGB1,160,10.904692,2.4769325,79.00262467191601,8309.375,9.02526,160,1,4,0.0,0.0,0.0,0.0,1.0,0.4835437500946192,0.227179933547512,0.19286975528614012,-0.3889211354048225,0.3585102249353294
SEMA7A_ITGA1,120,7.800295,2.1747851,84.25196850393701,5943.8247,8.690276,120,1,0,1.0,0.0,0.0,0.0,0.0,0.30477194716162553,0.12387707024119968,0.0851082396335611,-0.28482337550875336,0.22331142538774287
TIMP2_CD44,247,8.297504,2.229746,67.58530183727034,6322.698,8.75206,247,1,1,0.0,1.0,0.0,0.0,0.0,0.3595716306198723,0.7014565714112202,-0.1537619469539116,0.15520535900626492,-0.35694184881443686
TIMP2_ITGB1,214,7.1371694,2.0964425,71.91601049868767,5438.523,8.601447,214,1,1,0.0,1.0,0.0,0.0,0.0,0.3479431431377885,0.6870918370213116,-0.18916798899950885,0.220807350219109,-0.3408753035767798
LGALS3BP_ITGB1,178,5.204589,1.8252891,76.64041994750657,3965.8967,8.285739,178,1,3,0.0,0.0,0.0,1.0,0.0,-0.06536329404100708,0.13097044991031612,-0.17387939082041776,0.31819107676054603,0.1881012137589303
LAMC2_ITGA6,183,7.293056,2.1154184,75.98425196850394,5557.3086,8.623049,183,1,1,0.0,1.0,0.0,0.0,0.0,0.2439025081037976,0.6202947451623122,-0.2614728661274912,0.27567423175992367,-0.35678067050943013
LAMC2_CD151,397,34.072357,3.5574133,47.9002624671916,25963.137,10.164472,397,1,1,0.0,1.0,0.0,0.0,0.0,0.22347162216035518,0.6711308812811186,-0.3985005322769237,0.4028006008728582,-0.3396943286950101
LAMC2_ITGB1,226,9.728239,2.3728795,70.34120734908136,7412.9185,8.911115,226,1,1,0.0,1.0,0.0,0.0,0.0,0.47423012018284255,0.6675887334919085,-0.09563816184885043,0.0631731119890853,-0.2047369075434305
LAMC2_ITGA2,238,10.227024,2.4183238,68.76640419947506,7792.9927,8.961108,238,1,3,0.0,0.0,0.0,1.0,0.0,0.1430419438738268,0.5545904405328911,-0.33485188380491376,0.38575570319965335,-0.30258369116374245
LAMC2_COL17A1,174,8.005179,2.1978,77.16535433070865,6099.947,8.716199,174,1,3,0.0,0.0,0.0,1.0,0.0,-0.04316538587762998,0.37937108189049,-0.4285550154602586,0.45934659581254245,-0.2463155216801704
NID1_ITGB1,170,4.6780815,1.7366134,77.69028871391076,3564.6982,8.179115,170,1,3,0.0,0.0,0.0,1.0,0.0,-0.10066872067761955,0.3330561511941326,-0.3867347474980665,0.5100940602870802,-0.0003481116675523205
NID1_PTPRF,390,12.512807,2.603638,48.818897637795274,9534.759,9.162804,390,1,3,0.0,0.0,0.0,1.0,0.0,-0.40651261698247165,-0.23450899201978653,-0.2522910292400438,0.3257725238812273,-0.11989399577834699
ICAM1_ITGAX,199,3.2742894,1.4526179,73.88451443569554,2495.0085,7.8224483,199,1,0,1.0,0.0,0.0,0.0,0.0,0.448153165418252,0.410608486996096,0.04318930450410825,-0.15907453885672607,-0.07371207089885307
ICAM1_MUC1,378,23.090387,3.181813,50.39370078740157,17594.875,9.77542,378,1,1,0.0,1.0,0.0,0.0,0.0,0.44504807379481426,0.5129755604527789,-0.019080404749864405,-0.11861188746069638,-0.01815514625200092
ICAM1_ITGB2,126,1.7590574,1.0148891,83.46456692913385,1340.4017,7.2014704,126,1,0,1.0,0.0,0.0,0.0,0.0,0.4662872227420964,0.3199052184393702,0.2505187613676591,-0.29007772917451446,0.019730706346612756
VCAN_CD44,183,8.962118,2.2987897,75.98425196850394,6829.134,8.8291,183,1,0,1.0,0.0,0.0,0.0,0.0,0.5998245283683067,0.36962693800081015,0.3122708495762374,-0.48575925397309255,0.128616078054343
VCAN_ITGB1,172,7.94356,2.1909337,77.42782152230971,6052.9927,8.708473,172,1,0,1.0,0.0,0.0,0.0,0.0,0.5901948269308298,0.3109202324911894,0.3063840037793839,-0.4574657613888421,0.26081995627279003
TIMP3_CD44,168,12.410723,2.5960546,77.95275590551181,9456.971,9.1546135,168,1,0,1.0,0.0,0.0,0.0,0.0,0.6313099865719678,0.4282809694691675,0.32588516965804254,-0.4800581636476249,0.020002903174899833
TIMP3_MET,79,4.0200133,1.6134326,89.63254593175853,3063.25,8.027558,79,1,4,0.0,0.0,0.0,0.0,1.0,0.31660856565371387,0.22115119975256686,0.22924931757388836,-0.2671068749917573,0.015290176894419966
LUM_ITGB1,185,5.347202,1.8480141,75.7217847769029,4074.5679,8.312765,185,1,3,0.0,0.0,0.0,1.0,0.0,-0.06576830687629184,0.12830222995594195,-0.16992408170268727,0.3094736670309072,0.2076061572776581
CGN_F11R,191,5.46441,1.8663118,74.93438320209972,4163.8804,8.334443,191,1,3,0.0,0.0,0.0,1.0,0.0,-0.20750271648132726,-0.26322337047701183,-0.0600843998443708,0.09907870642903642,0.0055088038554159885
CALM2_INSR,220,10.073059,2.404515,71.12860892388451,7675.671,8.945941,220,1,2,0.0,0.0,1.0,0.0,0.0,0.6885096438879447,0.36937363086549635,0.5876577172523112,-0.5332389904573599,-0.16056559149888006
CALM2_AQP1,251,14.654538,2.7507608,67.06036745406824,11166.758,9.320786,251,1,2,0.0,0.0,1.0,0.0,0.0,0.6931573184818278,0.36323857749409827,0.6482692056590937,-0.5804915401540591,-0.14932120266038035
APP_LRP10,390,8.701227,2.2722523,48.818897637795274,6630.3354,8.7995615,390,1,0,1.0,0.0,0.0,0.0,0.0,0.6878956920835436,0.6524215856479053,0.17585530288584883,-0.2821921299355354,-0.15713874220367235
APP_PLD1,161,2.3209515,1.2002513,78.87139107611549,1768.565,7.478489,161,1,0,1.0,0.0,0.0,0.0,0.0,0.5326463852683938,0.40511850631987506,0.25836542023708614,-0.3402491218406702,-0.07673412330281078
APP_TSPAN15,139,1.813811,1.0345397,81.75853018372703,1382.1239,7.2321,139,1,1,0.0,1.0,0.0,0.0,0.0,0.5642055914178391,0.5066998029828872,0.28797434448777137,-0.27691060072054574,-0.27991325796116573
APP_TNFRSF21,400,10.171431,2.4133596,47.506561679790025,7750.63,8.955658,400,1,1,0.0,1.0,0.0,0.0,0.0,0.6114515545254446,0.7355044866586482,0.053247564092165134,-0.09554708869969158,-0.3175212613142318
APP_NCSTN,252,3.7926805,1.5670898,66.9291338582677,2890.0225,7.9693656,252,1,0,1.0,0.0,0.0,0.0,0.0,0.6732448544911118,0.6405051265105288,0.22414375758952018,-0.27816094135542613,-0.2358599978303268
CALM3_INSR,453,12.189286,2.5794048,40.5511811023622,9288.236,9.136612,453,1,4,0.0,0.0,0.0,0.0,1.0,-0.21563404509336623,-0.24226606601924475,-0.07963993675757408,0.13150258078368107,0.0600627550135115
CALM3_AQP1,628,18.198174,2.9548151,17.58530183727034,13867.008,9.53734,628,1,3,0.0,0.0,0.0,1.0,0.0,-0.4563151597774608,-0.6186947111416329,0.24099149841195525,-0.12882498116473406,0.09638852586179367
TFF2_MUC6,453,14.730859,2.7556243,40.5511811023622,11224.914,9.32598,453,1,3,0.0,0.0,0.0,1.0,0.0,-0.5021827560630597,-0.5019216093887473,-0.23921328157710461,0.25038407594639817,0.025671055013503096
TFF1_MUC5AC,171,15.65012,2.8124175,77.55905511811024,11925.392,9.386509,171,1,4,0.0,0.0,0.0,0.0,1.0,-0.15795958781198255,-0.06711869804653274,-0.21139231309129133,0.19171096478939328,0.20851111803313266
TNFSF12_TNFRSF25,167,2.6107438,1.2839137,78.08398950131233,1989.3867,7.596084,167,1,4,0.0,0.0,0.0,0.0,1.0,0.20247293008004258,0.36097833225225046,-0.09364257648953218,0.08893212088332816,-0.07765386065360574
TNFSF12_TNFRSF12A,415,15.388761,2.7965958,45.53805774278216,11726.235,9.369669,415,1,1,0.0,1.0,0.0,0.0,0.0,0.22841449771891334,0.6403774286580457,-0.3050984001445443,0.3315014519090213,-0.3849468781069511
FGF19_FGFR1,186,10.180223,2.4141464,75.59055118110236,7757.33,8.956522,186,1,0,1.0,0.0,0.0,0.0,0.0,0.7463225303288196,0.4216966148098898,0.5021164742755888,-0.5207501555467573,-0.16924893323121248
FGF19_FGFR3,212,14.818224,2.7611628,72.17847769028872,11291.486,9.331893,212,1,0,1.0,0.0,0.0,0.0,0.0,0.7830046965681462,0.46013598505430836,0.5783506167216532,-0.5806379221702493,-0.21599986049264847
VCAM1_ITGB1,229,5.6360354,1.8925147,69.94750656167979,4294.659,8.36536,229,1,0,1.0,0.0,0.0,0.0,0.0,0.5720163323859893,0.6342383312277275,0.03210618785274958,-0.099779912028541,-0.15938650983038974
VCAM1_ITGB2,127,2.5233347,1.2594079,83.33333333333334,1922.7811,7.562048,127,1,0,1.0,0.0,0.0,0.0,0.0,0.5929217657548554,0.4191560855266776,0.3327422381767965,-0.3405807199937285,-0.1111352551137718
VCAM1_EZR,420,25.938269,3.2935479,44.881889763779526,19764.96,9.891717,420,1,1,0.0,1.0,0.0,0.0,0.0,0.3790494062819272,0.6884317044752856,-0.24036683275488452,0.19480223213978262,-0.37318992446750626
VCAM1_MSN,275,7.394049,2.127523,63.91076115485564,5634.2656,8.6368,275,1,1,0.0,1.0,0.0,0.0,0.0,0.4344613210940094,0.5530960004219909,-0.01270459962650821,0.020448396453044554,-0.36732799152539436
ARPC5_LDLR,571,42.681816,3.776932,25.065616797900258,32523.545,10.3897505,571,1,2,0.0,0.0,1.0,0.0,0.0,-0.4162573040617426,-0.6320130830726343,0.27077628926425296,-0.19689786984405905,0.0998006054656516
COL6A3_ITGB1,215,13.090014,2.6454663,71.78477690288713,9974.591,9.207896,215,1,1,0.0,1.0,0.0,0.0,0.0,0.4928812013688315,0.4275781938186869,0.04112022190135294,-0.1929611689479283,0.14111724812735882
COL6A3_ITGA2,220,9.789746,2.3785963,71.12860892388451,7459.7866,8.917417,220,1,0,1.0,0.0,0.0,0.0,0.0,0.30210036643757354,0.40883533005422906,-0.06366633434233025,0.0006142618398743742,0.08504493369583437
LIPH_LPAR4,174,5.5322585,1.8767527,77.16535433070865,4215.581,8.34678,174,1,1,0.0,1.0,0.0,0.0,0.0,0.1396442785195242,0.19441177828195672,0.04841431494561968,0.011890568010003856,-0.1990785974949637
LIPH_LPAR2,200,8.806527,2.2830482,73.75328083989501,6710.5737,8.811588,200,1,3,0.0,0.0,0.0,1.0,0.0,0.0012601047691150964,0.13502793248743686,-0.10081251859592995,0.14466940873603562,-0.17071409618131855
MELTF_TFRC,210,5.543256,1.8784349,72.44094488188976,4223.961,8.348765,210,1,1,0.0,1.0,0.0,0.0,0.0,0.33582081577326356,0.3935069564266235,0.09828336036849912,-0.053775305570920036,-0.10930101296996159
COL1A2_CD44,197,6.1798773,1.9712822,74.14698162729658,4709.0664,8.457458,197,1,3,0.0,0.0,0.0,1.0,0.0,0.026759273358342345,0.4054971953464257,-0.405194897274887,0.41172507932092,-0.2309332560645253
COL1A2_ITGB1,176,5.521032,1.8750327,76.9028871391076,4207.0264,8.344749,176,1,3,0.0,0.0,0.0,1.0,0.0,0.11758327061919498,0.4419116312389844,-0.3730098690750832,0.38892084900691,-0.20501509199030876
COL1A2_ITGA11,292,17.973112,2.9430227,61.679790026246714,13695.512,9.524897,292,1,3,0.0,0.0,0.0,1.0,0.0,-0.14975724078085192,0.3067642295892703,-0.5824898122842889,0.6009194904754005,-0.3648496842056764
COL14A1_CD44,318,3.55308,1.5158039,58.26771653543308,2707.447,7.904131,318,1,4,0.0,0.0,0.0,0.0,1.0,0.06846022371944159,0.12668005344620467,-0.08816128906951648,0.0007418591192322465,0.07104872842117496
COL6A2_ITGB1,198,6.9936004,2.0786412,74.01574803149606,5329.1235,8.58113,198,1,4,0.0,0.0,0.0,0.0,1.0,0.535369864477737,0.26512478015131985,0.2964340764470797,-0.41284243177124574,0.34478917751378846
IL16_KCNJ15,135,4.259319,1.6600015,82.28346456692913,3245.601,8.085364,135,1,2,0.0,0.0,1.0,0.0,0.0,0.5341415388877981,0.3140502841141032,0.38731015152401954,-0.3385340254679624,-0.19090038961904057
CD14_ITGB1,203,10.268766,2.4220347,73.35958005249343,7824.8003,8.965181,203,1,0,1.0,0.0,0.0,0.0,0.0,0.6720483018771852,0.4703904027477168,0.24138001226200495,-0.40102333047550065,0.1324472200031399
CD14_ITGB2,135,5.6880813,1.900327,82.28346456692913,4334.318,8.37455,135,1,2,0.0,0.0,1.0,0.0,0.0,0.5671908574328091,0.39664397894353265,0.34125656220569633,-0.3549329473696798,-0.011171976547623598
COL3A1_ITGB1,205,4.2626925,1.6606427,73.0971128608924,3248.1716,8.086155,205,1,3,0.0,0.0,0.0,1.0,0.0,-0.045763677080557986,0.24390619640411956,-0.24477544358389147,0.3417101477412104,0.1699560849535196
COL3A1_DDR1,361,8.960342,2.2986114,52.6246719160105,6827.7812,8.828901,361,1,4,0.0,0.0,0.0,0.0,1.0,-0.33382049985965073,-0.3199944059926883,-0.10218766293085572,0.058062341197176105,0.08806450918856626
FGB_ITGB1,197,7.912187,2.1874197,74.14698162729658,6029.0864,8.704516,197,1,0,1.0,0.0,0.0,0.0,0.0,0.7725217621404238,0.5097547300576005,0.3536234325748806,-0.461561736204131,-0.023813460452983513
FGB_ITGB2,137,5.189723,1.8228903,82.02099737532808,3954.5688,8.28288,137,1,2,0.0,0.0,1.0,0.0,0.0,0.6350395361234551,0.3915892185951214,0.4464671005674724,-0.4190229033438235,-0.09693071474913978
FGA_ITGAX,239,2.8396502,1.3453813,68.63517060367454,2163.8135,7.6800895,239,1,4,0.0,0.0,0.0,0.0,1.0,0.08183197205499346,0.2819551924803909,-0.22473143760268374,0.18586022106466768,-0.1167666805196819
FGA_ITGB1,243,3.1100407,1.413433,68.11023622047244,2369.851,7.771004,243,1,1,0.0,1.0,0.0,0.0,0.0,0.19915199672221076,0.48107202062349524,-0.19921235134420956,0.23082996443747988,-0.05659307192860514
FGA_PLAUR,512,10.032389,2.4008353,32.808398950131235,7644.68,8.941896,512,1,3,0.0,0.0,0.0,1.0,0.0,-0.14110139917699596,0.2952429084870333,-0.3979837823965435,0.496922195955054,-0.2318747561710346
FGA_ITGB2,170,1.464308,0.901911,77.69028871391076,1115.8027,7.018225,170,0,-1,0.0,0.0,0.0,0.0,0.0,0.08516754403806656,0.012721214318257663,0.1500653385968589,-0.12695342551358668,0.17479497908789798
SEMA4C_PLXNB2,559,8.0498495,2.202748,26.640419947506565,6133.9854,8.721763,559,1,3,0.0,0.0,0.0,1.0,0.0,-0.3589069464423743,-0.38430490946250206,0.15917325411604877,0.00021392826522484662,-0.0939562438825948
HAS2_CD44,302,7.05608,2.086427,60.367454068241464,5376.733,8.590022,302,1,3,0.0,0.0,0.0,1.0,0.0,-0.23584286155610285,-0.18369644301985763,-0.15818831757133298,0.10252282643404835,0.1583525415889012
EFEMP2_AQP1,591,23.130175,3.183463,22.44094488188977,17625.193,9.777142,591,1,3,0.0,0.0,0.0,1.0,0.0,-0.5331865721964889,-0.6263312154145491,0.10217499714120633,-0.002488544935009757,0.04019089097125065
GNAI2_EDNRA,98,5.142942,1.8153038,87.13910761154855,3918.9216,8.273827,98,1,2,0.0,0.0,1.0,0.0,0.0,0.4697351072535245,0.27528851487145667,0.26546408452191805,-0.3389673072361701,0.013689461297768551
GNAI2_ADORA1,130,6.464959,2.01022,82.93963254593176,4926.299,8.502546,130,1,0,1.0,0.0,0.0,0.0,0.0,0.5379166352071101,0.34606666218059284,0.3192487605300307,-0.41651638374720007,0.033953873757612496
GNAI2_PTPRU,158,8.35107,2.2354908,79.26509186351706,6363.5156,8.758493,158,1,2,0.0,0.0,1.0,0.0,0.0,0.5811206390883218,0.32105693811773733,0.4376093308612807,-0.4778368602877722,0.09282232286088049
AGTRAP_RACK1,594,82.04717,4.419409,22.047244094488192,62519.945,11.043257,594,1,3,0.0,0.0,0.0,1.0,0.0,-0.3977990504175528,-0.12618362483717355,-0.5442055497799524,0.6022559522248562,-0.23364892187261255
PKM_CD44,322,4.4270287,1.6913917,57.742782152230966,3373.396,8.123972,322,1,4,0.0,0.0,0.0,0.0,1.0,-0.20135370179866058,-0.13246718478336972,-0.17086377529679825,0.08825149303595813,0.1606023181163055
MMP1_CD44,248,5.83292,1.9217521,67.45406824146983,4444.685,8.39969,248,1,1,0.0,1.0,0.0,0.0,0.0,0.5675159518134678,0.5382538180337199,0.19429520934293446,-0.3131782503312531,-0.05399881975096202
FBN1_ITGB1,194,5.2587633,1.8339826,74.54068241469815,4007.1777,8.296092,194,1,3,0.0,0.0,0.0,1.0,0.0,-0.04395624626604974,0.180316706224377,-0.19738538405637407,0.2933408105305813,0.26218553196260047
PSEN1_NOTCH4,171,3.7119114,1.5500937,77.55905511811024,2828.4766,7.947847,171,1,4,0.0,0.0,0.0,0.0,1.0,-0.005438005583385612,-0.10864593307114839,0.23504063225357785,-0.2565860003287613,0.21490140947378827
PSEN1_CD44,304,7.889318,2.1848502,60.10498687664042,6011.66,8.701623,304,1,4,0.0,0.0,0.0,0.0,1.0,-0.017561516931210785,-0.07084450473678637,0.04142623700350003,-0.15738082980966508,0.23324635202992608
CSF1_SIRPA,158,2.074934,1.1232834,79.26509186351706,1581.0997,7.366508,158,0,-1,0.0,0.0,0.0,0.0,0.0,0.06865862051301132,0.02721616562623198,-0.06008358529264281,0.022470256728868543,0.09932870870233496
JAG2_NOTCH4,160,5.2654552,1.8350513,79.00262467191601,4012.2769,8.297363,160,1,4,0.0,0.0,0.0,0.0,1.0,-0.04927949800599471,-0.13046895229531036,0.19398186827182867,-0.20578516123891188,0.21387233354738944
EFNA5_EPHB6,292,3.2865472,1.4554815,61.679790026246714,2504.3489,7.8261833,292,1,4,0.0,0.0,0.0,0.0,1.0,-0.01033129708453144,-0.10863883389413735,-0.03140078385417482,-0.03996741367757996,0.022537560548488118
EFNA5_EPHA2,312,4.375446,1.6818415,59.05511811023623,3334.0898,8.112255,312,1,4,0.0,0.0,0.0,0.0,1.0,0.013078417681757862,-0.032695664402555884,-0.03020731793593079,-0.05464682987391016,0.24614359394608512
FBLN1_ITGB1,181,3.2364328,1.4437217,76.24671916010499,2466.1619,7.810824,181,1,3,0.0,0.0,0.0,1.0,0.0,-0.06755048388093841,0.1620293758213537,-0.21181952595648618,0.3504332937782034,0.15319867685466868
COL7A1_ITGB1,151,7.3563657,2.1230235,80.18372703412074,5605.551,8.631691,151,1,3,0.0,0.0,0.0,1.0,0.0,-0.11829874742709108,0.29284910742159764,-0.38934803690718256,0.5308360208714218,-0.032853603482652635
HSP90AA1_FGFR3,229,8.267944,2.2265615,69.94750656167979,6300.1733,8.748491,229,1,2,0.0,0.0,1.0,0.0,0.0,0.7887125126046758,0.44931872118794136,0.5974931680480363,-0.6044966317763047,-0.19097780736675884
FGG_ITGB1,220,5.0615025,1.8019577,71.12860892388451,3856.865,8.257869,220,1,0,1.0,0.0,0.0,0.0,0.0,0.7677070778057126,0.5275282198960072,0.32327939667976624,-0.43411185748243675,-0.016781275741777128
FGG_ITGB2,149,3.2883854,1.4559103,80.4461942257218,2505.7498,7.826742,149,1,2,0.0,0.0,1.0,0.0,0.0,0.5947113445993297,0.362044734918844,0.43248936155409046,-0.39749189537561785,-0.061236173905990794
CXCL14_CXCR4,155,2.8798604,1.3557992,79.65879265091864,2194.4536,7.694144,155,1,4,0.0,0.0,0.0,0.0,1.0,0.07151312973395756,0.09692383065080845,-0.10081678708193609,0.09125562408148596,0.13499342842813172
RTN4_GJB2,125,2.3900838,1.2208546,83.59580052493439,1821.2438,7.507824,125,1,4,0.0,0.0,0.0,0.0,1.0,-0.12200233127981125,-0.20345824628983245,0.0834863590735534,-0.10984699697713358,0.1024413594913645
HMGB1_SDC1,402,30.815708,3.4599602,47.24409448818898,23481.57,10.0640135,402,1,3,0.0,0.0,0.0,1.0,0.0,-0.09628618794857262,0.49402206696945655,-0.6500120910569974,0.6665299011257629,-0.4451520270179886
HMGB1_CXCR4,111,2.5710468,1.2728587,85.43307086614173,1959.1377,7.58077,111,1,4,0.0,0.0,0.0,0.0,1.0,0.04550985763027388,0.2311702131497573,-0.22098281045885557,0.2145666554499261,-0.1560005099845959
FN1_ITGA6,138,3.083719,1.407008,81.88976377952756,2349.794,7.7625084,138,1,3,0.0,0.0,0.0,1.0,0.0,-0.09924738492855951,0.16263419493650175,-0.31706684146604514,0.3272279904904335,-0.06984326191534887
FN1_CD44,278,6.5014763,2.0150998,63.51706036745407,4954.125,8.508178,278,1,3,0.0,0.0,0.0,1.0,0.0,-0.223855783567652,-0.18085585297818124,-0.14128453308386563,0.07839828338915722,0.1350567370051045
FN1_ITGB1,196,4.223079,1.6530871,74.2782152230971,3217.9863,8.076822,196,1,3,0.0,0.0,0.0,1.0,0.0,0.017700612112817076,0.1548229453551056,-0.13807130341794888,0.22790343140580535,0.22690413603716508
COL18A1_ITGB1,236,6.8116555,2.0556169,69.02887139107612,5190.4814,8.554774,236,1,4,0.0,0.0,0.0,0.0,1.0,0.3828617091230724,0.21012533637353809,0.15389022408012878,-0.19206683284139595,0.3734603220549008
ADAM15_ITGB1,218,3.8075578,1.5701892,71.39107611548556,2901.3591,7.973279,218,1,3,0.0,0.0,0.0,1.0,0.0,-0.018050196033837215,0.18381054048213152,-0.17271087101290925,0.26318025666691747,0.2779196174636129
CALM1_PTPRA,175,8.546032,2.2561255,77.03412073490814,6512.0767,8.781568,175,1,0,1.0,0.0,0.0,0.0,0.0,0.6281074005196317,0.2852133075531081,0.46745983657041473,-0.5417831283498534,0.019928338903209615
LAMC3_ITGA6,166,7.535285,2.1442087,78.21522309711287,5741.887,8.655718,166,1,3,0.0,0.0,0.0,1.0,0.0,0.006646491794535009,0.45179030028041084,-0.40763518044275493,0.4534011948694828,-0.3304541336417007
LAMC3_ITGB1,194,7.5178714,2.1421664,74.54068241469815,5728.618,8.653404,194,1,3,0.0,0.0,0.0,1.0,0.0,0.06087168091470036,0.48669391809798473,-0.3687222243236988,0.46322486007947433,-0.24655158101086883
COL6A1_ITGB1,207,8.652481,2.267215,72.83464566929135,6593.1904,8.793944,207,1,4,0.0,0.0,0.0,0.0,1.0,0.14556684672748796,0.09544801878415908,0.02727065266889718,-0.031177057192753457,0.42438068406482754
COL6A1_ITGA6,119,2.5837014,1.2763962,84.38320209973753,1968.7805,7.5856776,119,0,-1,0.0,0.0,0.0,0.0,0.0,-0.06538110891657067,-0.0036892367680017284,-0.13771526543344503,0.13527517260138985,0.1266945005197191
TGM2_ITGB1,185,6.7895637,2.052785,75.7217847769029,5173.6475,8.551526,185,1,3,0.0,0.0,0.0,1.0,0.0,-0.01698507998328048,0.10358040274231177,-0.1346455291301026,0.1875344604044012,0.3471718886757459
TGM2_SDC4,598,44.956654,3.8276987,21.52230971128609,34256.97,10.441674,598,1,3,0.0,0.0,0.0,1.0,0.0,-0.5812312465132436,-0.6533480051632055,-0.10659471768584086,0.09351636442200796,0.1327197790285927
TGM2_ADGRG1,231,10.955623,2.4812016,69.68503937007874,8348.185,9.02992,231,1,4,0.0,0.0,0.0,0.0,1.0,-0.21543285945200003,-0.23228408661768163,-0.06040780241436158,0.10068864165051714,0.12024029119580679
THBS2_ITGB1,160,4.5299807,1.7101843,79.00262467191601,3451.8452,8.146954,160,1,4,0.0,0.0,0.0,0.0,1.0,0.0898721805339769,0.08219059552199158,0.0823302121986589,-0.0559576526341577,0.4288735020049365
THBS2_NOTCH4,126,3.0785682,1.405746,83.46456692913385,2345.869,7.7608376,126,1,4,0.0,0.0,0.0,0.0,1.0,-0.05730860531385634,-0.14259853927167773,0.21493464228161724,-0.22490575844828817,0.22132102960967268
THBS2_ITGA6,103,1.8519119,1.0479896,86.48293963254594,1411.1569,7.2528734,103,1,4,0.0,0.0,0.0,0.0,1.0,0.009322021539621507,0.00807282969632542,-0.024056461652644766,0.01243106833000783,0.21686286953942652
PTGS2_ALOX5,104,2.13514,1.1426739,86.3517060367454,1626.9767,7.3950934,104,1,4,0.0,0.0,0.0,0.0,1.0,-0.19452227225785487,-0.11006375971695563,-0.16774121725234095,0.1405674363004382,0.03679348134466188
SEMA4A_PLXNB2,439,28.026186,3.3681984,42.38845144356955,21355.953,9.969132,439,1,1,0.0,1.0,0.0,0.0,0.0,0.3723185569444982,0.7102849186946963,-0.27451114056914255,0.2710611324993678,-0.36425450613520594
EFNA1_EPHB6,199,6.8952184,2.0662572,73.88451443569554,5254.1562,8.566965,199,1,0,1.0,0.0,0.0,0.0,0.0,0.5188293063609053,0.31568460904412077,0.19342405666752405,-0.23907238035856015,-0.06340322532188503
ADAM12_ITGB1,173,5.411064,1.8580253,77.29658792650919,4123.231,8.324635,173,1,3,0.0,0.0,0.0,1.0,0.0,-0.06762605066823317,0.18201024650080116,-0.2258594148851458,0.3374095421648505,0.1757988181230295
ADAM12_SDC4,574,35.02046,3.5840871,24.671916010498684,26685.588,10.191916,574,1,3,0.0,0.0,0.0,1.0,0.0,-0.6148488429193089,-0.590787856839768,-0.22320529679615628,0.2408685636979875,0.030138083274334284
S100A9_ITGB2,173,7.2223783,2.1068594,77.29658792650919,5503.452,8.613313,173,1,4,0.0,0.0,0.0,0.0,1.0,-0.18533394030573486,-0.2732048636322355,0.04340067639265546,-0.06975024564299029,0.3331797945922928
COL5A1_ITGB1,176,3.3884604,1.4789785,76.9028871391076,2582.0068,7.8567095,176,1,3,0.0,0.0,0.0,1.0,0.0,-0.09442594994683884,0.23930866700708567,-0.2937885479112667,0.44348696478972044,0.06674471242235745
CEL_CXCR4,101,1.720378,1.0007708,86.74540682414698,1310.9281,7.179253,101,1,4,0.0,0.0,0.0,0.0,1.0,-0.09951920434699724,-0.002010348648862766,-0.16200147331716724,0.19021797588297548,0.1710077638113425
