,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
438,0.831305711531005,4,C1QB_LRP1,5.18771278254663,0.15046144195313216,-88.24334377460428,-0.5465450055805984,2.995198404047483,SE,64,0.0010288845217898358,0.050299736405435946,0.0014269351959228516,193.12221988264724,-120.80077830304893,32.557434528444645,1.1572161229267408e-08,0.0
262,0.8997398483443785,4,TFF1_MUC5AC,3.2370446538154347,0.09857987818018045,-108.62305975130316,-42.01022254267699,271.22607022437353,SE,64,0.0006169197423178333,0.06617635544988018,0.001796722412109375,233.881651836045,-141.10546086849047,32.48240111718731,1.2027680518222894e-08,0.0
315,0.887817958887336,4,LRPAP1_LRP1,3.2370446538154347,0.11178313542210971,-98.41605468358998,15.007492191152908,36.98625060234868,SE,64,0.0006412725700861139,0.05748350628100144,0.0013518333435058594,213.46764170061863,-130.83538020990514,32.41932552631516,1.2424471673710968e-08,0.0
448,0.7517925224109339,4,GPC3_CD81,5.18771278254663,0.24479495573077362,-36.65565957511116,-28.604824071134402,65.03892385987045,SE,64,0.0028095913716598853,0.08450684949146478,0.0013124942779541016,89.946851483661,-68.77689076032236,32.1212311852112,1.4484572652406769e-08,0.0
261,0.8288693319310996,4,TFF2_MUC6,3.2370446538154347,0.1826495682208676,-100.72406634156465,-44.39900585541366,290.86227873282115,SE,64,0.0014879212554928221,0.07131638798252801,0.0015723705291748047,218.08366501656798,-132.82304230375357,32.098975962188916,1.465145227363962e-08,0.0
393,0.8003357762011327,4,C3_CD46,5.18771278254663,0.18497525229935594,-83.07139393783042,18.706418644812697,30.377843971267815,SE,64,0.0028034752918683447,0.1094820665446362,0.0011489391326904297,182.77832020909952,-115.11106458890961,32.03967065107919,1.5105614092902897e-08,0.0
442,0.7704710738139432,4,PSAP_SORT1,5.18771278254663,0.22088523756846717,-83.09329447583377,15.943014402663431,22.133925707071505,SE,64,0.001676772805348987,0.05516644030904796,0.001210927963256836,182.82212128510622,-114.88731561128961,31.794021135455836,1.714196129487533e-08,0.0
288,0.9273997231263269,4,TGM2_SDC4,3.2370446538154347,0.06925453063908651,-86.9388091255363,-50.03968440840239,386.60939106279915,SE,64,0.0005414845132140716,0.09959930976897724,0.0015285015106201172,190.51315058451127,-118.64085214713492,31.702043021598627,1.7973302623985887e-08,0.0
358,0.7977070968135113,4,COL7A1_ITGA2,3.2370446538154347,0.2243437973110533,-107.67486879082715,18.771755326878594,53.74976265567531,SE,64,0.0010717313147439846,0.04116155732010458,0.0017099380493164062,231.98526991509297,-139.35359249523722,31.678723704410075,1.819041539619093e-08,0.0
210,0.8319614855805156,4,TIMP1_CD63,3.2370446538154347,0.17868269200938605,-113.6973288217573,21.497637787814973,71.65344473428655,SE,64,0.0010950665619966662,0.05382469665158321,0.0014841556549072266,244.03018997695327,-144.93535969509685,31.238030873339554,2.2825042300667064e-08,0.0
300,0.8548408747430805,4,LRPAP1_LDLR,3.2370446538154347,0.15022282942338414,-103.77865951863498,10.268298218627505,18.806717419928145,SE,64,0.0007911482915324674,0.04790680273982342,0.0013613700866699219,224.19285137070864,-134.71330411635074,30.93464459771576,2.6686516441110086e-08,0.0
400,0.7055362452399541,4,LAMA5_ITGA2,5.18771278254663,0.30945543964714883,-101.34085906327321,-15.573905038354479,21.416853891255503,SE,64,0.0037763730324158725,0.09516664657306571,0.0013422966003417969,219.3172504599851,-132.25910021139507,30.91824114812185,2.691302769530779e-08,0.0
477,0.6423808577875655,4,COL6A2_ITGB1,8.313868603102732,0.2896544188927069,-97.05334105647395,-14.11490531326346,12.355595899489538,SE,64,0.005789432003614941,0.12401441115519368,0.001157999038696289,210.74221444638658,-127.96894819421973,30.91560713774578,2.6949579123858314e-08,0.0
205,0.822296678513732,4,GRN_SORT1,3.2370446538154347,0.19118062829496452,-98.58918728055947,15.029763849291095,35.33232261765848,SE,64,0.0009901513165181733,0.045079836488683044,0.0017349720001220703,213.81390689455762,-129.47692249879162,30.88773521823215,2.7339410735294223e-08,0.0
282,0.822397389632847,4,GNAI2_PTPRU,3.2370446538154347,0.19104888029289693,-102.82557329953664,6.381803052485483,8.674845568222302,SE,64,0.001308076746492936,0.05960012208643523,0.0013158321380615234,222.28667893251196,-133.68162067982632,30.85604738028968,2.778948060555564e-08,0.0
376,0.7971031937125126,4,MMP2_PECAM1,5.18771278254663,0.18873231498276485,-94.90146420512649,8.433883579402645,8.822598363337491,SE,64,0.0032949232323889227,0.12606895764087792,0.0011262893676757812,206.43846074369165,-125.6836686894994,30.78220448437291,2.8867301993251715e-08,0.0
357,0.8035943814805089,4,COL1A2_ITGA2,3.2370446538154347,0.21621901818335013,-95.51117065358808,37.63638048722136,206.9179574125564,SE,64,0.0009181923941752846,0.0366234984408664,0.0017824172973632812,207.65787364061484,-125.87133984495745,30.360169191369366,3.58820899659662e-08,0.0
204,0.7934643112016148,4,GRN_TNFRSF1A,3.2370446538154347,0.2302738302976966,-112.25681078932786,4.141281894338257,5.774983162174504,SE,64,0.001165966363481378,0.043622061177920085,0.0017588138580322266,241.1491539120944,-142.36990966535257,30.113098876024708,4.075689830074225e-08,0.0
403,0.7626593859800057,4,SEMA7A_ITGA1,5.18771278254663,0.2307422096663631,-99.32566253143588,-3.162954664708812,3.8544378880304677,SE,64,0.007032842725032855,0.22253766261021163,0.0013267993927001953,215.28685739631044,-129.31983183856005,29.994169307124167,4.3334739352474116e-08,0.0
406,0.7733622690644147,4,COL6A3_ITGB1,5.18771278254663,0.21728754781996507,-104.75413216172822,12.94410263412085,17.144876862972836,SE,64,0.0019946088915774023,0.06661474654024348,0.001329660415649414,226.14379665689512,-134.73042278509104,29.976290623362814,4.373614503894174e-08,0.0
237,0.8203819214362397,4,MMP7_CD151,3.2370446538154347,0.1936916238347907,-82.55915218143635,-23.30381152487901,80.55762525843791,SE,64,0.0008334609854187423,0.037401007639167885,0.001344442367553711,181.75383669631137,-112.33844737314453,29.779295191708187,4.841349166007092e-08,0.0
310,0.8462730053551756,4,LAMC3_ITGB4,3.2370446538154347,0.16070023955947677,-111.54097416229732,26.717646258434137,109.12226842092977,SE,64,0.00183851201546762,0.1024527389681079,0.0014374256134033203,239.7174806580333,-141.14782490498544,29.606850742688124,5.2917579762556954e-08,0.0
252,0.8669575223474466,4,ICAM1_MUC1,3.2370446538154347,0.13575923439991505,-108.1110031554029,42.480292711774204,272.24143484006447,SE,64,0.0009086980854333019,0.0626239182476527,0.0014605522155761719,232.85753864424447,-137.35920401838285,29.248200862979957,6.367532223716665e-08,0.0
348,0.8103172995782811,4,FGF19_FGFR4,3.2370446538154347,0.2070854033524369,-103.25943852820048,21.011247907862934,66.69012407513696,SE,64,0.001284794313893592,0.053622286816238596,0.0013175010681152344,223.15440938983963,-132.28225991445515,29.022821386254677,7.153063730225284e-08,0.0
354,0.8301790461533802,4,MST1_MST1R,3.2370446538154347,0.18096574854457384,-101.42134773683142,18.306830557551677,51.730018923238205,SE,64,0.0010261205581544367,0.049705405229061986,0.0013167858123779297,219.47822780710152,-130.41071463128515,28.989366894453724,7.277667735117177e-08,0.0
437,0.756295995593259,4,HSP90AA1_LRP1,5.18771278254663,0.23892218044589106,-97.28826904413225,1.017673121136676,2.8794715140502207,SE,64,0.002407936540437022,0.07392882428639025,0.0012226104736328125,211.21207042170317,-125.95859715577801,28.67032811164576,8.580847998818086e-08,0.0
323,0.8445212454465837,4,CD14_RIPK1,3.2370446538154347,0.16286859458336178,-101.12081941920871,29.39281084846394,130.0212017914092,SE,64,0.0008828756446218227,0.04840768861677237,0.0015299320220947266,218.8771711718561,-128.9827073517103,27.86188793250159,1.3029106693540626e-07,0.0
441,0.7410421122516885,4,LRPAP1_SORT1,5.18771278254663,0.25910265320005793,-95.65883322392784,16.28814386884827,23.36433161468229,SE,64,0.0020795926298884816,0.05971107126293315,0.0011773109436035156,207.95319878129436,-123.51325271434932,27.854419490421478,1.3079496530288282e-07,0.0
55,0.9999525818876814,4,THBS1_SDC1,2.019860877041703,4.5399929762484854e-05,-113.52383743980046,38.611925189702276,458.6416761278989,SE,64,0.0015801310740592017,508939.38895031804,0.0012331008911132812,243.6832072130396,-141.122035308331,27.598197868530534,1.4931781955329626e-07,0.0
362,0.8527475425984985,4,HRAS_INSR,3.2370446538154347,0.15276327128806788,-105.71303019440359,6.195373110624404,9.0539916300115,SE,64,0.0017762754566828301,0.10533516332493577,0.0013582706451416016,228.06159272224585,-133.097404180088,27.38437398568442,1.66773409970844e-07,0.0
463,0.8133702886890717,4,C4B_CD46,5.18771278254663,0.17012889656457528,-95.76308797080402,11.656589842345461,14.450740680026986,SE,64,0.001810616553797534,0.0772013587167251,0.0013306140899658203,208.16170827504672,-123.11003053325854,27.346942562454515,1.700330759524249e-07,0.0
281,0.8608529975996392,4,GNAI2_EDNRA,3.2370446538154347,0.1429952903901858,-98.33321878208119,23.871461364755472,87.28910060223457,SE,64,0.0008152093988503197,0.05253846169431886,0.0015442371368408203,213.30196989760105,-125.67857190675994,27.345353124678752,1.7017289455356632e-07,0.0
478,0.5838725781486517,4,CALM1_PTPRA,8.313868603102732,0.3708175234416132,-105.61226548592666,11.87683914256316,9.622749005354988,SE,64,0.006059200138610429,0.11872089760878361,0.001138925552368164,227.860063305292,-132.92723748336454,27.31497199743788,1.7286770326307987e-07,0.0
239,0.8727771010726506,4,THBS1_LRP5,3.2370446538154347,0.12895518809820594,-101.71859547423807,29.223858907473097,130.60884550081474,SE,64,0.0011909863323232468,0.0878313727414355,0.0013289451599121094,220.07272328191482,-128.92068139827688,27.202085924038812,1.8326084805231346e-07,0.0
471,0.5903883636893196,4,CDH1_LRP5,8.313868603102732,0.36098278292602803,-104.96934268852397,-2.129842918575888,3.27687628372484,SE,64,0.0056382546591354785,0.11129541723995388,0.0011456012725830078,226.5742177104866,-132.1501099310744,27.180767242550445,1.852927996592868e-07,0.0
240,0.9371322748200848,4,THBS1_SDC4,3.2370446538154347,0.05934767722159168,-112.82930510907397,35.254210822696244,198.26151746619456,SE,64,0.0004590829832118237,0.10841412314935428,0.0015094280242919922,242.29414255158662,-139.9333479235905,27.104042814516532,1.9279433050023442e-07,0.0
396,0.7960489876635666,4,C3_ITGB2,5.18771278254663,0.1899641619691263,-87.48109919880048,5.6267745070244946,4.991657484238206,SE,64,0.001744012692085955,0.0662921864067258,0.0013339519500732422,191.59773073103963,-114.53938151147662,27.05828231267614,1.9741258305838727e-07,0.0
45,0.979730432963083,4,APOE_LDLR,2.019860877041703,0.01980743318408364,-108.90181241882414,-7.440319538691979,19.71040285203566,SE,64,0.005655643279019372,10.836561007070477,0.002464771270751953,234.43915717108695,-135.9404309085499,27.038618489725764,1.9943100670882785e-07,0.0
383,0.7351218565878734,4,PDAP1_PDGFRB,5.18771278254663,0.267160589739925,-102.88308577224176,-2.35220964756398,3.4954360307036976,SE,64,0.003406685706883885,0.09548603028707073,0.001115560531616211,222.4017038779222,-129.9104393962504,27.027353624008654,2.005966115437019e-07,0.0
409,0.7502989737830766,4,GNAI2_ADORA1,5.18771278254663,0.2467581922234041,-103.27405427938818,14.842052764978142,20.679872729258882,SE,64,0.005093170783071431,0.15217433274086256,0.0011217594146728516,223.18364089221504,-130.29524201169693,27.021187732308746,2.0123750132938767e-07,0.0
190,0.9999525818876814,4,SEMA3B_NRP2,2.019860877041703,4.5399929762484854e-05,-103.71779179262974,-7.027572688618289,17.772264674698643,SE,64,0.0019156698016672901,617011.9898892638,0.001131296157836914,224.07111591869815,-130.72548824718,27.00769645455027,2.0264696687366524e-07,0.0
447,0.7444114218392257,4,SCGB3A1_NOTCH3,5.18771278254663,0.25457398392298264,-92.91105993883099,-62.785365261046245,312.75084027031886,SE,64,0.002424807783944544,0.07061730585061995,0.001127481460571289,202.45765221110065,-119.84270231474358,26.93164237591259,2.1077964673654748e-07,0.0
312,0.8467630268303523,4,SERPINA1_LRP1,3.2370446538154347,0.16009528937421258,-95.47064103055487,3.0662028783964903,3.7807657441540616,SE,64,0.0009692867008804886,0.05426239175277693,0.0015168190002441406,207.57681439454842,-122.39813721283427,26.9274961822794,2.1123229765329654e-07,0.0
280,0.8171655660979896,4,EFEMP2_AQP1,3.2370446538154347,0.19793600871565706,-69.71889457098789,-54.199192905274266,428.31738293246235,SE,64,0.0008433088471350035,0.03695276184495922,0.0015115737915039062,156.07332147541445,-96.5954814274196,26.876586856431715,2.1687027518257906e-07,0.0
