gene,time,kappa,nu,U_tilde,e_tilde,I_tilde,pval,padj
PDAP1_PDGFRB,0.025728702545166016,38.160220014426635,16.788721965617892,3688.620226291503,640.6613239690159,48895.554154783014,3.035349749325178e-13,1.162374245090417e-12
SERPINE1_PLAUR,0.03702139854431152,44.66126470574018,16.78872196561732,2280.7656932532436,749.8055557775098,66974.52880882799,2.531682451190065e-05,3.8840097232543225e-05
SERPINE1_ITGAV,0.026699066162109375,21.436303775817436,16.788721965617672,1956.6477424453537,359.8881440627192,15429.343162887195,2.9629632081196178e-12,9.758025498740607e-12
SERPINE1_LRP1,0.02566051483154297,38.1983270470892,16.788721965618485,4038.0412334565,641.3010923453451,48993.25772212609,6.328271240363392e-15,2.9773009454662056e-14
SERPINE1_ITGB5,0.026128053665161133,25.991321077324645,16.788721965619377,1584.0908355547617,436.3610630863462,22683.20099263988,6.33025294516365e-07,1.1539280276423775e-06
COL1A1_ITGA5,0.025353670120239258,52.03199019045624,16.788721965619082,7007.1808357819355,873.5506166253895,90905.15423023854,0.0,0.0
COL1A1_CD93,0.025373458862304688,30.321841847928823,16.788721965619622,2665.9089752974014,509.06497227036687,30871.57515900467,1.2116196934641721e-11,3.717640550132304e-11
COL1A1_ITGA1,0.025122642517089844,17.638816043682407,16.78872196561881,447.2841411904781,296.13317836008025,10446.877315048894,0.08165252148387003,0.0850977755549194
COL1A1_CD44,0.023975133895874023,23.99556354224679,16.78872196561851,758.6728451329368,402.8548447191134,19333.458049518897,0.01544985620092032,0.017345974916487816
COL1A1_ITGAV,0.023720502853393555,23.031538515064515,16.788721965617576,880.6348959709567,386.67009656983083,17811.214443543548,0.0020625993057055148,0.0025601106960264426
COL1A1_ITGB1,0.025794267654418945,16.7632444947979,16.788721965616112,752.0584476288443,281.43345106480683,9435.475498428194,0.0002272435848308385,0.00031711392911422094
COL1A1_ITGA11,0.02576446533203125,23.256747611641746,16.78872196562061,2403.084491553761,390.45106947646445,18161.24395501946,1.7541523789077473e-14,7.950011698903001e-14
COL1A1_ITGA2,0.026861190795898438,20.640543169219477,16.788721965617714,996.8684485054099,346.5283404873557,14305.0663423745,6.839034668437716e-05,0.00010055009304191166
COL1A1_DDR1,0.023053407669067383,35.860560063234175,16.788721965618386,1012.2332976908551,602.052972432997,43179.913558364315,0.03939301507828752,0.04230467271450877
LAMA4_ITGA6,0.0260007381439209,10.491512991370508,16.78872196562013,833.4617072359886,176.13909461081101,3695.9311987951255,4.05270261794044e-10,1.0537026806645144e-09
LAMA4_ITGAV,0.02831888198852539,19.03742734116133,16.788721965619658,1469.7894891436922,319.61407457144344,12169.259443732746,1.0100319469685815e-09,2.519978695972117e-09
LAMA4_ITGB1,0.02575993537902832,14.64602209571736,16.78872196562001,789.9812380302467,245.88799286732603,7202.561953212899,8.86223746809911e-06,1.4168107796896313e-05
HBEGF_CD44,0.026070594787597656,29.56799344260642,16.78872196561542,1015.4127318376193,496.40882098905917,29355.62552771297,0.0069280697218159215,0.008015143893623103
HBEGF_CD9,0.027976274490356445,9.403488634634938,16.78872196561725,455.7892418944257,157.87255619372775,2969.105575776969,6.430203378826604e-05,9.482150654150276e-05
HBEGF_ERBB2,0.029103994369506836,82.75894902541415,16.78872196561484,1743.9852018709157,1389.4169853541694,229973.37893194062,0.21256281342831285,0.21473625732839785
LTF_LRP1,0.026346683502197266,16.055125556087738,16.788721965620525,2356.179083198457,269.54503908428563,8655.158891037565,0.0,0.0
LTF_TFRC,0.02610921859741211,8.584845049119284,16.788721965619242,516.0906614587041,144.12857664758653,2474.642995339285,8.698206107604634e-07,1.5456524522146364e-06
CD160_TNFRSF14,0.024265527725219727,22.336753618777326,16.788721965620425,4529.86066215876,375.00554612021836,16752.81297872471,0.0,0.0
FGF23_FGFR4,0.025779247283935547,30.283999200038437,16.78872196561831,2618.9307694609697,508.42964257645264,30794.56577812224,2.2113311182181405e-11,6.660960807315619e-11
FGF23_FGFR1,0.02929854393005371,29.27663070185058,16.788721965618144,3506.5372351921005,491.51721294344935,28779.935853896437,0.0,0.0
FGF23_FGFR3,0.026017189025878906,43.64992718385102,16.78872196561844,5239.6049686663455,732.826491309165,63975.64596808417,0.0,0.0
TGFB3_ENG,0.027139663696289062,53.58726898444941,16.788721965615792,4552.12620558733,899.6617598765877,96420.83344305967,4.181044399587108e-11,1.244238514093995e-10
TGFB3_ITGB1,0.026381969451904297,16.450386525157512,16.788721965616226,1854.144513604033,276.1809655977891,9086.56726994972,3.3306690738754696e-16,1.8281672472160913e-15
TGFB3_ACVRL1,0.025277137756347656,30.318333600872812,16.7887219656175,1490.5035818367555,509.0060732858926,30864.431869504017,5.0260598626561404e-05,7.52385930955192e-05
TGFB3_ITGB6,0.024066448211669922,18.77041379863061,16.788721965615885,955.947625473922,315.13125844476923,11830.28824378305,2.6629844626202548e-05,4.0727997663603896e-05
TGFB3_ITGB5,0.025243282318115234,31.020424755994075,16.78872196561694,1416.7720496679926,520.7932864837252,32310.457913590526,0.0001718096860503504,0.00024389076123239396
TNFSF10_RIPK1,0.024901866912841797,12.795169884663188,16.78872196561798,367.7562152075344,214.81454969645853,5497.17731412722,0.03434058635802828,0.037120896413273465
TNFSF10_TNFRSF10B,0.02457904815673828,18.297047987602234,16.788721965616272,561.8565945544262,307.1840514553926,11241.122661010784,0.020004182731194087,0.02225690601173396
INHBA_ENG,0.025663375854492188,33.05994270943963,16.788721965617917,3246.914140498802,555.0341863480392,36698.79680489323,1.567634910770721e-13,6.347636441973248e-13
INHBA_SMAD3,0.023685693740844727,14.181659634991691,16.788721965615814,1231.6832478436309,238.0919406228722,6753.07772749645,1.8941181956222408e-11,5.740456372008509e-11
C3_CD46,0.025871992111206055,12.30932088177832,16.7887219656141,532.9721428919408,206.65776586970398,5087.633505603204,0.00038809314370358283,0.0005261899030669834
C3_ITGAX,0.026749372482299805,16.30129851070314,16.788721965617086,609.6215131644377,273.67796837472287,8922.612516558262,0.0026935632391211772,0.0033052067592111664
C3_ADRA2A,0.025434255599975586,12.379988424893686,16.788721965617494,447.4324513728594,207.84418360310292,5146.217174375784,0.003992529716332682,0.004752553445465892
C3_ITGB2,0.023729562759399414,11.103576477182035,16.788721965618503,814.7833817711189,186.41485829939091,4139.743271220678,4.750625892668836e-09,1.1017883525720212e-08
C3_CD81,0.023378610610961914,244.69802057569908,16.78872196561257,33948.02907592528,4108.167032981156,2010520.682329663,0.0,0.0
LIF_IL6ST,0.025922298431396484,12.641049141541526,16.788721965619565,1083.4793961199618,212.22705939107456,5365.545373854851,3.044398066975873e-11,9.114743303552008e-11
APOE_LDLR,0.023589134216308594,106.42404309177232,16.788721965617665,9898.695516837872,1786.723669924679,380300.7136823072,1.425748408223626e-12,5.0308550975890806e-12
APOE_LRP5,0.0260012149810791,24.5498782187041,16.78872196561937,614.3801809534936,412.1610797036381,20237.00862642782,0.08846740432150224,0.09181281036727335
APOE_LSR,0.023518800735473633,29.148484573492507,16.788721965619693,1081.3139925910805,489.3658032235204,28528.543132111106,0.0029614249035927465,0.003594456762591687
APOE_SCARB1,0.023364543914794922,24.149656663219474,16.788721965620454,1023.3042914853096,405.44187128398517,19582.56397680293,0.0005303621509010759,0.0007042981251213211
APOE_LRP8,0.0752410888671875,11.45341602835734,16.78872196562101,938.2238220709046,192.28821725667865,4404.713899183804,1.4656720281891467e-10,4.044927273326472e-10
LAMA5_SDC1,0.02758049964904785,84.01929272893932,16.788721965620066,11132.895178545248,1410.576545374206,237031.28736474275,0.0,0.0
LAMA5_ITGA6,0.025923490524291992,8.64673621134898,16.788721965617782,537.2079023934612,145.1676501623773,2510.452754750937,4.0191571659686787e-07,7.549291406800484e-07
LAMA5_BCAM,0.031739234924316406,17.414907998501825,16.788721965621313,1471.713956044936,292.3740484437219,10183.334309593865,5.016820292524926e-11,1.4751840622067343e-10
LAMA5_ITGB1,0.027411222457885742,13.334508057530789,16.78872196562012,1428.0005658902214,223.8693483262056,5970.375258179911,3.4416913763379853e-15,1.6833619207039253e-14
LAMA5_ITGA2,0.02637004852294922,16.08162656584957,16.788721965618894,1184.2490306737598,269.98995716895905,8683.75533544184,4.279178789090565e-09,9.971293970805373e-09
JAG1_CD46,0.027971982955932617,10.306011823710387,16.788721965617917,464.17088368280235,173.02476708264453,3566.3905906969408,0.0002139150812391355,0.0003019258575203798
JAG1_NOTCH4,0.023708105087280273,8.973168391654614,16.788721965620184,318.606079671545,150.64802927818056,2703.5802691680574,0.004858320385491055,0.005727948139457235
JAG1_NOTCH1,0.02496337890625,7.526795834708063,16.78872196561935,180.12065468684688,126.36528256089545,1902.2513648621104,0.11445820531776174,0.11828944231584583
JAG1_NOTCH2,0.02584671974182129,15.394634886492009,16.788721965619253,577.658902325276,258.45624487153685,7957.679047862165,0.002588005951822403,0.0032041978451134517
JAG1_NOTCH3,0.0262758731842041,78.09679904580386,16.788721965619153,7308.87228040234,1311.1454455848323,204792.5247673192,1.1178835634950701e-12,4.016897115014509e-12
LAMC1_ITGA6,0.02633380889892578,11.938173344140306,16.788721965617356,910.6028712929782,200.42667305211597,4785.45673137099,1.4733326780813627e-09,3.6210265819512102e-09
LAMC1_ITGA1,0.023723125457763672,19.42909717985219,16.788721965618628,507.9170939424089,326.1897105955233,12675.143172456566,0.067330490209071,0.0704687757696633
LAMC1_ITGA7,0.023016691207885742,8.836952233296383,16.788721965619438,407.1741966430234,148.36113406827272,2622.1205100780135,0.00014929071620350953,0.00021438841222248172
LAMC1_ITGAV,0.026974201202392578,28.61895886899749,16.788721965615956,1123.9184932251433,480.4757433969977,27501.431075659337,0.001477441302536131,0.0018618775598286956
LAMC1_ITGB1,0.027083396911621094,18.462596256394995,16.788721965616013,900.9391579293115,309.96339531203864,11445.458043815053,5.722321999512836e-05,8.488970173451475e-05
LAMC1_ITGA2,0.0263521671295166,23.482854007107896,16.7887219656174,1738.4607227659612,394.24710688451887,18516.09450738764,3.6550704685112123e-09,8.557368774618668e-09
IL1RN_IL1R1,0.029439926147460938,9.25917606279942,16.788721965616276,347.07036328067227,155.44973254902908,2878.672885173084,0.0026205546622122267,0.003228314222276409
CCL21_ADRA2A,0.023104190826416016,10.139818380468606,16.788721965619057,331.3747661837603,170.23459157156114,3452.2956812177636,0.011352739062091444,0.012804230814322312
MMP7_CD44,0.02429056167602539,24.75825866680603,16.78872196561556,1308.2723377627174,415.6595211097982,20582.01188191421,1.3264745808316825e-05,2.080249025177305e-05
MMP7_SDC1,0.04911303520202637,60.09651681766066,16.788721965619686,15201.833610846788,1008.9437119538924,121268.00550702012,0.0,0.0
MMP7_CD151,0.03134346008300781,66.29585818145,16.78872196561884,15407.308804107966,1113.0227304804614,147577.59418532584,0.0,0.0
THBS1_CD47,0.03207063674926758,16.549453304913467,16.788721965618123,488.5851644713223,277.84417021917216,9196.338242169237,0.027789883779247848,0.03023833168931374
THBS1_SDC1,0.0257415771484375,130.73755047260536,16.788721965616947,16134.590002237348,2194.9163853503837,573915.9834257886,0.0,0.0
THBS1_ITGB1,0.03126049041748047,17.625941789029504,16.788721965617263,1275.5337285325404,295.9170360781709,10431.632904591968,7.1379714361441415e-09,1.6324805043774103e-08
THBS1_LRP5,0.024014711380004883,31.12604325874395,16.788721965617928,2504.6943429531925,522.5664861608484,32530.85410762478,2.6585411649904245e-10,7.176608390739178e-10
THBS1_SDC4,0.024714231491088867,145.73316720922253,16.78872196561643,13935.610133281289,2446.6736254443263,713122.9931265455,4.716227408607665e-13,1.7650123786758987e-12
THBS1_SCARB1,0.0225830078125,30.493556641383787,16.788721965618304,852.655694568987,511.94784419502594,31222.22116879069,0.042246881875391384,0.04507550679577396
THBS1_ITGA6,0.02361440658569336,12.859279197478909,16.78872196561678,1256.0187715187426,215.89086312471306,5552.4017702107785,1.9728663147589032e-13,7.673983932999199e-13
ADAM10_GPNMB,0.02397608757019043,8.946919047598957,16.78872196561721,249.43519237675514,150.2073363390236,2687.785757161427,0.04317075574171947,0.04596196839743409
ADAM10_TSPAN15,0.022600889205932617,14.507406840512242,16.788721965618016,555.2035884276625,243.56081988746496,7066.871809032359,0.0020400751295410746,0.002538531773282849
ADAM10_CD44,0.026363849639892578,29.135842051146657,16.788721965616407,598.1301663908605,489.1535514308161,28503.8012264914,0.23689325622860968,0.2383406691994566
ADAM10_CADM1,0.024497270584106445,23.63250415347381,16.788721965616762,1151.8743349344763,396.7595415839551,18752.84302882637,5.839607618618459e-05,8.637024441908739e-05
ADAM10_TSPAN14,0.022532224655151367,44.077090200281695,16.788721965616332,1007.3143626621402,739.9980124259218,65233.918283453066,0.1459021122586207,0.1489166187102451
ADAM10_NOTCH1,0.026911258697509766,10.95744110136017,16.78872196561753,432.08538210130064,183.96143210536582,4031.493114432827,0.001402102941558292,0.0017714548673396322
ADAM10_MET,0.029268980026245117,9.60222629059428,16.788721965617697,294.51619002281313,161.2091074437319,3095.932659558881,0.02020675139603134,0.02243176447109996
ADAM10_TSPAN17,0.025793075561523438,43.5040016351121,16.78872196561602,1830.5417361707814,730.3765878436017,63548.60854359128,0.0005857257493762091,0.0007757332981014674
ADAM10_AXL,0.02689194679260254,61.99370434561985,16.78872196561686,1461.6033700372861,1040.7950658772654,129045.48319675025,0.12410932975181344,0.127729185202908
VWF_SIRPA,0.025065183639526367,17.621479026133585,16.7887219656163,775.1889693627576,295.84211199269583,10426.351143052705,0.00030653374562128466,0.0004206324176025406
CDH1_LRP5,0.024567127227783203,28.59366078388617,16.788721965617675,1768.590136410272,480.05102087985046,27452.8320999934,4.469900451997688e-07,8.332569144478709e-07
CDH1_IGF1R,0.0272674560546875,10.233974962169825,16.78872196561852,418.74708586323595,171.8153602429705,3516.708189685498,0.0008618506475366328,0.0011204058417976226
CDH1_ERBB3,0.02470850944519043,81.322161662782,16.788721965615398,5190.844216084853,1365.2951617992744,222057.5077305094,2.079855999648217e-07,4.045074267032359e-07
CDH1_PTPRM,0.06958127021789551,10.224845933541399,16.788721965619047,689.7321321988211,171.66209551951707,3510.4369586318585,5.031981720193812e-08,1.0488603247998915e-07
CDH1_PTPRF,0.025396347045898438,41.7646461832989,16.78872196561856,1379.9473041396238,701.1750327638376,58568.65431188939,0.010211763655332717,0.011596807461458303
SEMA7A_ITGB1,0.027692794799804688,16.59245053684159,16.7887219656175,670.5284148155118,278.56603879129426,9244.186439776891,0.0010182537366703048,0.0013099410049873192
SEMA7A_ITGA1,0.026494264602661133,17.953999321054713,16.78872196561976,652.662697036975,301.42470277211356,10823.557817839292,0.0037396562305761494,0.004494866612906613
TIMP2_CD44,0.0261383056640625,24.044785155291326,16.78872196561677,1287.0819750052087,403.68121269517553,19412.856060965914,1.0307281123167478e-05,1.6267721644871354e-05
TIMP2_ITGB1,0.029069185256958008,18.927746440903203,16.788721965617107,1146.2737075628743,317.7726724320226,12029.44113928303,7.340203875827456e-07,1.3233798228681617e-06
LGALS3BP_ITGB1,0.02331399917602539,21.281838547900296,16.788721965615448,1359.306710044134,357.2948702978153,15207.783487342165,2.0469476047502155e-07,4.012667129946851e-07
LAMC2_ITGA6,0.02655506134033203,7.156180689290053,16.788721965614954,150.96537750491905,120.14312792819348,1719.5318640612852,0.21158772845866514,0.21462903051043242
LAMC2_CD151,0.027880430221557617,77.96929643703751,16.788721965619846,11107.799725293733,1309.0048397364167,204124.3727738509,0.0,0.0
LAMC2_ITGB1,0.027329683303833008,11.47271594139482,16.788721965617658,718.211938632968,192.61223813058712,4419.570989817044,3.348082141529929e-07,6.336983057148601e-07
LAMC2_ITGA2,0.027478456497192383,16.155650290759645,16.788721965617313,749.3675900485773,271.23272090530816,8763.881972714742,0.00013408843281303984,0.00019311861752082122
LAMC2_COL17A1,0.02131795883178711,7.92905088276907,16.78872196562075,550.1426021507411,133.1186307220697,2111.0087928796734,2.348048699918337e-08,5.109850474712152e-08
NID1_ITGB1,0.025425195693969727,13.43168898047013,16.7887219656183,742.9055158139375,225.50089182177214,6057.715687537368,5.330220208654701e-06,8.63320912483745e-06
NID1_PTPRF,0.02305436134338379,38.298153952592415,16.78872196562051,2285.5439643659784,642.9770585066043,49249.6687493419,1.0283294691326716e-06,1.8013998501827653e-06
ICAM1_ITGAX,0.027837276458740234,15.057805562698011,16.788721965617636,1315.8249320656637,252.80131100446755,7613.265974200843,1.5154322241528462e-11,4.621132831675963e-11
ICAM1_MUC1,0.02409052848815918,73.36407604378758,16.78872196562053,12227.988852831088,1231.6890749637914,180723.46191589194,0.0,0.0
ICAM1_ITGB2,0.027020692825317383,10.371782863858124,16.788721965617107,815.0769265625777,174.128978789066,3612.055916611099,5.751167320156014e-10,1.4644725031737479e-09
VCAN_CD44,0.029025793075561523,28.90626975205542,16.788721965616084,1020.6441619153032,485.29932593035653,28056.3864516671,0.005162504688929648,0.006057665834516023
VCAN_ITGB1,0.07654356956481934,19.188095749951348,16.788721965614886,872.10921352093,322.14360459552984,12362.644660426988,0.0001855366269282177,0.00026262204499295
TIMP3_CD44,0.023098468780517578,14.76122687358869,16.78872196562068,790.6589816830074,247.82213385212873,7316.317484176272,1.0176422158170162e-05,1.6112668417102755e-05
TIMP3_MET,0.024473905563354492,6.194946668355888,16.788721965620088,224.45157676078992,104.00523720687147,1288.6137954525445,0.003882637082226137,0.004632905117438917
LUM_ITGB1,0.026990413665771484,13.968231241519522,16.788721965620653,1367.9808668179803,234.50875066536742,6551.344914907394,1.765254609153999e-13,7.032546588081253e-13
CGN_F11R,0.024498701095581055,25.25399522776703,16.788721965619725,1554.3904366436047,423.9823044000681,21414.494183953975,5.021184574793836e-07,9.221060148506151e-07
CALM2_INSR,0.028016090393066406,42.98253062557951,16.788721965618496,1053.939548875763,721.6217560515364,62034.25845913925,0.09976848002560379,0.10332417008940938
CALM2_AQP1,0.028373003005981445,119.00687985270807,16.788721965615714,10885.433131046766,1997.9734178425501,475545.16497218574,2.733258064324673e-12,9.061942844136835e-12
APP_LRP10,0.0654916763305664,83.08937869490188,16.788721965614297,10061.452911286597,1394.9644772043437,231813.46342473506,0.0,0.0
APP_PLD1,0.02750086784362793,14.4124280961869,16.788721965617327,1019.681113278368,241.9662481563333,6974.64230651454,1.3628292605538661e-08,3.019002935935471e-08
APP_TSPAN15,0.02602100372314453,12.653964811099007,16.788721965617196,872.602225100667,212.44389697624493,5376.515193340292,2.7785613143649357e-08,5.96786647520121e-08
APP_TNFRSF21,0.025330305099487305,92.50855211249593,16.788721965614055,7798.984708979904,1553.100360858213,287350.1313367765,5.458189455964657e-11,1.5860856419097298e-10
APP_NCSTN,0.02578139305114746,18.961576372261092,16.788721965617047,1922.3078851713494,318.34063374370504,12072.48047825052,4.0523140398818214e-14,1.7109770390612134e-13
CALM3_INSR,0.02384018898010254,41.066814972611596,16.78872196561918,1628.3689867237874,689.4593385887031,56627.79817792288,0.0013058227528207622,0.0016582941899574717
CALM3_AQP1,0.02727198600769043,96.11226454847933,16.788721965618496,12434.84016787037,1613.602086990391,310173.90132159763,0.0,0.0
TFF2_MUC6,0.026445388793945312,72.76210218247655,16.788721965619075,18079.264844968005,1221.5827031755637,177769.85094561256,0.0,0.0
TFF1_MUC5AC,0.028693675994873047,15.923021175868403,16.788721965620162,1459.093217076062,267.32717537433683,8513.312548741304,2.5495161537492095e-12,8.567761768381698e-12
TNFSF12_TNFRSF25,0.02652907371520996,11.774861092126027,16.78872196561732,493.6565563813159,197.68486905946898,4655.423746380739,0.0006164916379356455,0.0008140354698508703
TNFSF12_TNFRSF12A,0.023780345916748047,44.32534883158942,16.788721965619978,5291.103871238867,744.1659575626732,65970.83131511851,0.0,0.0
FGF19_FGFR1,0.023003816604614258,24.431301075029076,16.788721965620724,1466.9051844476035,410.17032100703386,20041.989209128336,8.948976214506743e-07,1.5788550892736895e-06
FGF19_FGFR3,0.02406024932861328,43.230359879127256,16.788721965619892,2996.3875328080258,725.7824924843568,62751.676688137435,2.4152145505773603e-08,5.2329648595842805e-08
VCAM1_ITGB1,0.025682926177978516,17.527654194293344,16.788721965616485,1818.7182015899093,294.26691297746265,10315.617382982357,1.454392162258955e-14,6.65249748292522e-14
VCAM1_ITGB2,0.024793386459350586,9.322074170932988,16.788721965616848,664.4083826471384,156.50571139865212,2917.915699665735,1.106222569102755e-08,2.483972496076186e-08
VCAM1_EZR,0.05926156044006348,55.918277126230194,16.788721965619356,7401.654102059896,938.7964074687313,104991.75535589168,0.0,0.0
VCAM1_MSN,0.023723363876342773,23.51972319415076,16.788721965616812,1568.2084434253497,394.866093414866,18574.282431746647,6.840715127687247e-08,1.3964104434204546e-07
ARPC5_LDLR,0.023279666900634766,37.482307481162884,16.78872196562069,10729.066825926846,629.280038931148,47173.73582195088,0.0,0.0
COL6A3_ITGB1,0.027042150497436523,15.334441900478234,16.788721965619015,1408.7988115666053,257.4456815650675,7895.571692977096,2.3068214005661503e-12,7.859101875032263e-12
COL6A3_ITGA2,0.02588796615600586,18.30667511614793,16.7887219656161,1117.57156040658,307.3456786398704,11252.954974424227,6.091369079141984e-07,1.1144949352207927e-06
LIPH_LPAR4,0.028083324432373047,13.158749835509816,16.788721965620713,402.24393697073134,220.91859240353162,5814.024982902064,0.02080003903145977,0.02303860825457652
LIPH_LPAR2,0.022607803344726562,10.40820962257577,16.788721965621182,643.3040917861881,174.74053751332755,3637.472288000556,4.5482863542112284e-07,8.415181494308415e-07
MELTF_TFRC,0.02654266357421875,11.998525090014034,16.78872196561982,365.63992443229444,201.43990173375914,4833.963430164941,0.021359732435031642,0.023605610342070763
COL1A2_CD44,0.02581930160522461,16.87670961924046,16.788721965618063,1681.158972990544,283.3383854919,9563.639311862422,8.615330671091215e-14,3.546644459599216e-13
COL1A2_ITGB1,0.026880264282226562,13.904470629998691,16.78872196561801,1224.3885583712693,233.43829148614955,6491.67173577248,1.1442735647904101e-11,3.532944631290391e-11
COL1A2_ITGA11,0.02725672721862793,18.091311850350177,16.788721965621473,3943.4186254227307,303.7300046488821,10989.748464822469,0.0,0.0
