"","gene_name","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"SERPINE1_ITGB5","SERPINE1_ITGB5",6.46742494921777,0.399188988473377,10.4265105987698,-1420.63916386884,0.329000000000001,2.35369857856507,6.98171908045421,1.08047532624544,0.94186523487476,-1821.12629486222,800.974261986772,147,0,0
"COL1A1_ITGA5","COL1A1_ITGA5",7.6689971552186,7.6689971552186e-08,14.3143929675621,-1496.18940375509,0.303999999999995,3.52476163183479,7.1625915215267,0.785668852260376,0.99999999,-1830.87101252733,669.363217544475,304,0,0
"COL1A1_CD93","COL1A1_CD93",6.91666685277977,6.91666685277978e-08,19.2176586385751,-1547.91887390755,0.236999999999995,2.55748556284868,6.88038063389128,1.02833646972008,0.99999999,-1815.55561844695,535.273489078798,451,0,0
"COL1A1_ITGA1","COL1A1_ITGA1",5.6958824057819,5.6958824057819e-08,13.9510856921736,-1374.56134440087,0.287999999999997,1.6293994127835,5.39985136581635,1.46471440184169,0.99999999,-1723.23834812918,697.354007456624,260,0,0
"COL1A1_CD44","COL1A1_CD44",6.70538765524354,6.70538765524354e-08,12.0496744581239,-1388.51004472492,0.268000000000001,2.01803840059354,5.94472708896076,1.28316504166571,0.99999999,-1759.86509533595,742.710101222059,213,0,0
"COL1A1_ITGAV","COL1A1_ITGAV",5.55493512016278,5.55493512016278e-08,16.8323096218603,-1424.40585848422,0.283999999999999,1.84900107937265,5.39727728814105,1.27468340194694,0.99999999,-1723.05668434721,597.301651725976,386,0,0
"COL1A1_ITGB1","COL1A1_ITGB1",4.9821567232175,4.9821567232175e-08,11.4402866250756,-1257.92136515142,0.164000000000001,1.33340561609706,4.18483780149042,1.67396515102424,0.99999999,-1626.12012138688,736.397512470936,221,0,0
"COL1A1_ITGA11","COL1A1_ITGA11",7.31543931271213,7.31543931271213e-08,9.72429970060808,-1348.77145659361,0.225000000000001,2.39110232187245,7.69714247222837,1.13115480519872,0.99999999,-1858.2943610253,1019.04580886337,41,0,0
"COL1A1_ITGA2","COL1A1_ITGA2",5.46947949958854,5.46947949958854e-08,13.2191456528831,-1341.54501167439,0.283000000000001,1.73755682141531,5.36356791638844,1.34596567219045,0.99999999,-1720.66963901668,758.249254684572,192,0,0
"COL1A1_DDR1","COL1A1_DDR1",6.89875875946474,6.89875875946474e-08,19.9490454182471,-1557.86688000463,0.186,2.6874195709025,6.67453076543508,0.977349744352066,0.99999999,-1803.98271654601,492.231673082748,473,0,0
"LAMA4_ITGA6","LAMA4_ITGA6",5.24369208216921,5.24369208216921e-08,8.72100678760322,-1184.00652188943,0.262,1.2098883385733,4.76865254381053,1.89266303363138,0.99999999,-1675.87713388943,983.741224000001,57,0,0
"LAMA4_ITGAV","LAMA4_ITGAV",6.11895151047816,0.469620571016411,9.95237980812522,-1407.16155324223,0.942,1.91225408729012,6.38769045511168,1.29357885510618,0.928721949884188,-1787.24686003695,760.170613589435,189,0,0
"LAMA4_ITGB1","LAMA4_ITGB1",7.21095073114866,7.21095073114866e-08,9.45350884393958,-1333.50980602518,0.33,1.60579662842495,5.86076919685951,1.67226739578402,0.99999999,-1754.44584053814,841.872069025904,107,0,0
"HBEGF_CD44","HBEGF_CD44",4.98469169535107,2.00468992367328e-07,20.9010795952958,-1447.48112261113,0.359999999999999,2.01323674354886,5.19318003868228,1.10898150433932,0.999999959783073,-1708.36974899138,521.777252760498,463,0,0
"HBEGF_CD9","HBEGF_CD9",3.25468668160981,3.25468668160981e-08,10.4367822453364,-1064.52133450425,0.207000000000001,0.869293762206865,3.13641468023257,2.07533413846113,0.99999999,-1516.24443812266,903.446207236818,74,0,0
"HBEGF_ERBB2","HBEGF_ERBB2",5.65939459067392,5.65939459067392e-08,26.2102401449885,-1557.15303768793,0.348000000000001,3.76434718166542,5.54678978803849,0.631968332410513,0.99999999,-1733.46740393419,352.628732492526,490,0,0
"LTF_LRP1","LTF_LRP1",6.28403067905355,1.93547295541144e-07,6.35768727789193,-1140.40827378579,0.243,1.78763359858293,6.47496136594157,1.40229904955811,0.999999969200136,-1792.41698012035,1304.01741266911,10,0,0
"LTF_TFRC","LTF_TFRC",4.00132781665085,4.00132781665085e-08,8.52918321759405,-1073.1798018879,0.288,0.937190784987586,3.69207404548358,2.13439137330548,0.99999999,-1578.38860369921,1010.41760362262,45,0,0
"CD160_TNFRSF14","CD160_TNFRSF14",6.51034566918582,0.37487130966919,6.36429248402468,-1288.24062545871,0.285999999999998,2.21605831807482,7.14402153990901,1.15138572028635,0.945554176314204,-1829.88193608563,1083.28262125385,29,0,0
"FGF23_FGFR4","FGF23_FGFR4",6.2156446158905,1.03886098072653e-05,15.9572368258139,-1450.64222058017,0.405999999999999,2.39659831600782,6.47470865514558,1.04027422457286,0.999998328637963,-1792.40210980889,683.51977845744,286,0,0
"FGF23_FGFR1","FGF23_FGFR1",5.49314577234994,0.704080939375918,16.2460419700259,-1532.34698410314,0.311,2.28748995650128,6.21824490140025,1.02459295676333,0.886387738882666,-1777.00364638886,489.313324571441,475,0,0
"FGF23_FGFR3","FGF23_FGFR3",6.23704034333383,0.520319392501943,14.4461356587702,-1514.40145489308,0.349999999999998,3.05812107121056,6.94253379880171,0.816647433341062,0.92299960149486,-1818.9818879987,609.160866211246,373,0,0
"TGFB3_ENG","TGFB3_ENG",5.49147083347593,0.428214573062935,13.320645474092,-1440.32839866624,0.307000000000002,3.0239945633922,5.89073835277897,0.774931535372581,0.927662613187192,-1756.38912706727,632.121456802055,350,0,0
"TGFB3_ITGB1","TGFB3_ITGB1",4.63959106228628,7.69603541979251e-05,11.4863146603144,-1232.16050403865,0.392999999999997,1.30899188281215,4.12736448273357,1.64551898813231,0.999983412529987,-1620.85131712458,777.381626171858,164,0,0
"TGFB3_ACVRL1","TGFB3_ACVRL1",6.08732869179842,5.48340760697064e-06,18.2235189021412,-1483.44665555108,0.354000000000003,2.24269993419446,5.91479247514418,1.10012543564705,0.999999099210352,-1757.94172702014,548.990142938122,435,0,0
"TGFB3_ITGB6","TGFB3_ITGB6",4.65680120038557,5.47230102516571e-08,17.2261600953995,-1364.31613207358,0.335000000000001,1.42321342958728,4.27661863316313,1.51626048123664,0.999999988248798,-1634.38580676881,540.139349390453,446,0,0
"TGFB3_ITGB5","TGFB3_ITGB5",6.01208518461565,6.01208518461565e-08,18.3252012790021,-1480.37693536153,0.316000000000003,2.24427174830799,5.84147924390752,1.09253943140621,0.99999999,-1753.18976077387,545.625650824683,439,0,0
"TNFSF10_RIPK1","TNFSF10_RIPK1",4.08299916064242,4.08299916064242e-08,12.05321919111,-1199.60196932335,0.251000000000001,1.13994039533339,3.98951053172094,1.77258676194549,0.99999999,-1607.90855133686,816.613164027016,136,0,0
"TNFSF10_TNFRSF10B","TNFSF10_TNFRSF10B",4.30216396326722,0.0298831362470467,18.222796286777,-1358.49430323091,0.378,1.40163149598382,4.29210051279919,1.47982251649112,0.993101844102665,-1635.76258256446,554.536558667111,430,0,0
"INHBA_ENG","INHBA_ENG",6.2669413682849,0.299186313138928,9.55174088477848,-1365.31175222795,0.25,2.45838102185618,6.32789687309843,1.01830674676856,0.954434892579784,-1783.66361656133,836.703728666756,115,0,0
"INHBA_SMAD3","INHBA_SMAD3",3.6907251585862,0.10636839629804,14.1784081527996,-1250.91195935713,0.361999999999998,1.1241132425966,3.62645627009485,1.70901466186841,0.97198689082569,-1571.55634604812,641.288773381978,338,0,0
"C3_CD46","C3_CD46",3.41442748322516,3.41442748322516e-08,13.9075217641427,-1178.57736276248,0.206,0.906127278057539,2.85995537346155,2.03924657763583,0.99999999,-1481.08792794127,605.021130357574,377,0,0
"C3_ITGAX","C3_ITGAX",4.74364810565899,4.74364810565899e-08,14.5935223135291,-1319.36832603645,0.218,1.36365147013227,4.36885620000883,1.59717626349665,0.99999999,-1642.51580473975,646.294957406606,331,0,0
"C3_ADRA2A","C3_ADRA2A",3.90010270194772,3.90010270194772e-08,14.5494229562867,-1243.79693995368,0.256,1.08739337154601,3.73217563628602,1.81614843339588,0.99999999,-1582.50453604015,677.415192172937,291,0,0
"C3_ITGB2","C3_ITGB2",3.96841416304867,3.96841416304867e-08,14.8576252522432,-1257.11757044393,0.255000000000003,1.06172233469626,3.85798594945586,1.8762795368362,0.99999999,-1595.13618277317,676.037224658474,293,0,0
"C3_CD81","C3_CD81",3.49318185907075,3.49318185907075e-08,15.6206729487869,-1224.39409035505,0.285,5.557557538023,2.93573774209662,0.336299816507574,0.99999999,-1491.05212982068,533.316078931266,454,0,0
"LIF_IL6ST","LIF_IL6ST",5.45412520256157,5.45412520256157e-08,7.62124834384354,-1151.40743407186,0.200000000000003,1.34154071564134,4.95455410197124,1.74083934460422,0.99999999,-1690.44786730897,1078.08086647422,31,0,0
"APOE_LDLR","APOE_LDLR",6.34691665494534,6.34691665494534e-08,15.2480733379165,-1444.28434722693,0.400000000000006,4.75080253487521,5.75776404605269,0.530291197500112,0.99999999,-1747.69008404355,606.81147363324,375,0,0
"APOE_LRP5","APOE_LRP5",6.74283366358984,6.74283366358984e-08,15.0222176942096,-1462.60074710152,0.232999999999997,2.20999305173994,6.61572804285732,1.17497956881461,0.99999999,-1800.61122712343,676.02096004383,294,0,0
"APOE_LSR","APOE_LSR",8.23216134288928,8.23216134288928e-08,12.8693687499756,-1488.50666658665,0.197999999999993,2.59876953728879,7.3441335107757,1.10405108650223,0.99999999,-1840.4074321988,703.801531224298,249,0,0
"APOE_SCARB1","APOE_SCARB1",8.41090598794301,8.41090598794301e-08,11.3445711753955,-1454.6040754156,0.225999999999999,2.41710505555776,7.56105492256778,1.19984697973414,0.99999999,-1851.49791843309,793.787686034969,153,0,0
"APOE_LRP8","APOE_LRP8",5.30971931828357,5.30971931828356e-08,10.9528063161419,-1267.44906853065,0.249000000000002,1.44824241237347,5.84843108524975,1.59108917203602,0.99999999,-1753.64291255846,972.38768805562,58,0,0
"LAMA5_SDC1","LAMA5_SDC1",7.04587787449342,4.33813615746645e-06,12.7510240055701,-1426.1732241987,0.320999999999998,4.92180273252388,7.39537934412574,0.539316059396127,0.999999384301919,-1843.05673836921,833.767028341019,117,0,0
"LAMA5_ITGA6","LAMA5_ITGA6",3.51809321529633,3.51809321529633e-08,10.6812243074976,-1102.07893023203,0.283000000000001,0.854841492200596,3.20076695840842,2.19415890826,0.99999999,-1523.98259751081,843.807334557562,105,0,0
"LAMA5_BCAM","LAMA5_BCAM",7.77106590216687,7.77106590216687e-08,11.5934304502419,-1431.77003484031,0.227999999999994,2.12042302791362,7.80252524542898,1.31467312174763,0.99999999,-1863.47530503268,863.410540384742,94,0,0
"LAMA5_ITGB1","LAMA5_ITGB1",6.95193481666265,6.95193481666265e-08,7.61003586268958,-1243.33279527849,0.265000000000001,1.51420476421791,5.70379790967444,1.74127849876038,0.99999999,-1744.10222228712,1001.53885401726,48,0,0
"LAMA5_ITGA2","LAMA5_ITGA2",5.74451804373418,0.135387676820447,10.9692190848334,-1335.94206403981,0.305,1.57505952365279,5.38000139376502,1.52170275865128,0.976974515705725,-1721.83520319424,771.786278308864,173,0,0
"JAG1_CD46","JAG1_CD46",3.94195288098551,3.94195288098551e-08,15.0488321788438,-1258.64142829071,0.222000000000001,0.970259412231076,3.50677734580082,2.04629314776247,0.99999999,-1558.77057405224,600.258291523066,383,0,0
"JAG1_NOTCH4","JAG1_NOTCH4",4.26323257995912,4.26323257995912e-08,14.7473359707802,-1282.0412036545,0.245000000000005,1.00303617838296,4.02403347246023,2.05850968799209,0.99999999,-1611.19132404972,658.300240790423,316,0,0
"JAG1_NOTCH1","JAG1_NOTCH1",3.1485008490384,3.1485008490384e-08,21.3159273487964,-1278.01695129106,0.282999999999994,0.817051837337947,3.28613630990361,2.17171232673728,0.99999999,-1534.01129672419,511.988690866257,467,0,0
"JAG1_NOTCH2","JAG1_NOTCH2",5.86050865598618,5.86050865598618e-08,14.4654267879818,-1397.09476776608,0.259999999999998,1.49219028057639,5.13187591993793,1.62234587541525,0.99999999,-1703.84538732078,613.501239109399,367,0,0
"JAG1_NOTCH3","JAG1_NOTCH3",8.04709340086472,8.04709340086472e-08,14.8092772404777,-1525.42310825012,0.218999999999994,4.45044227411673,6.91993413832405,0.63740629583769,0.99999999,-1817.73961594305,584.633015385872,403,0,0
"LAMC1_ITGA6","LAMC1_ITGA6",4.69480853303815,4.69480853303815e-08,9.72642508567229,-1179.86215627073,0.253999999999998,1.08216319403411,3.76348746604104,2.00224023273706,0.99999999,-1585.68767710891,811.651041676355,139,0,0
"LAMC1_ITGA1","LAMC1_ITGA1",6.23446232138757,6.23446232138757e-08,12.8952115102146,-1383.2665433403,0.198,1.74087016587215,5.54154186133847,1.43427728239947,0.99999999,-1733.10676172303,699.680436765474,255,0,0
"LAMC1_ITGA7","LAMC1_ITGA7",4.13353739467933,4.13353739467933e-08,14.3343835579552,-1261.1607384228,0.164999999999999,0.937833527235505,3.63593191202274,2.16787971109062,0.99999999,-1572.55057040867,622.779663971744,360,0,0
"LAMC1_ITGAV","LAMC1_ITGAV",5.57907012751349,5.57907012751349e-08,16.6686328817851,-1423.04180409978,0.189,2.02483360947727,5.32878686390825,1.16651833500843,0.99999999,-1718.19092819813,590.298248196692,397,0,0
"LAMC1_ITGB1","LAMC1_ITGB1",5.91850904936114,5.91850904936114e-08,10.2289203289413,-1285.46154459207,0.189,1.44972156423821,4.41540074936926,1.67811438028469,0.99999999,-1646.55340049089,722.183711797646,235,0,0
"LAMC1_ITGA2","LAMC1_ITGA2",5.70030760594747,5.70030760594747e-08,12.4869091761999,-1338.50192188621,0.135999999999996,1.90056066018995,5.55263598800633,1.25622493792521,0.99999999,-1733.86875846165,790.733673150877,156,0,0
"IL1RN_IL1R1","IL1RN_IL1R1",3.22175851217577,3.22175851217577e-08,12.0394684404889,-1108.96014189566,0.186,0.791532442455856,2.82463291016397,2.26765912753281,0.99999999,-1476.3530092266,734.785734661881,223,0,0
"CCL21_ADRA2A","CCL21_ADRA2A",3.87664969446381,3.87664969446381e-08,16.2226076276671,-1275.92148586062,0.18,1.04725059048314,3.9418079520385,1.88008578330765,0.99999999,-1603.32547929164,654.807986862052,322,0,0
"MMP7_CD44","MMP7_CD44",5.23470179361485,5.23470179361485e-08,12.5061115239754,-1306.54640431896,0.244999999999999,1.78478255684301,4.91878196779316,1.28191922366035,0.99999999,-1687.68704914937,762.281289660817,186,0,0
"MMP7_SDC1","MMP7_SDC1",7.00903411458774,0.525517322876571,6.59138497258489,-1355.85224440224,0.234,4.01543792027014,7.50714473919528,0.6593198800021,0.930252341199302,-1848.77166473791,985.838840671328,55,0,0
"MMP7_CD151","MMP7_CD151",6.63104733739601,0.676595619489758,4.98537103520843,-1320.00294694182,0.858000000000001,4.02334171057191,7.04847940982856,0.640035619939798,0.90741260574968,-1824.75217050197,1009.49844712032,46,0,0
"THBS1_CD47","THBS1_CD47",5.55865966015462,5.55865966015462e-08,10.5922689274739,-1273.5097151358,0.225,1.51429225656347,4.9985977369466,1.5569524190629,0.99999999,-1693.81981113705,840.620192002484,109,0,0
"THBS1_SDC1","THBS1_SDC1",6.17915100220999,0.437719895310254,8.29327045391374,-1357.20919002371,0.241000000000001,5.02177095282961,5.17565630108136,0.49500262714438,0.933847901509716,-1707.08193806183,699.745496076245,254,0,0
"THBS1_ITGB1","THBS1_ITGB1",8.46966477997236,8.46966477997236e-08,5.21246531213214,-1181.94591513278,0.247,1.50707939579842,4.80414096607048,1.9310653826417,0.99999999,-1678.70204613888,993.512262012194,50,0,0
"THBS1_LRP5","THBS1_LRP5",6.12289503091939,0.133972233287004,12.5525967178337,-1398.82877209576,0.352,2.38898126625231,6.31080792894212,1.03577556868665,0.978587969405485,-1782.63330660579,767.60906902007,178,0,0
"THBS1_SDC4","THBS1_SDC4",5.17309148436813,0.259709040343054,11.6246387192099,-1349.83096967302,0.31,5.15182290155446,4.89094435949744,0.441483171817292,0.952196102330324,-1685.5246733854,671.387407424745,300,0,0
"THBS1_SCARB1","THBS1_SCARB1",7.41992294390227,7.41992294390227e-08,11.9241196558582,-1423.58771898061,0.225999999999999,2.42361413741577,6.52121307506912,1.12392212448113,0.99999999,-1795.12885131834,743.082264675455,211,0,0
"THBS1_ITGA6","THBS1_ITGA6",4.37033087592869,4.37033087592869e-08,8.7906773226621,-1117.38050217142,0.232000000000003,1.10185755563451,3.70634743772636,1.89728120804664,0.99999999,-1579.85869274557,924.956381148309,68,0,0
"ADAM10_GPNMB","ADAM10_GPNMB",3.2067020361037,3.2067020361037e-08,11.3378774684612,-1087.01179158218,0.218,0.818023187008686,2.98284624057722,2.18909036646309,0.99999999,-1497.11733629957,820.211089434782,131,0,0
"ADAM10_TSPAN15","ADAM10_TSPAN15",4.31026164460095,0.0394461724958026,15.6947444433626,-1316.94386611271,0.329000000000001,1.30349917327612,4.40911292554595,1.59272595310759,0.990931305238307,-1646.01044450025,658.133156775079,317,0,0
"ADAM10_CD44","ADAM10_CD44",5.53773324920009,5.53773324920009e-08,17.4825096408356,-1434.83632391879,0.271999999999998,2.07519582134455,5.4579108286303,1.13398401281074,0.99999999,-1727.31301209294,584.953376348314,402,0,0
"ADAM10_CADM1","ADAM10_CADM1",5.15621161273546,5.15621161273546e-08,19.1344296299734,-1434.7263878945,0.337,1.79820592125539,5.14566768622815,1.26277490587655,0.99999999,-1704.86794024046,540.283104691905,445,0,0
"ADAM10_TSPAN14","ADAM10_TSPAN14",6.37869834154711,6.37869834154711e-08,19.0478044181442,-1514.44768275335,0.239000000000001,2.75433184961618,6.02585839676218,0.916958684376787,0.99999999,-1765.02967172602,501.163977945333,471,0,0
"ADAM10_NOTCH1","ADAM10_NOTCH1",3.59786229442842,7.12226997219973e-08,15.5713981049242,-1234.64861045945,0.228000000000002,1.0005624614224,3.56153554352385,1.8957368986945,0.999999980204162,-1564.67390375556,660.050586592225,313,0,0
"ADAM10_MET","ADAM10_MET",3.78714281072008,3.78714281072008e-08,10.6128668771336,-1127.96590240479,0.216999999999999,0.908760479012203,3.32757637945497,2.14144245948991,0.99999999,-1538.78588366697,821.639962524353,128,0,0
