,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
GPC3_CD81,0.16793965555847823,0.0,0.0004248094182808732,1.5914749955895903e-157,0.000999000999000999,0.0009673867279803137,0.0,7.861886478212575e-155,0.000999000999000999
CD99_CD81,0.16874427129320946,0.0,0.0004248094182808732,7.86821323610116e-153,0.000999000999000999,0.0009920785804482767,0.0,3.2390811155283105e-151,0.000999000999000999
CD160_TNFRSF14,0.16970235265752348,0.0,0.0004248094182808732,1.672797657730152e-133,0.000999000999000999,0.001128764924017786,0.0,9.28496677436736e-133,0.000999000999000999
CSF1_SIRPA,0.17128975325561757,0.0,0.0004248094182808732,2.787933695371269e-141,0.000999000999000999,0.0010705643188769268,0.0,3.130089194348652e-140,0.000999000999000999
LAMB3_COL17A1,0.17255623320669958,0.0,0.0004248094182808732,1.6371857157449496e-144,0.000999000999000999,0.0010557934776439814,0.0,2.888463369921447e-143,0.000999000999000999
GNAI2_ADRA2A,0.1761478668540449,0.0,0.0004248094182808732,3.717994696799303e-139,0.000999000999000999,0.0010846490480662977,0.0,3.5320949619593383e-138,0.000999000999000999
LAMB3_ITGA2,0.17617591232936966,0.0,0.0004248094182808732,2.4665691986960673e-144,0.000999000999000999,0.0010671680200659782,0.0,4.0616172805195244e-143,0.000999000999000999
SPP1_ITGB5,0.17741208500023578,0.0,0.0004248094182808732,3.538135728862013e-152,0.000999000999000999,0.0009836597773564887,0.0,1.344491576967565e-150,0.000999000999000999
LUM_ITGB1,0.17891302116771857,0.0,0.0004248094182808732,1.1319790226082716e-150,0.000999000999000999,0.0009926572395612062,0.0,3.727984247789908e-149,0.000999000999000999
COL5A1_ITGB1,0.18324710226836538,0.0,0.0004248094182808732,6.804768100178276e-149,0.000999000999000999,0.0009847953361094178,0.0,1.7692397060463516e-147,0.000999000999000999
VCAM1_EZR,0.1832992312505788,0.0,0.0004248094182808732,9.689460291854046e-137,0.000999000999000999,0.001082072198656383,0.0,7.363989821809075e-136,0.000999000999000999
TFF2_MUC6,0.18502789570865338,0.0,0.0004248094182808732,7.097500823845157e-136,0.000999000999000999,0.0010877286594371644,0.0,5.008807724256439e-135,0.000999000999000999
ICAM1_MUC1,0.1855187028855251,0.0,0.0004248094182808732,1.3406492761437216e-143,0.000999000999000999,0.0010192256598185062,0.0,2.1363894916612854e-142,0.000999000999000999
LAMA4_ITGA3,0.1860714443710921,0.0,0.0004248094182808732,9.86557100457746e-148,0.000999000999000999,0.0010063432127828153,0.0,2.2152691255733023e-146,0.000999000999000999
SPP1_ITGB1,0.19031083813894353,0.0,0.0004248094182808732,1.1524469889983753e-144,0.000999000999000999,0.001010035414598931,0.0,2.108551157648879e-143,0.000999000999000999
COL1A2_ITGA2,0.1909558683315963,0.0,0.0004248094182808732,5.153082805503861e-143,0.000999000999000999,0.0010335974783016709,0.0,7.71400880581487e-142,0.000999000999000999
COL16A1_ITGB1,0.19650440995256885,0.0,0.0004248094182808732,5.3058480907577445e-140,0.000999000999000999,0.0010156312156830122,0.0,5.349161136396583e-139,0.000999000999000999
LAMB2_ITGB4,0.19783353502878653,0.0,0.0004248094182808732,6.387848215303017e-131,0.000999000999000999,0.0010872667359354982,0.0,2.976978319207255e-130,0.000999000999000999
LTBP1_ITGB5,0.20123278512887857,0.0,0.0004248094182808732,1.667781839810157e-137,0.000999000999000999,0.001017342524171719,0.0,1.3077527442320913e-136,0.000999000999000999
TIMP2_ITGA3,0.2015708632317549,0.0,0.0004248094182808732,1.4679621488282806e-135,0.000999000999000999,0.001056971367380656,0.0,1.0071851410016259e-134,0.000999000999000999
HMGB1_SDC1,0.2017522060105993,0.0,0.0004248094182808732,4.5836669081877486e-122,0.000999000999000999,0.0011467888318164403,0.0,1.1045519281193891e-121,0.000999000999000999
HSP90AA1_CFTR,0.20593103133505639,0.0,0.0004248094182808732,2.726309063354091e-137,0.000999000999000999,0.0009783367368571773,0.0,2.104369808276439e-136,0.000999000999000999
TNFSF12_TNFRSF12A,0.20727698043746148,0.0,0.0004248094182808732,1.1501010133376217e-136,0.000999000999000999,0.0010284882752594655,0.0,8.608331827102805e-136,0.000999000999000999
MMP7_CD151,0.20989974322482333,0.0,0.0004248094182808732,1.6507966799685614e-126,0.000999000999000999,0.001093098201093691,0.0,5.702752167164121e-126,0.000999000999000999
COL6A2_ITGA2,0.21123375752687695,0.0,0.0004248094182808732,3.178905781194832e-130,0.000999000999000999,0.0010748662147294383,0.0,1.4021245142055777e-129,0.000999000999000999
CXCL1_ADRA2A,0.21367461644458943,0.0,0.0004248094182808732,1.8704492377972623e-130,0.000999000999000999,0.0010545142683234309,0.0,8.55557336548007e-130,0.000999000999000999
APP_CD74,0.2170241039737769,0.0,0.0004248094182808732,2.3824238771274088e-135,0.000999000999000999,0.0010039754580679376,0.0,1.5692231937345867e-134,0.000999000999000999
GPC3_LRP1,0.21708096626241521,0.0,0.0004248094182808732,1.818911075341308e-139,0.000999000999000999,0.0009881093068023273,0.0,1.7970841424372124e-138,0.000999000999000999
ZG16B_CXCR4,0.21778959329677133,0.0,0.0004248094182808732,2.977767325932679e-129,0.000999000999000999,0.0010081455104237332,0.0,1.195948828464019e-128,0.000999000999000999
COL6A2_ITGB1,0.21780464426113008,0.0,0.0004248094182808732,2.49690346223196e-135,0.000999000999000999,0.0010058531181398758,0.0,1.6229872504507738e-134,0.000999000999000999
LAMA5_ITGB4,0.21843215581699457,0.0,0.0004248094182808732,1.135580979243073e-137,0.000999000999000999,0.000975632588845791,0.0,9.048016189452874e-137,0.000999000999000999
RTN4_GJB2,0.22036730963821277,0.0,0.0004248094182808732,1.722275160111628e-144,0.000999000999000999,0.0009525200168738995,0.0,2.9338066520522217e-143,0.000999000999000999
COL5A1_SDC3,0.2207330054769728,0.0,0.0004248094182808732,5.759409834254633e-142,0.000999000999000999,0.0009687169663912884,0.0,7.487232784531022e-141,0.000999000999000999
HSPG2_ITGB1,0.2209242774782276,0.0,0.0004248094182808732,3.5418552325098035e-141,0.000999000999000999,0.0009379248999642623,0.0,3.8881699663552067e-140,0.000999000999000999
GNAI2_PTPRU,0.22303182301481161,0.0,0.0004248094182808732,4.145712003850872e-126,0.000999000999000999,0.0010451885943721752,0.0,1.3837714391231966e-125,0.000999000999000999
LAMA5_ITGB1,0.22517884169851346,1.410455402974853e-309,0.0004248094182808732,1.6197594023416215e-141,0.000999000999000999,0.0009424644950904597,1.2442231590528165e-308,1.860839871527351e-140,0.000999000999000999
LAMC2_ITGB4,0.22587717203557695,5.042703147600263e-309,0.0004248094182808732,2.5330534315354354e-135,0.000999000999000999,0.0009742726781925851,4.3703427279202276e-308,1.6251018119201364e-134,0.000999000999000999
COL6A3_ITGB1,0.22698738216205958,3.813152390625342e-308,0.0004248094182808732,1.0074532709113128e-146,0.000999000999000999,0.0008981476518840153,3.2477539327050325e-307,2.1638344166529936e-145,0.000999000999000999
COL6A1_ITGB1,0.22959172229539768,4.339288884336448e-306,0.0004248094182808732,1.6129145120535099e-150,0.000999000999000999,0.0008638122028364253,3.6332350997664494e-305,4.979873555965211e-149,0.000999000999000999
TIMP1_CD63,0.2296233180047518,4.5953747138686e-306,0.0004248094182808732,1.1540190949295633e-142,0.000999000999000999,0.0009207485230452593,3.7835251810851475e-305,1.583570646931123e-141,0.000999000999000999
MDK_ITGB1,0.23141995326063958,1.1930895228108746e-304,0.0004248094182808732,2.1637445733554075e-140,0.000999000999000999,0.0009268103025241909,9.66206925030446e-304,2.2268537900782737e-139,0.000999000999000999
TGM2_SDC4,0.23225263813771393,5.383480580383609e-304,0.0004248094182808732,1.525897690236862e-135,0.000999000999000999,0.0009508753984350574,4.289418397918553e-303,1.0325937794205612e-134,0.000999000999000999
LAMA5_SDC1,0.23243020135623882,7.421895694250398e-304,0.0004248094182808732,2.452364652279159e-124,0.000999000999000999,0.0010403469351468872,5.819708687237613e-303,7.2980008326861714e-124,0.000999000999000999
ACTR2_LDLR,0.23299816622242095,2.0718462001570597e-303,0.0004248094182808732,1.984096931305416e-138,0.000999000999000999,0.0009476714738729385,1.5992062857462304e-302,1.719550673798027e-137,0.000999000999000999
COL4A1_ITGB1,0.23349532739271975,5.085691446849587e-303,0.0004248094182808732,1.1727801069073843e-141,0.000999000999000999,0.0008893982726297974,3.865125499605686e-302,1.4483834320306196e-140,0.000999000999000999
SEMA4D_PLXNB1,0.2371619759407843,3.756754756509729e-300,0.0004248094182808732,3.902288473708015e-136,0.000999000999000999,0.0009321645035189575,2.811874014720918e-299,2.7938123275532744e-135,0.000999000999000999
CXCL17_GPR35,0.23889538574213998,8.435264331601528e-299,0.0004248094182808732,2.0241900789215497e-131,0.000999000999000999,0.0009663708844285827,6.219433701210679e-298,9.90049404937867e-131,0.000999000999000999
INS_INSR,0.24135647738159546,6.908418333722667e-297,0.0004248094182808732,3.633119339797082e-134,0.000999000999000999,0.0009372270512259642,5.018762730674996e-296,2.1366201831663794e-133,0.000999000999000999
S100A4_ERBB2,0.24278246090733144,8.812979926261307e-296,0.0004248094182808732,4.1065135879865515e-138,0.000999000999000999,0.0009034939364782441,6.309582729816066e-295,3.381029520775594e-137,0.000999000999000999
COL1A2_CD44,0.24282268167702406,9.468493250231396e-296,0.0004248094182808732,5.034829169226051e-130,0.000999000999000999,0.0010076374436436004,6.6820509508775845e-295,2.1633556312409443e-129,0.000999000999000999
GNAI2_IGF1R,0.24450323779752886,1.8909995023258523e-294,0.0004248094182808732,2.0725453490922114e-129,0.000999000999000999,0.0009553819320329933,1.3157095128858746e-293,8.603675650853381e-129,0.000999000999000999
COL6A1_ITGA6,0.2507582276076251,1.2343399832315004e-289,0.0004248094182808732,8.900018955111719e-136,0.000999000999000999,0.000926324506583844,8.46894377383835e-289,6.192407554683366e-135,0.000999000999000999
SCGB3A1_NOTCH3,0.2521573094573454,1.4551254482002875e-288,0.0004248094182808732,2.4597693714246714e-132,0.000999000999000999,0.0009389996632259794,9.847013306999205e-288,1.279080073140829e-131,0.000999000999000999
GNAI2_ADORA1,0.2523405770883512,2.009578855766598e-288,0.0004248094182808732,3.2983108075624398e-127,0.000999000999000999,0.0009701774926472435,1.3415296685793237e-287,1.1806996658955399e-126,0.000999000999000999
LAMA5_ITGA2,0.25682638894354276,5.298739153843084e-285,0.0004248094182808732,1.0830735942634907e-125,0.000999000999000999,0.000995511001982132,3.490102855997978e-284,3.4742750361439246e-125,0.000999000999000999
HSP90AA1_FGFR3,0.2569897287893202,7.052684430241349e-285,0.0004248094182808732,1.060644286093761e-123,0.000999000999000999,0.0009596980061791808,4.5842448796568765e-284,2.9271412141358545e-123,0.000999000999000999
LAMC2_CD151,0.25749139022251516,1.6966049896976712e-284,0.0004248094182808732,1.6139477741428407e-134,0.000999000999000999,0.0009016886664706162,1.0884712531307136e-283,9.843088894155104e-134,0.000999000999000999
SEMA4D_PLXNB2,0.25816969161081044,5.554331163332953e-284,0.0004248094182808732,2.580519097085199e-128,0.000999000999000999,0.0009579218539117598,3.5177430701108705e-283,9.584785217745025e-128,0.000999000999000999
PLAU_LRP1,0.2590674173279757,2.664246865907094e-283,0.0004248094182808732,2.2758763228160815e-128,0.000999000999000999,0.0009311824832647289,1.6659974072887399e-282,8.517294723266244e-128,0.000999000999000999
LAMC3_ITGB4,0.25956119854012066,6.306179360137375e-283,0.0004248094182808732,1.0517739890484713e-124,0.000999000999000999,0.0009753659072368774,3.894065754884829e-282,3.16814847920698e-124,0.000999000999000999
SPINT1_ST14,0.26061182653318177,3.936524072801273e-282,0.0004248094182808732,2.469005172503347e-131,0.000999000999000999,0.0009277902892055441,2.4007936937825052e-281,1.184163645841411e-130,0.000999000999000999
LIF_IL6ST,0.26190086692595527,3.7102405008121705e-281,0.0004248094182808732,9.525363191007454e-124,0.000999000999000999,0.0009661359553091196,2.235193667562454e-280,2.6435558518863383e-123,0.000999000999000999
LAMA4_ITGA6,0.26313697555117,3.1775307596009516e-280,0.0004248094182808732,7.597652594031449e-139,0.000999000999000999,0.0008809452882856014,1.891205054509482e-279,6.824073420820975e-138,0.000999000999000999
EFNA5_EPHA2,0.2644276702824016,2.980566643260711e-279,0.0004248094182808732,2.4119892342211422e-129,0.000999000999000999,0.00093374966733712,1.7528570497271324e-278,9.929355680877036e-129,0.000999000999000999
MFAP2_NOTCH1,0.2646669947169646,4.51213091129542e-279,0.0004248094182808732,1.3929369169759683e-136,0.000999000999000999,0.0008667430328546194,2.62234431785875e-278,1.027031099979296e-135,0.000999000999000999
PDAP1_PDGFRB,0.2656956110321295,2.67738959439498e-278,0.0004248094182808732,8.329033244536207e-130,0.000999000999000999,0.0009136541743587138,1.537942394919907e-277,3.516702925470843e-129,0.000999000999000999
LAMB3_ITGA6,0.2664544359438364,9.942950239408548e-278,0.0004248094182808732,2.0084405117258745e-133,0.000999000999000999,0.0009012611703505265,5.645767147434279e-277,1.0902962777940463e-132,0.000999000999000999
SERPINA1_LRP1,0.26666906384178773,1.4406989044757477e-277,0.0004248094182808732,6.205022007740377e-138,0.000999000999000999,0.0008729722498363462,8.08755975921613e-277,5.025050609547125e-137,0.000999000999000999
COL1A2_ITGAV,0.2672918788555427,4.2234820512424606e-277,0.0004248094182808732,2.6132191237545723e-148,0.000999000999000999,0.0008097750624062813,2.3442698127121074e-276,6.147286891117899e-147,0.000999000999000999
PPY_ADRA2A,0.2674373131382623,5.428577813381904e-277,0.0004248094182808732,2.184869693227626e-126,0.000999000999000999,0.0009449200234850936,2.9796860442340672e-276,7.392641290783885e-126,0.000999000999000999
HSPG2_LRP1,0.26778197140213483,9.838991694174404e-277,0.0004248094182808732,1.9244372940304988e-134,0.000999000999000999,0.000888609500641224,5.341166919694677e-276,1.1593561259159345e-133,0.000999000999000999
COL5A2_ITGB1,0.2677893939362635,9.965778363593762e-277,0.0004248094182808732,1.1153547264905955e-132,0.000999000999000999,0.0008849607209201777,5.351189686538389e-276,5.924572418132841e-132,0.000999000999000999
LAMC3_ITGA2,0.26948415506007833,1.8478936590619667e-275,0.0004248094182808732,5.947229108001883e-132,0.000999000999000999,0.0009102692808950703,9.815693199748512e-275,3.028795030260753e-131,0.000999000999000999
SERPINE1_ITGB5,0.2695780291960614,2.171880379685727e-275,0.0004248094182808732,8.062812752464796e-135,0.000999000999000999,0.0008693021450383705,1.1413924548561162e-274,4.978786874647011e-134,0.000999000999000999
THBS1_SDC1,0.27044643725158707,9.67014955846664e-275,0.0004248094182808732,4.273052401664893e-139,0.000999000999000999,0.0008427047209141594,5.028477770402653e-274,3.9828073328725604e-138,0.000999000999000999
COL6A1_ITGA1,0.27223057829091357,2.0680292506333165e-273,0.0004248094182808732,2.4967377598015634e-132,0.000999000999000999,0.0009012921016615008,1.0641733852217274e-272,1.2847796388978878e-131,0.000999000999000999
APOE_LRP8,0.27368528110060786,2.498440155312578e-272,0.0004248094182808732,1.6546536444724272e-135,0.000999000999000999,0.000861637096840028,1.2724014811591893e-271,1.104593108607269e-134,0.000999000999000999
CALR_HLA-F,0.27378838820538476,2.980474236672163e-272,0.0004248094182808732,1.6037217823589107e-140,0.000999000999000999,0.00083048824142854,1.5024023193020902e-271,1.722257740185439e-139,0.000999000999000999
PKM_CD44,0.27435629000482475,7.871997909278173e-272,0.0004248094182808732,7.107309609948621e-123,0.000999000999000999,0.0009797303528060414,3.9280474415994114e-271,1.782239059550568e-122,0.000999000999000999
GPC3_IGF1R,0.27626949141010787,2.0637589235729434e-270,0.0004248094182808732,1.542592925235662e-141,0.000999000999000999,0.0008316884922136964,1.019496908245034e-269,1.8586363538205293e-140,0.000999000999000999
COL1A2_ITGB1,0.2769110652973172,6.159239527368999e-270,0.0004248094182808732,4.85216163424988e-134,0.000999000999000999,0.0008632435047559803,3.0125389371487977e-269,2.787171915487722e-133,0.000999000999000999
LAMA4_ITGAV,0.2772126555479022,1.0294546690563158e-269,0.0004248094182808732,7.180629883357568e-135,0.000999000999000999,0.0008425360110188795,4.9857902599394114e-269,4.49016602832739e-134,0.000999000999000999
CALM3_AQP1,0.2778393807580502,2.9914784662323515e-269,0.0004248094182808732,3.409949132846493e-124,0.000999000999000999,0.0009332845028029407,1.4347479245813413e-268,9.908911009565693e-124,0.000999000999000999
COL6A2_ITGA1,0.2791392827109017,2.725845752674019e-268,0.0004248094182808732,9.15477078282338e-112,0.000999000999000999,0.0010109816728650824,1.2947767325201591e-267,1.3580951251395643e-111,0.000999000999000999
WNT7B_LRP5,0.279491805030202,4.959561336328593e-268,0.0004248094182808732,4.570791525738621e-127,0.000999000999000999,0.0009186036342980447,2.3333555239488808e-267,1.6244395782121432e-126,0.000999000999000999
LAMA4_ITGB1,0.2802858893344951,1.9077349814008346e-267,0.0004248094182808732,2.0494869730214027e-140,0.000999000999000999,0.0008396241780721891,8.890764913320871e-267,2.1541416269629214e-139,0.000999000999000999
LGALS9_CD44,0.28047405100803846,2.6245788113710825e-267,0.0004248094182808732,8.155789974687148e-116,0.000999000999000999,0.0010631868625198561,1.2117214325395466e-266,1.4136702622791057e-115,0.000999000999000999
THBS1_ITGB1,0.280622338905655,3.3745591555114537e-267,0.0004248094182808732,1.7230294813168935e-133,0.000999000999000999,0.0008877548810154699,1.5435483544654241e-266,9.457517375228282e-133,0.000999000999000999
MDK_LRP1,0.2812097883099288,9.129111735919691e-267,0.0004248094182808732,4.213634600536336e-118,0.000999000999000999,0.0009590757672458211,4.116364013004803e-266,8.227413014485968e-118,0.000999000999000999
SPP1_ITGA5,0.2812121691750257,9.16599274150867e-267,0.0004248094182808732,8.148362522732103e-119,0.000999000999000999,0.0009539310836228575,4.116364013004803e-266,1.6362971895242518e-118,0.000999000999000999
COL3A1_ITGA2,0.2813275332414833,1.1143357427562533e-266,0.0004248094182808732,2.0180002368967262e-139,0.000999000999000999,0.0008249836613850944,4.959296008302605e-266,1.9546904255431034e-138,0.000999000999000999
PLAU_ITGB1,0.2817737925016082,2.371694083349923e-266,0.0004248094182808732,9.839430906870139e-115,0.000999000999000999,0.0009764354803351818,1.0460864974775553e-265,1.6365922114457404e-114,0.000999000999000999
LAMA5_BCAM,0.28392028801051983,8.914411527434706e-265,0.0004248094182808732,8.244840878887684e-134,0.000999000999000999,0.0008397661467328763,3.897096720843137e-264,4.62835385701195e-133,0.000999000999000999
COL3A1_ITGB1,0.28497851056482065,5.307042400346658e-264,0.0004248094182808732,7.247851619973414e-142,0.000999000999000999,0.0008072782173709667,2.2997183734835516e-263,9.180612051966325e-141,0.000999000999000999
BMP2_ENG,0.28555996878189466,1.412766817980426e-263,0.0004248094182808732,1.774297698985128e-123,0.000999000999000999,0.0009266053225521925,6.068754852889829e-263,4.7636036048839846e-123,0.000999000999000999
LGALS9_CD47,0.2861232205825979,3.644557733871814e-263,0.0004248094182808732,3.5487652380111883e-124,0.000999000999000999,0.000925438618805754,1.5520788970109277e-262,1.0192383881264692e-123,0.000999000999000999
LAMC1_ITGA2,0.28990440181719684,2.071123618804674e-260,0.0004248094182808732,3.74687606363146e-134,0.000999000999000999,0.0008415674206593125,8.744744168286402e-260,2.177596206392872e-133,0.000999000999000999
FGF23_FGFR3,0.29170926435108646,4.2255681255663903e-259,0.0004248094182808732,3.907761354448043e-130,0.000999000999000999,0.0008387841542305914,1.7690090288388108e-258,1.7083487691126843e-129,0.000999000999000999
TFF1_MUC5AC,0.29183914469143446,5.248111340916413e-259,0.0004248094182808732,3.648978072343264e-120,0.000999000999000999,0.0009169437197209138,2.1786277331199228e-258,8.011534078833655e-120,0.000999000999000999
CALM1_SCTR,0.29252024061526016,1.63409706607546e-258,0.0004248094182808732,9.063368321862782e-127,0.000999000999000999,0.0008842226865167354,6.727032922010644e-258,3.198074250714439e-126,0.000999000999000999
INHBA_ENG,0.29310750256284546,4.3472459113996825e-258,0.0004248094182808732,8.172974594542666e-126,0.000999000999000999,0.0008879680111568565,1.774826016720201e-257,2.6738075825854813e-125,0.000999000999000999
COL4A1_CD47,0.2938216462195893,1.427204218576148e-257,0.0004248094182808732,1.0217018751638312e-125,0.000999000999000999,0.0008650954713014174,5.779007245709976e-257,3.2988282766727624e-125,0.000999000999000999
GRN_TNFRSF1B,0.29403582280910995,2.0380651788438452e-257,0.0004248094182808732,8.84281213632206e-129,0.000999000999000999,0.0008865791512064117,8.185399986576094e-257,3.4396450357032267e-128,0.000999000999000999
LAMC1_ITGB4,0.2942710043943509,3.013499397149923e-257,0.0004248094182808732,1.2056436809160362e-126,0.000999000999000999,0.0008658113537244538,1.2005392759613404e-256,4.224028215407957e-126,0.000999000999000999
THBS2_ITGB1,0.29486023833056724,8.023798853774217e-257,0.0004248094182808732,9.829262731684773e-131,0.000999000999000999,0.0008359796230606255,3.171005307011571e-256,4.5379960649086715e-130,0.000999000999000999
HMGB1_CXCR4,0.29581112267251974,3.8902739891812576e-256,0.0004248094182808732,5.3373846435212216e-135,0.000999000999000999,0.0007796960323969344,1.5252344052821755e-255,3.3803436075634406e-134,0.000999000999000999
VCAM1_ITGB1,0.295932721743734,4.759793576013003e-256,0.0004248094182808732,1.0175932474986326e-124,0.000999000999000999,0.0008920836140888012,1.8514472650003336e-255,3.0839942592903343e-124,0.000999000999000999
SERPINE1_ITGAV,0.29661885188402026,1.4846980118403764e-255,0.0004248094182808732,3.5071577585697074e-134,0.000999000999000999,0.0008095463369762069,5.730006389446452e-255,2.0873926900402836e-133,0.000999000999000999
COL7A1_ITGA2,0.2973705697070162,5.156591341692947e-255,0.0004248094182808732,5.64353261853439e-134,0.000999000999000999,0.0008188214049029144,1.9746946688343532e-254,3.204488636271252e-133,0.000999000999000999
TGM2_ITGB1,0.2974995251715968,6.383586876033197e-255,0.0004248094182808732,3.7321177325151196e-131,0.000999000999000999,0.00083794219416077,2.425763012892615e-254,1.7727559229446818e-130,0.000999000999000999
LAMA5_ITGA6,0.29766242887230926,8.35885662629159e-255,0.0004248094182808732,4.422346437839452e-122,0.000999000999000999,0.0009200394667449446,3.1521184529679734e-254,1.0709015393591614e-121,0.000999000999000999
LAMB2_ITGB1,0.29812243824642715,1.7890329548187638e-254,0.0004248094182808732,5.248486370849987e-130,0.000999000999000999,0.0008241926455008438,6.695320300609615e-254,2.2351312648274945e-129,0.000999000999000999
CALM1_AQP1,0.2987317030428174,4.8975898747383135e-254,0.0004248094182808732,1.9712772673952822e-128,0.000999000999000999,0.0008501363540931896,1.819104810617088e-253,7.490853616102073e-128,0.000999000999000999
C1QA_CD93,0.29889643879700634,6.429449038003087e-254,0.0004248094182808732,5.169823627981635e-131,0.000999000999000999,0.0008288190210746049,2.3702595707265113e-253,2.4322789259265977e-130,0.000999000999000999
TIMP2_ITGB1,0.30017892269667534,5.3377344774320336e-253,0.0004248094182808732,6.791256937507275e-139,0.000999000999000999,0.0007874337910351804,1.9532154310010552e-252,6.212742457645545e-138,0.000999000999000999
LAMB3_ITGB1,0.3003749809454628,7.374422089047323e-253,0.0004248094182808732,2.902203609097783e-130,0.000999000999000999,0.0008326043666497618,2.678650376462778e-252,1.3033532571766408e-129,0.000999000999000999
COL1A1_ITGA11,0.3029359542628974,4.985303206754152e-251,0.0004248094182808732,1.9617413902704397e-131,0.000999000999000999,0.0008104538912288454,1.7976202803916432e-250,9.691002467935972e-131,0.000999000999000999
CALR_LRP1,0.30341262213809644,1.090332239507629e-250,0.0004248094182808732,7.34870406286422e-143,0.000999000999000999,0.0007641494016234678,3.903073379107019e-250,1.0372170877299784e-141,0.000999000999000999
COL4A1_ITGAV,0.3035023338245264,1.2632750418985839e-250,0.0004248094182808732,1.9396937093900535e-126,0.000999000999000999,0.0008365337006284254,4.489624969049644e-250,6.654227030824212e-126,0.000999000999000999
APP_ADRA2A,0.3035280543511832,1.3177343333014012e-250,0.0004248094182808732,4.9901429288961545e-114,0.000999000999000999,0.0009527472815860572,4.649719718934944e-250,7.977768954287057e-114,0.000999000999000999
SLPI_CD4,0.3045034554582743,6.523141421052316e-250,0.0004248094182808732,9.351089802564684e-123,0.000999000999000999,0.0008615067350563754,2.285412668084996e-249,2.333049678013613e-122,0.000999000999000999
