,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
TFF2_MUC6,0.7893767590452773,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010945638069322285,0.0,0.0,0.000999000999000999
GRN_TNFRSF1B,0.7814232199998306,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001002252085866493,0.0,0.0,0.000999000999000999
CD99_CD81,0.7808894980192039,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009212068318959178,0.0,0.0,0.000999000999000999
AGTRAP_RACK1,0.7456641975918226,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009627306419754425,0.0,0.0,0.000999000999000999
ICAM1_MUC1,0.7426932639534078,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009647368662684662,0.0,0.0,0.000999000999000999
EFNA5_EPHA2,0.7332886702006167,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009637442494620251,0.0,0.0,0.000999000999000999
EFNA2_EPHA2,0.7311879670674934,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000942530165087101,0.0,0.0,0.000999000999000999
SCGB3A1_NOTCH3,0.7311846873328443,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008459940863758726,0.0,0.0,0.000999000999000999
ZG16B_CXCR4,0.7282052778633253,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009644609015865954,0.0,0.0,0.000999000999000999
COL5A1_ITGB1,0.7261002570232123,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008274621427133562,0.0,0.0,0.000999000999000999
COL3A1_ITGA2,0.7245122232351134,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008855420464771868,0.0,0.0,0.000999000999000999
LGALS1_ITGB1,0.724484356693286,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008969122854024867,0.0,0.0,0.000999000999000999
CALM1_SCTR,0.7133480739049125,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008753444453408948,0.0,0.0,0.000999000999000999
TGM2_SDC4,0.7124554624045268,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008922403967856938,0.0,0.0,0.000999000999000999
VCAM1_ITGB1,0.7108424834800704,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008797734938481328,0.0,0.0,0.000999000999000999
LAMC2_ITGB4,0.7026159564613824,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008585410591246236,0.0,0.0,0.000999000999000999
CSF1_CSF1R,0.7017914942536976,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008365434256530042,0.0,0.0,0.000999000999000999
COL3A1_ITGB1,0.7016007633485973,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008278199607300126,0.0,0.0,0.000999000999000999
MMP1_ITGA2,0.6991607282474853,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009511265336903033,0.0,0.0,0.000999000999000999
COL5A2_ITGB1,0.6971255458987535,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007895464815812456,0.0,0.0,0.000999000999000999
LAMC2_CD151,0.6961873804823493,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008364341400352361,0.0,0.0,0.000999000999000999
MFAP2_NOTCH1,0.6943719285911492,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008351102444533223,0.0,0.0,0.000999000999000999
HMGB1_CXCR4,0.6913359420769764,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008512375405028194,0.0,0.0,0.000999000999000999
TIMP2_ITGB1,0.6896480574709107,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008783948350168512,0.0,0.0,0.000999000999000999
ADAM12_ITGB1,0.6891747125265805,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008740802602191415,0.0,0.0,0.000999000999000999
COL16A1_ITGB1,0.6886169821626861,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008816356710287226,0.0,0.0,0.000999000999000999
COL6A1_ITGA2,0.6876455339280924,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009214178535674121,0.0,0.0,0.000999000999000999
SERPINA1_LRP1,0.6858910799911166,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008697420940027147,0.0,0.0,0.000999000999000999
HSPG2_ITGA2,0.6851731307744306,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008916475832219009,0.0,0.0,0.000999000999000999
GRN_TNFRSF1A,0.6850033923610487,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008058492781230561,0.0,0.0,0.000999000999000999
CD14_ITGB1,0.6838707181126201,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008647608955773056,0.0,0.0,0.000999000999000999
PPY_ADRA2A,0.6808669239768547,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007869321433910359,0.0,0.0,0.000999000999000999
LAMB3_ITGA2,0.6795335070670149,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009048639456604687,0.0,0.0,0.000999000999000999
INHBA_ENG,0.6783162645187791,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008638318858340829,0.0,0.0,0.000999000999000999
MMP1_CD44,0.6779892565579962,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007906844093955232,0.0,0.0,0.000999000999000999
COL6A3_ITGB1,0.6776645172843412,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008615109268741749,0.0,0.0,0.000999000999000999
LAMB2_ITGB1,0.6758327209391196,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008207230420042233,0.0,0.0,0.000999000999000999
ANXA1_ADRA2A,0.6756788683901905,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008165038162512529,0.0,0.0,0.000999000999000999
COL6A1_ITGB1,0.6734660083380364,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008207790521422164,0.0,0.0,0.000999000999000999
S100A10_TRPV6,0.672912459204365,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008071739935439418,0.0,0.0,0.000999000999000999
CEL_CXCR4,0.6716827018987392,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008053882893914822,0.0,0.0,0.000999000999000999
VCAN_ITGB1,0.6708020649041037,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008464768585194645,0.0,0.0,0.000999000999000999
MMP2_PECAM1,0.6699032701705708,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007788841590649648,0.0,0.0,0.000999000999000999
VEGFA_ITGB1,0.6694028104562586,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008385676498282639,0.0,0.0,0.000999000999000999
TGFB3_ITGB1,0.6693032537869329,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008492576598749965,0.0,0.0,0.000999000999000999
COL7A1_ITGB1,0.6674171416808433,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008280037642094933,0.0,0.0,0.000999000999000999
COL6A2_ITGA2,0.6654319679973153,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008230963004199037,0.0,0.0,0.000999000999000999
LAMB1_ITGB1,0.665184256379491,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008802923207973875,0.0,0.0,0.000999000999000999
MDK_ITGA6,0.6645481685823071,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000820244190678947,0.0,0.0,0.000999000999000999
EFNA1_EPHA2,0.664295909516963,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008259142646622132,0.0,0.0,0.000999000999000999
LAMA4_ITGB1,0.6635638101684765,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008310197992105615,0.0,0.0,0.000999000999000999
LUM_ITGB1,0.6622890760127949,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008478673177828456,0.0,0.0,0.000999000999000999
AGT_ADRA2A,0.6619288130604962,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007640356781325744,0.0,0.0,0.000999000999000999
LAMB1_ITGB4,0.6603415711631632,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000815090180200448,0.0,0.0,0.000999000999000999
PLAT_LRP1,0.6596448956366932,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008130263529812964,0.0,0.0,0.000999000999000999
COL4A1_ITGA2,0.6595149281023474,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008438736696311617,0.0,0.0,0.000999000999000999
COL18A1_ITGB1,0.6593821849880127,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007946196384960466,0.0,0.0,0.000999000999000999
TIMP1_CD63,0.6590049296114002,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008073827448607917,0.0,0.0,0.000999000999000999
C1QA_CD93,0.6568471343953867,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007947744799075039,0.0,0.0,0.000999000999000999
ADAM9_ITGB1,0.6567751881043923,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008297251154002344,0.0,0.0,0.000999000999000999
HMGB1_SDC1,0.6564965682238301,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008061874308523303,0.0,0.0,0.000999000999000999
TGM2_ITGB1,0.6557635113592764,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007817219650436561,0.0,0.0,0.000999000999000999
FGG_ITGB1,0.6549875894095931,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007939495776703209,0.0,0.0,0.000999000999000999
NID1_ITGB1,0.6547573513189202,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007810540599631767,0.0,0.0,0.000999000999000999
MMP7_SDC1,0.6545327482460522,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008236755903740453,0.0,0.0,0.000999000999000999
COL1A2_CD93,0.6538441081066635,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007832547011489424,0.0,0.0,0.000999000999000999
LAMB3_ITGA6,0.6535624595289247,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008148400939945957,0.0,0.0,0.000999000999000999
HBEGF_CD82,0.6532084318851916,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007909050126998402,0.0,0.0,0.000999000999000999
