"","gene_name","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"COL1A1_CD93","COL1A1_CD93",6.21475449632597,6.21475449632597e-08,21.0390202976856,-1533.38664136251,0.244,2.45145075632718,6.16613224394683,1.01692474415244,0.99999999,-1773.7971807836,480.821078842192,427,0,0
"COL1A1_ITGA1","COL1A1_ITGA1",5.36160327663535,5.36160327663535e-08,13.9117319379575,-1350.60295164393,0.198999999999998,1.6247816500416,4.93230581350589,1.42512294475105,0.99999999,-1688.7331444777,676.260385667553,220,0,0
"COL1A1_CD44","COL1A1_CD44",5.65232319262466,5.65232319262466e-08,15.04854688629,-1395.94413636436,0.210000000000001,1.95728201645849,5.34566216459022,1.21467498389392,0.99999999,-1719.39557958557,646.902886442413,269,0,0
"COL1A1_ITGAV","COL1A1_ITGAV",5.35291698329059,5.35291698329059e-08,15.2543135952071,-1379.51922551684,0.155999999999999,1.8601238336719,5.08041841457653,1.24380814565189,0.99999999,-1700.00580439755,640.97315776141,279,0,0
"COL1A1_ITGB1","COL1A1_ITGB1",5.17273031225204,5.17273031225204e-08,11.1825337557579,-1264.52674466744,0.225000000000001,1.42331792332425,4.31125821031739,1.59793091806149,0.99999999,-1637.45938379142,745.865278247961,124,0,0
"COL1A1_ITGA11","COL1A1_ITGA11",6.30309805898817,0.00608754423097883,10.5433221055665,-1321.53460061074,0.233000000000004,2.32989932095696,6.83141181067605,1.07755606832011,0.999035129949597,-1812.83428189821,982.599362574937,3,0,0
"COL1A1_ITGA2","COL1A1_ITGA2",5.0290804681651,5.0290804681651e-08,14.6449603549592,-1342.75747847205,0.265000000000001,1.74381978788287,4.99883363181746,1.2860050997948,0.99999999,-1693.83779094456,702.160624945024,183,0,0
"COL1A1_DDR1","COL1A1_DDR1",6.75150006972635,6.75150006972635e-08,18.6033807680583,-1529.0760687614,0.217999999999996,2.79410708496199,6.82390371085585,0.929944631633502,0.99999999,-1812.41531152506,566.678485527315,372,0,0
"LAMA4_ITGA6","LAMA4_ITGA6",4.80839873581518,4.80839873581518e-08,8.3809866150243,-1137.01940384978,0.338999999999999,1.16599800108781,3.72476509797493,1.88062597937712,0.99999999,-1581.74727750032,889.455747301077,14,0,0
"LAMA4_ITGAV","LAMA4_ITGAV",6.02769531103455,6.02769531103455e-08,13.8573689453463,-1393.94901649813,0.896000000000001,2.20974458857992,5.79306290961111,1.1110499052477,0.99999999,-1750.018732708,712.13943241974,171,0,0
"LAMA4_ITGB1","LAMA4_ITGB1",6.87743120066218,6.87743120066218e-08,7.90642061184529,-1252.78715712666,0.242000000000001,1.68628876308991,4.97297514047797,1.55518185771235,0.99999999,-1691.8617989237,878.149283594081,21,0,0
"HBEGF_CD44","HBEGF_CD44",6.41582091427852,6.41582091427852e-08,12.0075046889784,-1370.51988338484,0.265000000000001,2.25504601806134,5.80170357414315,1.12323520697207,0.99999999,-1750.58659128467,760.133415799665,109,0,0
"HBEGF_CD9","HBEGF_CD9",2.8245885552513,2.8245885552513e-08,12.0496294160586,-1059.11577114619,0.213000000000001,0.746981485938278,2.47459421013947,2.24992354047209,0.99999999,-1425.94595264785,733.660363003311,137,0,0
"HBEGF_ERBB2","HBEGF_ERBB2",6.3314810462948,6.3314810462948e-08,18.7350389707896,-1506.70518144745,0.158999999999999,3.92581747605999,5.70162783816384,0.640947638227855,0.99999999,-1743.95723914072,474.504115386548,432,0,0
"LTF_LRP1","LTF_LRP1",6.00648615136411,6.00648615136411e-08,16.0301373678982,-1439.02460154339,0.193000000000001,3.15519612141575,5.87922299824173,0.776754683688515,0.99999999,-1755.6436103493,633.23801761181,288,0,0
"LTF_TFRC","LTF_TFRC",5.25805714379031,5.25805714379031e-08,12.942677253916,-1319.58083198755,0.206,1.45815892126292,4.58468792399596,1.57256205266609,0.99999999,-1660.88793072591,682.614197476736,208,0,0
"CD160_TNFRSF14","CD160_TNFRSF14",6.67995776550537,1.55529821033293e-07,16.0070664835938,-1479.06383088106,0.270999999999997,3.50938011764006,6.51667053654254,0.73647235110024,0.999999976716946,-1794.86336233251,631.599062902897,291,0,0
"FGF23_FGFR4","FGF23_FGFR4",6.39928644501459,6.3992864450146e-08,15.4461518830148,-1451.4983842016,0.171000000000003,2.53528533783075,6.34312430421243,0.997789502337104,0.99999999,-1784.57935239133,666.161936379459,239,0,0
"FGF23_FGFR1","FGF23_FGFR1",6.55156194963016,6.55156194963016e-08,17.2119069024002,-1494.12656597879,0.192999999999998,2.75593021981422,6.42176352351609,0.928761509973126,0.99999999,-1789.27378010736,590.294428257149,351,0,0
"FGF23_FGFR3","FGF23_FGFR3",6.11983701141635,6.11983701141635e-08,18.5087416928325,-1490.12806059545,0.273999999999997,3.52135221626683,5.99270644654223,0.702522860851134,0.99999999,-1762.92776933855,545.599417486198,389,0,0
"TGFB3_ENG","TGFB3_ENG",6.00563577863005,6.00563577863005e-08,10.7207838701838,-1307.08976752689,0.236999999999998,3.89039880609921,5.74710201370763,0.629919962812613,0.99999999,-1746.9839071154,879.788279177018,19,0,0
"TGFB3_ITGB1","TGFB3_ITGB1",6.72687545123457,6.72687545123457e-08,8.96182962081001,-1288.43870211018,0.198,1.68158743547393,5.13942746808334,1.54236527763481,0.99999999,-1704.40561619401,831.93382816766,48,0,0
"TGFB3_ACVRL1","TGFB3_ACVRL1",7.65529479828345,7.65529479828345e-08,13.7748053783875,-1483.08044533684,0.203999999999997,3.02258803405494,6.79972469190826,0.915381226164514,0.99999999,-1811.06292350931,655.964956344944,259,0,0
"TGFB3_ITGB6","TGFB3_ITGB6",7.13472041282511,7.13472041282511e-08,10.9729610993669,-1380.63362912194,0.179000000000002,2.16053072862506,5.97179437474632,1.2363118502197,0.99999999,-1761.5959114388,761.924564633715,106,0,0
"TGFB3_ITGB5","TGFB3_ITGB5",7.47079641057523,7.47079641057523e-08,13.6555479529984,-1470.95798033433,0.235999999999997,2.99783574506821,7.13422493450264,0.911749674762022,0.99999999,-1829.35911176652,716.802262864379,165,0,0
"TNFSF10_RIPK1","TNFSF10_RIPK1",4.81726247575502,4.81726247575502e-08,10.3436144946265,-1210.84509486536,0.206,1.19730572673629,4.41137813963566,1.83313772613618,0.99999999,-1646.20613577885,870.722081826962,25,0,0
"TNFSF10_TNFRSF10B","TNFSF10_TNFRSF10B",6.18384895768355,6.18384895768356e-08,10.8188779119138,-1321.33238156227,0.196999999999999,1.73409552631063,5.50915700578284,1.43402399673212,0.99999999,-1730.87366037123,819.082557617932,55,0,0
"INHBA_ENG","INHBA_ENG",5.56968809516994,0.121466075740352,12.8450791618835,-1369.61904790083,0.260000000000002,3.75697378125465,5.86983679779201,0.628170118176599,0.978657040014623,-1755.03485642444,770.831617047205,97,0,0
"INHBA_SMAD3","INHBA_SMAD3",6.21708798293673,6.21708798293673e-08,13.0952268436333,-1387.26734242395,0.196000000000002,2.09880459104152,5.72883916673212,1.18801384308555,0.99999999,-1745.77125702209,717.007829196287,164,0,0
"C3_CD46","C3_CD46",3.91539394741719,3.91539394741719e-08,13.5753811779203,-1222.88152571504,0.219000000000001,0.98562656953819,3.45400853095049,2.00759141712189,0.99999999,-1552.99384022714,660.224629024201,247,0,0
"C3_ITGAX","C3_ITGAX",5.42421507436467,5.42421507436467e-08,15.7350964953584,-1394.35275503872,0.236000000000001,1.43921813520654,5.05815299547479,1.61823588599326,0.99999999,-1698.33236580893,607.959221540415,329,0,0
"C3_ADRA2A","C3_ADRA2A",4.39803549574057,8.22271014678442e-08,14.4258778060375,-1286.83836073084,0.209,1.21461671190106,4.68612707254611,1.72659354443485,0.999999981303675,-1669.2258941259,764.775066790115,100,0,0
"C3_ITGB2","C3_ITGB2",4.60634192227739,4.60634192227739e-08,17.4281084519081,-1363.72504207527,0.175999999999998,1.0874241032002,4.41791123170635,1.97369086417947,0.99999999,-1646.76996564747,566.089847144402,374,0,0
"C3_CD81","C3_CD81",3.97339880408785,0.329909788647803,13.4478474766548,-1324.62634003991,0.277000000000001,5.78243011546173,4.19384998732268,0.344723337365441,0.923335781866836,-1626.9397352006,604.626790321378,334,0,0
"LIF_IL6ST","LIF_IL6ST",3.69151272739528,3.69151272739528e-08,12.6888766005901,-1178.27690954217,0.150999999999996,1.16867316365717,3.92628707940318,1.64402763565182,0.99999999,-1601.82233015053,847.090841216717,38,0,0
"APOE_LDLR","APOE_LDLR",3.00776510676538,1.1762767542785,18.0606996710343,-1478.86969705102,0.228000000000002,4.49664017545029,4.13695627410306,0.385685953177804,0.718865921196823,-1621.73571507094,285.732036039844,492,0,0
"APOE_LRP5","APOE_LRP5",5.51248729317407,0.100511057768879,16.0861794581072,-1428.43784353355,0.231999999999999,2.28063050990029,5.65942275331159,1.02948226823676,0.982093161001554,-1741.12647781794,625.377268568777,304,0,0
"APOE_LSR","APOE_LSR",6.33090956166184,0.425033886240881,11.5348480972643,-1445.72492985184,0.279000000000003,2.64054926361986,6.43767594110439,0.952881248006666,0.93708741206636,-1790.2166881108,688.983516517932,201,0,0
"APOE_SCARB1","APOE_SCARB1",6.14317308653816,4.45430568191129e-07,16.0276895242979,-1447.55001335748,0.222999999999999,2.28808090527852,5.80515719439919,1.08324077483859,0.999999927491782,-1750.81332431483,606.526621914701,332,0,0
"APOE_LRP8","APOE_LRP8",4.43783212558623,0.0450647453805606,12.299755792502,-1253.34231040967,0.259,1.30114216860276,4.42182879132156,1.61905157235207,0.989947405287768,-1647.10766569459,787.530710569835,75,0,0
"LAMA5_SDC1","LAMA5_SDC1",5.1330993025511,0.829196984192337,12.4252587086699,-1477.76480005708,0.266999999999996,4.43889043212391,5.49320323471392,0.51040557312025,0.860926571858568,-1729.76873544521,504.00787077627,410,0,0
"LAMA5_ITGA6","LAMA5_ITGA6",2.57093318912737,0.216501639624458,14.7841434274901,-1183.16036584258,0.209999999999994,0.879072755169671,2.70402606947748,1.82398211301015,0.922329434435099,-1459.72745943088,553.134187176594,383,0,0
"LAMA5_BCAM","LAMA5_BCAM",5.32361644177902,5.32361644177902e-08,18.1321697218033,-1430.8591998475,0.267000000000003,1.92041046940714,5.1939412978198,1.20145999289456,0.99999999,-1708.42559501888,555.132790342765,381,0,0
"LAMA5_ITGB1","LAMA5_ITGB1",4.15675622404247,4.74975507911166e-08,13.8020049894005,-1251.05874608197,0.283000000000001,1.32487881514551,3.84041944558796,1.53886712584606,0.99999998857341,-1593.39742019929,684.677348234637,206,0,0
"LAMA5_ITGA2","LAMA5_ITGA2",4.32444679099005,0.0155756301379242,18.9052771384759,-1367.8196671919,0.231999999999999,1.62621515142063,4.46410570066959,1.2787547968557,0.996411163670008,-1650.73308607427,565.826837764743,375,0,0
"JAG1_CD46","JAG1_CD46",3.98199014100667,3.98199014100667e-08,11.222120704072,-1166.04540715679,0.212999999999994,1.11348722748497,3.37245646316101,1.79211077281068,0.99999999,-1543.89020719723,755.689600080876,113,0,0
"JAG1_NOTCH4","JAG1_NOTCH4",4.22356457057417,4.22356457057417e-08,12.7901328413995,-1232.20168401576,0.191000000000003,1.18986557238673,3.98675471250245,1.72719618575283,0.99999999,-1607.64527845615,750.88718888078,121,0,0
"JAG1_NOTCH1","JAG1_NOTCH1",3.65934207435532,3.65934207435532e-08,14.3664511310516,-1215.45485732461,0.172000000000004,1.03488175408191,3.44251678189585,1.84846305394369,0.99999999,-1551.72411083633,672.53850702344,224,0,0
"JAG1_NOTCH2","JAG1_NOTCH2",5.11554529534324,5.11554529534324e-08,13.6847953477257,-1327.36282379506,0.218999999999994,1.58380468013173,4.64788893031801,1.42805306361579,0.99999999,-1666.10423380624,677.482820022361,217,0,0
"JAG1_NOTCH3","JAG1_NOTCH3",5.09423351109221,5.09423351109222e-08,19.5798489988103,-1436.8854576385,0.278000000000006,4.51816873407019,4.6441710392376,0.499547716734776,0.99999999,-1665.79934628251,457.827777288007,442,0,0
"LAMC1_ITGA6","LAMC1_ITGA6",3.3185772286598,3.3185772286598e-08,11.639840865647,-1108.93122459401,0.161000000000001,1.00368571544149,3.04822768867336,1.81500665233817,0.99999999,-1505.37832196294,792.894194737861,69,0,0
"LAMC1_ITGA1","LAMC1_ITGA1",5.08142374774489,5.08142374774489e-08,15.6392549143377,-1367.5589637408,0.282000000000004,1.65087562295454,4.92631586761965,1.36545801719034,0.99999999,-1688.27016501926,641.422402556927,277,0,0
"LAMC1_ITGA7","LAMC1_ITGA7",4.2146251283055,4.2146251283055e-08,13.3567291904168,-1245.63830325642,0.193000000000005,1.04716288541506,3.91631751466649,1.96049272456463,0.99999999,-1600.85367078102,710.430735049196,175,0,0
"LAMC1_ITGAV","LAMC1_ITGAV",5.28520920638082,1.33072113242912e-07,15.8207431794071,-1386.16613479899,0.224000000000004,1.97750514811225,5.30181473678129,1.16255489368274,0.999999974821789,-1716.25756584052,660.182862083074,248,0,0
"LAMC1_ITGB1","LAMC1_ITGB1",4.12084143605237,0.103893876918059,14.0049429829815,-1284.96027239584,0.245000000000005,1.3923452084263,4.0195049762186,1.45796140428817,0.97540819265077,-1610.76231951114,651.604094230586,264,0,0
"LAMC1_ITGA2","LAMC1_ITGA2",4.92119950818711,4.92119950818711e-08,15.1259586337784,-1344.80069185283,0.241999999999997,1.7751068031077,4.86175942001039,1.24971504303117,0.99999999,-1683.2443836549,676.887383604143,219,0,0
"IL1RN_IL1R1","IL1RN_IL1R1",3.06026216627883,0.231633664610551,11.3517865483191,-1174.85487453963,0.210000000000001,0.964338293648917,3.28934248055187,1.81405271740528,0.929635177870142,-1534.38284415144,719.05593922363,158,0,0
"CCL21_ADRA2A","CCL21_ADRA2A",4.27054497974824,1.26386173238656e-07,13.6805617275457,-1258.47548105383,0.196000000000005,1.26326607099602,4.40596986197257,1.63586258058295,0.999999970405143,-1645.7387494292,774.526536750737,95,0,0
"MMP7_CD44","MMP7_CD44",5.79191115039959,5.79191115039959e-08,13.9967439514226,-1381.98919363294,1.039,1.77722389146301,4.98409066822773,1.35415632515361,0.99999999,-1692.71245471192,621.446522157948,308,0,0
"MMP7_SDC1","MMP7_SDC1",5.5876346438423,5.5876346438423e-08,19.0956898081088,-1464.74254735713,0.353999999999999,4.57251224459532,5.56499239863913,0.516962598371408,0.99999999,-1734.71566469486,539.946234675457,396,0,0
"MMP7_CD151","MMP7_CD151",5.05903734696356,3.6980890108268e-07,16.3894447444491,-1380.52866792072,0.331,4.55223800943766,5.28982586750019,0.494093319651175,0.999999926901335,-1715.39504391072,669.732751979994,232,0,0
"THBS1_CD47","THBS1_CD47",4.7256146164761,4.7256146164761e-08,16.5481239703525,-1357.5413322932,0.296000000000001,1.41620090170365,4.72285751320656,1.53498552354895,0.99999999,-1672.20057621891,629.318487851418,294,0,0
"THBS1_SDC1","THBS1_SDC1",5.05035430206875,5.05035430206875e-08,16.9227685456182,-1389.77427834429,0.27,5.23598902420698,4.28727419632865,0.429202453409995,0.99999999,-1635.333920376,491.11928406342,419,0,0
"THBS1_ITGB1","THBS1_ITGB1",5.18978003585261,5.18978003585261e-08,10.9765061581555,-1259.47793329085,0.263000000000002,1.48980145805517,4.49362057201423,1.52913588611271,0.99999999,-1653.24381398318,787.531761384647,74,0,0
"THBS1_LRP5","THBS1_LRP5",6.44372417479938,6.44372417479938e-08,14.1400124095244,-1425.91306597761,0.218999999999998,2.35543341721898,6.19019496972087,1.07769939439183,0.99999999,-1775.28110233259,698.736072709943,189,0,0
"THBS1_SDC4","THBS1_SDC4",4.0155114608367,4.0155114608367e-08,17.8778656544565,-1319.16124103734,0.23,5.49403123405769,3.5518783575832,0.364736570953431,0.99999999,-1563.63941028871,488.95633850274,420,0,0
"THBS1_SCARB1","THBS1_SCARB1",7.54238376279329,7.54238376279329e-08,11.7958830277838,-1426.20302547829,0.23,2.51796039328328,6.75508263493937,1.09070026445901,0.99999999,-1808.55330684095,764.700562725316,101,0,0
"THBS1_ITGA6","THBS1_ITGA6",3.93947855627361,3.93947855627361e-08,9.43187128556674,-1102.38015337359,0.23,1.00149767464425,3.28646557368443,1.98184381277737,0.99999999,-1534.0494701912,863.338633635223,29,0,0
"ADAM10_GPNMB","ADAM10_GPNMB",3.10229045320394,3.10229045320394e-08,12.0997161255838,-1096.22991232908,0.302,0.848367690956782,3.14228860377945,2.07614225511,0.99999999,-1516.95731319352,841.454801728884,41,0,0
"ADAM10_TSPAN15","ADAM10_TSPAN15",4.38929011009766,4.38929011009766e-08,15.174489521101,-1302.23693849379,0.200000000000003,1.30247634715983,4.44680374834004,1.60852308428689,0.99999999,-1649.25353964651,694.033202305443,194,0,0
"ADAM10_CD44","ADAM10_CD44",5.97049885686164,5.97049885686164e-08,14.0417692582067,-1394.59862839944,0.241,2.13155234911957,5.54504592662599,1.1463290721956,0.99999999,-1733.347602087,677.497947375128,215,0,0
"ADAM10_CADM1","ADAM10_CADM1",5.53827667089083,5.53827667089083e-08,16.8227495645488,-1423.08647903963,0.209,1.93038677420431,5.36157956593146,1.21911027156421,0.99999999,-1720.52837074339,594.883783407512,347,0,0
"ADAM10_TSPAN14","ADAM10_TSPAN14",6.53492891887819,6.53492891887819e-08,18.3185849562674,-1512.04016990638,0.219999999999999,2.83434619469751,6.17207011853255,0.901919006296005,0.99999999,-1774.16390039565,524.247460978544,402,0,0
"ADAM10_NOTCH1","ADAM10_NOTCH1",3.72744520715103,3.72744520715103e-08,13.7413229743779,-1208.09364247701,0.160999999999998,1.05690179156652,3.65508200281212,1.82671586224673,0.99999999,-1574.55199338058,732.91670180714,139,0,0
"ADAM10_MET","ADAM10_MET",3.5177803566448,3.5177803566448e-08,12.8126558972983,-1163.11678368837,0.145999999999997,0.875391323619228,3.19866606301914,2.14255570406035,0.99999999,-1523.73243748276,721.231307588777,154,0,0
