g,SOMDE,SpatialDE,adj_pvalue
HOXC11,8.819583644596853e-06,1.0,0.00011146662447020288
HOXC10,8.819583644596853e-06,1.0,0.00011146662447020288
HOXB8,8.819583644596853e-06,1.0,0.00011146662447020288
HOXB13,8.819583644596853e-06,1.0,0.00011146662447020288
GPR1,8.819583644596853e-06,1.0,0.00011146662447020288
GPR101,8.819583644596853e-06,1.0,0.00011146662447020288
GPR119,8.819583644596853e-06,1.0,0.00011146662447020288
GPR137C,8.819583644596853e-06,1.0,0.00011146662447020288
GPR139,8.819583644596853e-06,1.0,0.00011146662447020288
GPR141,8.819583644596853e-06,1.0,0.00011146662447020288
GPR142,8.819583644596853e-06,1.0,0.00011146662447020288
GPR148,8.819583644596853e-06,1.0,0.00011146662447020288
GPR149,8.819583644596853e-06,1.0,0.00011146662447020288
GPR15,8.819583644596853e-06,1.0,0.00011146662447020288
GPR151,8.819583644596853e-06,1.0,0.00011146662447020288
GPR152,8.819583644596853e-06,1.0,0.00011146662447020288
GPR158,8.819583644596853e-06,1.0,0.00011146662447020288
GPR171,8.819583644596853e-06,1.0,0.00011146662447020288
GPR174,8.819583644596853e-06,1.0,0.00011146662447020288
GPR179,8.819583644596853e-06,1.0,0.00011146662447020288
GPR18,8.819583644596853e-06,1.0,0.00011146662447020288
GPLD1,8.819583644596853e-06,1.0,0.00011146662447020288
GPHB5,8.819583644596853e-06,1.0,0.00011146662447020288
GPC5,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA8T,8.819583644596853e-06,1.0,0.00011146662447020288
GNRHR,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA6C,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA6L1,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA6L2,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA6L22,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA6L7P,8.819583644596853e-06,1.0,0.00011146662447020288
GOLGA8M,8.819583644596853e-06,1.0,0.00011146662447020288
GOT1L1,8.819583644596853e-06,1.0,0.00011146662447020288
GPC2,8.819583644596853e-06,1.0,0.00011146662447020288
GP1BA,8.819583644596853e-06,1.0,0.00011146662447020288
GP1BB,8.819583644596853e-06,1.0,0.00011146662447020288
GP5,8.819583644596853e-06,1.0,0.00011146662447020288
GP6,8.819583644596853e-06,1.0,0.00011146662447020288
GP9,8.819583644596853e-06,1.0,0.00011146662447020288
GPA33,8.819583644596853e-06,1.0,0.00011146662447020288
GPAM,8.819583644596853e-06,1.0,0.00011146662447020288
GPR182,8.819583644596853e-06,1.0,0.00011146662447020288
GPR19,8.819583644596853e-06,1.0,0.00011146662447020288
GPR20,8.819583644596853e-06,1.0,0.00011146662447020288
GREB1L,8.819583644596853e-06,1.0,0.00011146662447020288
GPR88,8.819583644596853e-06,1.0,0.00011146662447020288
GPRC5D,8.819583644596853e-06,1.0,0.00011146662447020288
GPRC6A,8.819583644596853e-06,1.0,0.00011146662447020288
GPRIN1,8.819583644596853e-06,1.0,0.00011146662447020288
GPX5,8.819583644596853e-06,1.0,0.00011146662447020288
GRAMD2A,8.819583644596853e-06,1.0,0.00011146662447020288
GRAPL,8.819583644596853e-06,1.0,0.00011146662447020288
GREM2,8.819583644596853e-06,1.0,0.00011146662447020288
GPR84,8.819583644596853e-06,1.0,0.00011146662447020288
GRIA1,8.819583644596853e-06,1.0,0.00011146662447020288
GRIA2,8.819583644596853e-06,1.0,0.00011146662447020288
GRID2IP,8.819583644596853e-06,1.0,0.00011146662447020288
GRIFIN,8.819583644596853e-06,1.0,0.00011146662447020288
GRIK1,8.819583644596853e-06,1.0,0.00011146662447020288
GRIK2,8.819583644596853e-06,1.0,0.00011146662447020288
GRIK3,8.819583644596853e-06,1.0,0.00011146662447020288
GPR87,8.819583644596853e-06,1.0,0.00011146662447020288
GPR83,8.819583644596853e-06,1.0,0.00011146662447020288
GPR21,8.819583644596853e-06,1.0,0.00011146662447020288
GPR37,8.819583644596853e-06,1.0,0.00011146662447020288
GPR22,8.819583644596853e-06,1.0,0.00011146662447020288
GPR25,8.819583644596853e-06,1.0,0.00011146662447020288
GPR26,8.819583644596853e-06,1.0,0.00011146662447020288
GPR31,8.819583644596853e-06,1.0,0.00011146662447020288
GPR32,8.819583644596853e-06,1.0,0.00011146662447020288
GPR33,8.819583644596853e-06,1.0,0.00011146662447020288
GPR34,8.819583644596853e-06,1.0,0.00011146662447020288
GPR45,8.819583644596853e-06,1.0,0.00011146662447020288
GPR78,8.819583644596853e-06,1.0,0.00011146662447020288
GPR50,8.819583644596853e-06,1.0,0.00011146662447020288
GPR52,8.819583644596853e-06,1.0,0.00011146662447020288
GPR6,8.819583644596853e-06,1.0,0.00011146662447020288
GPR61,8.819583644596853e-06,1.0,0.00011146662447020288
GPR63,8.819583644596853e-06,1.0,0.00011146662447020288
GPR75,8.819583644596853e-06,1.0,0.00011146662447020288
GPR75-ASB3,8.819583644596853e-06,1.0,0.00011146662447020288
GNG4,8.819583644596853e-06,1.0,0.00011146662447020288
GNG14,8.819583644596853e-06,1.0,0.00011146662447020288
GNG13,8.819583644596853e-06,1.0,0.00011146662447020288
GH1,8.819583644596853e-06,1.0,0.00011146662447020288
GDPD4,8.819583644596853e-06,1.0,0.00011146662447020288
GET4,8.819583644596853e-06,1.0,0.00011146662447020288
GFRA2,8.819583644596853e-06,1.0,0.00011146662447020288
GFRA4,8.819583644596853e-06,1.0,0.00011146662447020288
GFRAL,8.819583644596853e-06,1.0,0.00011146662447020288
GFY,8.819583644596853e-06,1.0,0.00011146662447020288
GGN,8.819583644596853e-06,1.0,0.00011146662447020288
GH2,8.819583644596853e-06,1.0,0.00011146662447020288
GDF9,8.819583644596853e-06,1.0,0.00011146662447020288
GHRH,8.819583644596853e-06,1.0,0.00011146662447020288
GHRHR,8.819583644596853e-06,1.0,0.00011146662447020288
GHSR,8.819583644596853e-06,1.0,0.00011146662447020288
GIMAP1-GIMAP5,8.819583644596853e-06,1.0,0.00011146662447020288
GIMAP2,8.819583644596853e-06,1.0,0.00011146662447020288
GIMAP5,8.819583644596853e-06,1.0,0.00011146662447020288
GIMAP7,8.819583644596853e-06,1.0,0.00011146662447020288
GDPD2,8.819583644596853e-06,1.0,0.00011146662447020288
GDF5,8.819583644596853e-06,1.0,0.00011146662447020288
GINS1,8.819583644596853e-06,1.0,0.00011146662447020288
GCK,8.819583644596853e-06,1.0,0.00011146662447020288
GAST,8.819583644596853e-06,1.0,0.00011146662447020288
GATA1,8.819583644596853e-06,1.0,0.00011146662447020288
GBP6,8.819583644596853e-06,1.0,0.00011146662447020288
GBP7,8.819583644596853e-06,1.0,0.00011146662447020288
GBX1,8.819583644596853e-06,1.0,0.00011146662447020288
GBX2,8.819583644596853e-06,1.0,0.00011146662447020288
CRACR2A,8.819583644596853e-06,1.0,0.00011146662447020288
GCM2,8.819583644596853e-06,1.0,0.00011146662447020288
GDF3,8.819583644596853e-06,1.0,0.00011146662447020288
GCNT7,8.819583644596853e-06,1.0,0.00011146662447020288
GCOM1,8.819583644596853e-06,1.0,0.00011146662447020288
GCSAM,8.819583644596853e-06,1.0,0.00011146662447020288
GCSAML,8.819583644596853e-06,1.0,0.00011146662447020288
GDF1,8.819583644596853e-06,1.0,0.00011146662447020288
GDF10,8.819583644596853e-06,1.0,0.00011146662447020288
GDF2,8.819583644596853e-06,1.0,0.00011146662447020288
GIMD1,8.819583644596853e-06,1.0,0.00011146662447020288
GJA10,8.819583644596853e-06,1.0,0.00011146662447020288
GNG10,8.819583644596853e-06,1.0,0.00011146662447020288
GLYATL1,8.819583644596853e-06,1.0,0.00011146662447020288
GLRA2,8.819583644596853e-06,1.0,0.00011146662447020288
GLRA3,8.819583644596853e-06,1.0,0.00011146662447020288
GLRA4,8.819583644596853e-06,1.0,0.00011146662447020288
GLT6D1,8.819583644596853e-06,1.0,0.00011146662447020288
GLTPD2,8.819583644596853e-06,1.0,0.00011146662447020288
GLUD2,8.819583644596853e-06,1.0,0.00011146662447020288
GLYAT,8.819583644596853e-06,1.0,0.00011146662447020288
GLYATL1P3,8.819583644596853e-06,1.0,0.00011146662447020288
GLP1R,8.819583644596853e-06,1.0,0.00011146662447020288
GLYATL2,8.819583644596853e-06,1.0,0.00011146662447020288
GLYATL3,8.819583644596853e-06,1.0,0.00011146662447020288
GML,8.819583644596853e-06,1.0,0.00011146662447020288
GMNC,8.819583644596853e-06,1.0,0.00011146662447020288
GNAT1,8.819583644596853e-06,1.0,0.00011146662447020288
GNAT2,8.819583644596853e-06,1.0,0.00011146662447020288
GNAT3,8.819583644596853e-06,1.0,0.00011146662447020288
GLRA1,8.819583644596853e-06,1.0,0.00011146662447020288
GLIPR1L2,8.819583644596853e-06,1.0,0.00011146662447020288
GJA3,8.819583644596853e-06,1.0,0.00011146662447020288
GJD4,8.819583644596853e-06,1.0,0.00011146662447020288
GJA5,8.819583644596853e-06,1.0,0.00011146662447020288
GJA8,8.819583644596853e-06,1.0,0.00011146662447020288
GJA9,8.819583644596853e-06,1.0,0.00011146662447020288
GJB6,8.819583644596853e-06,1.0,0.00011146662447020288
GJB7,8.819583644596853e-06,1.0,0.00011146662447020288
GJC3,8.819583644596853e-06,1.0,0.00011146662447020288
GJD3,8.819583644596853e-06,1.0,0.00011146662447020288
GJE1,8.819583644596853e-06,1.0,0.00011146662447020288
GLIPR1L1,8.819583644596853e-06,1.0,0.00011146662447020288
GK2,8.819583644596853e-06,1.0,0.00011146662447020288
GK3P,8.819583644596853e-06,1.0,0.00011146662447020288
GKN1,8.819583644596853e-06,1.0,0.00011146662447020288
GKN2,8.819583644596853e-06,1.0,0.00011146662447020288
GLB1L3,8.819583644596853e-06,1.0,0.00011146662447020288
GLDC,8.819583644596853e-06,1.0,0.00011146662447020288
GLDN,8.819583644596853e-06,1.0,0.00011146662447020288
GRIK4,8.819583644596853e-06,1.0,0.00011146662447020288
GRIN1,8.819583644596853e-06,1.0,0.00011146662447020288
GRIN2C,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BL,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BA,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BB,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BC,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BF,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BH,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BI,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BK,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BM,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AK,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2BO,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3A,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3B,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3C,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3E,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3F,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3G,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AM,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AJ,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3J,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H1A,8.819583644596853e-06,1.0,0.00011146662447020288
HGFAC,8.819583644596853e-06,1.0,0.00011146662447020288
HGNC:18790,8.819583644596853e-06,1.0,0.00011146662447020288
HGNC:24955,8.819583644596853e-06,1.0,0.00011146662447020288
HHATL,8.819583644596853e-06,1.0,0.00011146662447020288
HHIPL2,8.819583644596853e-06,1.0,0.00011146662447020288
HIGD1C,8.819583644596853e-06,1.0,0.00011146662447020288
HIPK4,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H1B,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AI,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H1D,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H1T,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AA,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AB,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AD,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AG,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H2AH,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H3I,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4B,8.819583644596853e-06,1.0,0.00011146662447020288
HFE2,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA10,8.819583644596853e-06,1.0,0.00011146662447020288
HNRNPCL2,8.819583644596853e-06,1.0,0.00011146662447020288
HNRNPCL3,8.819583644596853e-06,1.0,0.00011146662447020288
HNRNPCL4,8.819583644596853e-06,1.0,0.00011146662447020288
HNRNPUL2-BSCL2,8.819583644596853e-06,1.0,0.00011146662447020288
HORMAD1,8.819583644596853e-06,1.0,0.00011146662447020288
HORMAD2,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA1,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA11,8.819583644596853e-06,1.0,0.00011146662447020288
HMX1,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA13,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA2,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA4,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA6,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA7,8.819583644596853e-06,1.0,0.00011146662447020288
HOXA9,8.819583644596853e-06,1.0,0.00011146662447020288
HOXB1,8.819583644596853e-06,1.0,0.00011146662447020288
HMX3,8.819583644596853e-06,1.0,0.00011146662447020288
HMHB1,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4D,8.819583644596853e-06,1.0,0.00011146662447020288
HIST2H3D,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4E,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4F,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4G,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4I,8.819583644596853e-06,1.0,0.00011146662447020288
HIST1H4L,8.819583644596853e-06,1.0,0.00011146662447020288
HIST2H3A,8.819583644596853e-06,1.0,0.00011146662447020288
HIST2H3C,8.819583644596853e-06,1.0,0.00011146662447020288
HIST3H3,8.819583644596853e-06,1.0,0.00011146662447020288
HMGN5,8.819583644596853e-06,1.0,0.00011146662447020288
HIST4H4,8.819583644596853e-06,1.0,0.00011146662447020288
HJURP,8.819583644596853e-06,1.0,0.00011146662447020288
HLF,8.819583644596853e-06,1.0,0.00011146662447020288
HMGB4,8.819583644596853e-06,1.0,0.00011146662447020288
HMGCLL1,8.819583644596853e-06,1.0,0.00011146662447020288
HMGCS2,8.819583644596853e-06,1.0,0.00011146662447020288
HMGN4,8.819583644596853e-06,1.0,0.00011146662447020288
HFM1,8.819583644596853e-06,1.0,0.00011146662447020288
HFE,8.819583644596853e-06,1.0,0.00011146662447020288
GRIN3A,8.819583644596853e-06,1.0,0.00011146662447020288
GTSF1L,8.819583644596853e-06,1.0,0.00011146662447020288
GSTTP1,8.819583644596853e-06,1.0,0.00011146662447020288
GSX1,8.819583644596853e-06,1.0,0.00011146662447020288
GSX2,8.819583644596853e-06,1.0,0.00011146662447020288
GTF2A1L,8.819583644596853e-06,1.0,0.00011146662447020288
GTF2H2C,8.819583644596853e-06,1.0,0.00011146662447020288
GTF2H4,8.819583644596853e-06,1.0,0.00011146662447020288
GTSF1,8.819583644596853e-06,1.0,0.00011146662447020288
GUCA1A,8.819583644596853e-06,1.0,0.00011146662447020288
GSTA3,8.819583644596853e-06,1.0,0.00011146662447020288
GUCA1B,8.819583644596853e-06,1.0,0.00011146662447020288
GUCA2B,8.819583644596853e-06,1.0,0.00011146662447020288
GUCY2C,8.819583644596853e-06,1.0,0.00011146662447020288
GUCY2F,8.819583644596853e-06,1.0,0.00011146662447020288
GVQW2,8.819583644596853e-06,1.0,0.00011146662447020288
GXYLT2,8.819583644596853e-06,1.0,0.00011146662447020288
GYPE,8.819583644596853e-06,1.0,0.00011146662447020288
GSTT2B,8.819583644596853e-06,1.0,0.00011146662447020288
GSG1L2,8.819583644596853e-06,1.0,0.00011146662447020288
H1FNT,8.819583644596853e-06,1.0,0.00011146662447020288
GRP,8.819583644596853e-06,1.0,0.00011146662447020288
GRIN3B,8.819583644596853e-06,1.0,0.00011146662447020288
GRIP1,8.819583644596853e-06,1.0,0.00011146662447020288
GRK1,8.819583644596853e-06,1.0,0.00011146662447020288
GRK7,8.819583644596853e-06,1.0,0.00011146662447020288
GRM1,8.819583644596853e-06,1.0,0.00011146662447020288
GRM5,8.819583644596853e-06,1.0,0.00011146662447020288
GRM7,8.819583644596853e-06,1.0,0.00011146662447020288
GRPR,8.819583644596853e-06,1.0,0.00011146662447020288
GSG1L,8.819583644596853e-06,1.0,0.00011146662447020288
GRXCR1,8.819583644596853e-06,1.0,0.00011146662447020288
GRXCR2,8.819583644596853e-06,1.0,0.00011146662447020288
GSC,8.819583644596853e-06,1.0,0.00011146662447020288
GSC2,8.819583644596853e-06,1.0,0.00011146662447020288
GSDMA,8.819583644596853e-06,1.0,0.00011146662447020288
GSDMC,8.819583644596853e-06,1.0,0.00011146662447020288
GSG1,8.819583644596853e-06,1.0,0.00011146662447020288
GYS2,8.819583644596853e-06,1.0,0.00011146662447020288
H1FOO,8.819583644596853e-06,1.0,0.00011146662447020288
HESX1,8.819583644596853e-06,1.0,0.00011146662447020288
HCRTR1,8.819583644596853e-06,1.0,0.00011146662447020288
HBM,8.819583644596853e-06,1.0,0.00011146662447020288
HBQ1,8.819583644596853e-06,1.0,0.00011146662447020288
HBZ,8.819583644596853e-06,1.0,0.00011146662447020288
HCAR2,8.819583644596853e-06,1.0,0.00011146662447020288
HCN2,8.819583644596853e-06,1.0,0.00011146662447020288
HCN4,8.819583644596853e-06,1.0,0.00011146662447020288
HCRT,8.819583644596853e-06,1.0,0.00011146662447020288
HCRTR2,8.819583644596853e-06,1.0,0.00011146662447020288
HBG1,8.819583644596853e-06,1.0,0.00011146662447020288
HEATR9,8.819583644596853e-06,1.0,0.00011146662447020288
HELT,8.819583644596853e-06,1.0,0.00011146662447020288
HEMGN,8.819583644596853e-06,1.0,0.00011146662447020288
HEPHL1,8.819583644596853e-06,1.0,0.00011146662447020288
HES3,8.819583644596853e-06,1.0,0.00011146662447020288
HES5,8.819583644596853e-06,1.0,0.00011146662447020288
HES7,8.819583644596853e-06,1.0,0.00011146662447020288
HBG2,8.819583644596853e-06,1.0,0.00011146662447020288
HBE1,8.819583644596853e-06,1.0,0.00011146662447020288
H2AFB1,8.819583644596853e-06,1.0,0.00011146662447020288
HAND1,8.819583644596853e-06,1.0,0.00011146662447020288
H2AFB2,8.819583644596853e-06,1.0,0.00011146662447020288
H2AFB3,8.819583644596853e-06,1.0,0.00011146662447020288
H2BFM,8.819583644596853e-06,1.0,0.00011146662447020288
H2BFS,8.819583644596853e-06,1.0,0.00011146662447020288
H2BFWT,8.819583644596853e-06,1.0,0.00011146662447020288
HACD4,8.819583644596853e-06,1.0,0.00011146662447020288
HAL,8.819583644596853e-06,1.0,0.00011146662447020288
HAO1,8.819583644596853e-06,1.0,0.00011146662447020288
HBD,8.819583644596853e-06,1.0,0.00011146662447020288
HAO2,8.819583644596853e-06,1.0,0.00011146662447020288
HAPLN1,8.819583644596853e-06,1.0,0.00011146662447020288
HAPLN2,8.819583644596853e-06,1.0,0.00011146662447020288
HAPLN4,8.819583644596853e-06,1.0,0.00011146662447020288
HASPIN,8.819583644596853e-06,1.0,0.00011146662447020288
HAUS6,8.819583644596853e-06,1.0,0.00011146662447020288
HAVCR1,8.819583644596853e-06,1.0,0.00011146662447020288
CRB2,8.819583644596853e-06,1.0,0.00011146662447020288
CPO,8.819583644596853e-06,1.0,0.00011146662447020288
CRABP1,8.819583644596853e-06,1.0,0.00011146662447020288
AL109827.1,8.819583644596853e-06,1.0,0.00011146662447020288
ADGB,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRA1,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRE1,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRE3,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRF2,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRF4,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRG4,8.819583644596853e-06,1.0,0.00011146662447020288
ADGRG7,8.819583644596853e-06,1.0,0.00011146662447020288
ADH4,8.819583644596853e-06,1.0,0.00011146662447020288
ADH7,8.819583644596853e-06,1.0,0.00011146662447020288
ADIG,8.819583644596853e-06,1.0,0.00011146662447020288
ADIPOQ,8.819583644596853e-06,1.0,0.00011146662447020288
ADORA2A,8.819583644596853e-06,1.0,0.00011146662447020288
ADRA1A,8.819583644596853e-06,1.0,0.00011146662447020288
ADRA1B,8.819583644596853e-06,1.0,0.00011146662447020288
ADRA1D,8.819583644596853e-06,1.0,0.00011146662447020288
ADRB1,8.819583644596853e-06,1.0,0.00011146662447020288
ADCYAP1R1,8.819583644596853e-06,1.0,0.00011146662447020288
ADCY8,8.819583644596853e-06,1.0,0.00011146662447020288
ADCY10,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM21,8.819583644596853e-06,1.0,0.00011146662447020288
AD000671.2,8.819583644596853e-06,1.0,0.00011146662447020288
ADAD1,8.819583644596853e-06,1.0,0.00011146662447020288
ADAD2,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM11,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM18,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM2,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM20,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM30,8.819583644596853e-06,1.0,0.00011146662447020288
ADAT3,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM32,8.819583644596853e-06,1.0,0.00011146662447020288
ADAM7,8.819583644596853e-06,1.0,0.00011146662447020288
ADAMDEC1,8.819583644596853e-06,1.0,0.00011146662447020288
ADAMTS18,8.819583644596853e-06,1.0,0.00011146662447020288
ADAMTS20,8.819583644596853e-06,1.0,0.00011146662447020288
ADAMTS3,8.819583644596853e-06,1.0,0.00011146662447020288
ADAMTSL3,8.819583644596853e-06,1.0,0.00011146662447020288
ADRB3,8.819583644596853e-06,1.0,0.00011146662447020288
AF130351.1,8.819583644596853e-06,1.0,0.00011146662447020288
AF241726.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL049650.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL022318.4,8.819583644596853e-06,1.0,0.00011146662447020288
AL024498.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL032819.3,8.819583644596853e-06,1.0,0.00011146662447020288
AL033529.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL035425.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL035460.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL049634.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL049779.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL021997.3,8.819583644596853e-06,1.0,0.00011146662447020288
AL049839.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL049844.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL049844.3,8.819583644596853e-06,1.0,0.00011146662447020288
AL080251.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL096814.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL096870.1,8.819583644596853e-06,1.0,0.00011146662447020288
AL109810.2,8.819583644596853e-06,1.0,0.00011146662447020288
AL022238.4,8.819583644596853e-06,1.0,0.00011146662447020288
AL021546.1,8.819583644596853e-06,1.0,0.00011146662447020288
AGAP5,8.819583644596853e-06,1.0,0.00011146662447020288
AICDA,8.819583644596853e-06,1.0,0.00011146662447020288
AGBL1,8.819583644596853e-06,1.0,0.00011146662447020288
AGBL4,8.819583644596853e-06,1.0,0.00011146662447020288
AGTR2,8.819583644596853e-06,1.0,0.00011146662447020288
AGXT,8.819583644596853e-06,1.0,0.00011146662447020288
AGXT2,8.819583644596853e-06,1.0,0.00011146662447020288
AHSG,8.819583644596853e-06,1.0,0.00011146662447020288
AHSP,8.819583644596853e-06,1.0,0.00011146662447020288
AIM2,8.819583644596853e-06,1.0,0.00011146662447020288
AL020996.2,8.819583644596853e-06,1.0,0.00011146662447020288
AIRE,8.819583644596853e-06,1.0,0.00011146662447020288
AK5,8.819583644596853e-06,1.0,0.00011146662447020288
AKAIN1,8.819583644596853e-06,1.0,0.00011146662447020288
AKAP2,8.819583644596853e-06,1.0,0.00011146662447020288
AKAP3,8.819583644596853e-06,1.0,0.00011146662447020288
AKAP4,8.819583644596853e-06,1.0,0.00011146662447020288
AKAP5,8.819583644596853e-06,1.0,0.00011146662447020288
AD000671.1,8.819583644596853e-06,1.0,0.00011146662447020288
ACTRT2,8.819583644596853e-06,1.0,0.00011146662447020288
ACTRT1,8.819583644596853e-06,1.0,0.00011146662447020288
AC140504.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC136616.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC137834.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC138517.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC138647.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC138696.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC138811.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC139530.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC141272.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC136612.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC142391.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC145212.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC145212.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC171558.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC171558.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC187653.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC213203.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC136616.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC136428.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC233724.16,8.819583644596853e-06,1.0,0.00011146662447020288
AC133551.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC119396.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC119674.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC120057.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC120114.5,8.819583644596853e-06,1.0,0.00011146662447020288
AC124312.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC129492.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC131160.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC133555.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC136352.4,8.819583644596853e-06,1.0,0.00011146662447020288
AC134669.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC135050.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC135068.1,8.819583644596853e-06,1.0,0.00011146662447020288
AC135068.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC135178.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC135586.2,8.819583644596853e-06,1.0,0.00011146662447020288
AC136352.3,8.819583644596853e-06,1.0,0.00011146662447020288
AC233724.12,8.819583644596853e-06,1.0,0.00011146662447020288
AC233724.17,8.819583644596853e-06,1.0,0.00011146662447020288
ACTN2,8.819583644596853e-06,1.0,0.00011146662447020288
ACSM4,8.819583644596853e-06,1.0,0.00011146662447020288
