,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
AGT_ADRA2A,0.22066167559923913,0.0,0.0004248094182808732,1.0521013350383798e-133,0.000999000999000999,0.0010384795202420694,0.0,1.4046974581323232e-132,0.000999000999000999
COL5A1_ITGB1,0.2212604902379471,0.0,0.0004248094182808732,1.608403791161798e-138,0.000999000999000999,0.000983129262884923,0.0,3.972757364169641e-137,0.000999000999000999
LAMA5_ITGA3,0.2212761760022086,0.0,0.0004248094182808732,2.3479437270441435e-131,0.000999000999000999,0.00102650593875665,0.0,2.319768402319614e-130,0.000999000999000999
LAMA5_ITGA2,0.2280748517603903,2.758590819569619e-307,0.0004248094182808732,1.9716797429177963e-139,0.000999000999000999,0.0009776569121220152,5.450975459469567e-306,5.72946937059642e-138,0.000999000999000999
LAMB3_ITGB4,0.23476723177417977,5.045820276310993e-302,0.0004248094182808732,8.13368544320881e-124,0.000999000999000999,0.0010567476890646567,9.587058524990887e-301,4.514652369601294e-123,0.000999000999000999
ARPC5_LDLR,0.23767339420377423,9.414776437382345e-300,0.0004248094182808732,3.5789020652235604e-141,0.000999000999000999,0.0009232617773115709,1.7225553926173622e-298,1.2628411573003135e-139,0.000999000999000999
THBS2_ITGB1,0.24702209849327506,1.6610289225565448e-292,0.0004248094182808732,1.2318145303905054e-136,0.000999000999000999,0.0009224690851468183,2.930529599081904e-291,2.4340655120516386e-135,0.000999000999000999
LAMB3_ITGA2,0.24929442761071463,9.295338967317171e-291,0.0004248094182808732,3.324051709059615e-133,0.000999000999000999,0.0009563189429587473,1.583412913742994e-289,4.1052038606886245e-132,0.000999000999000999
TFF2_MUC6,0.25525685040927226,3.3846581843477686e-286,0.0004248094182808732,9.024813139152828e-129,0.000999000999000999,0.0009491417497197624,5.573403810225993e-285,7.076599509113487e-128,0.000999000999000999
APP_TNFRSF21,0.2576229261490249,2.1354822127122017e-284,0.0004248094182808732,5.44852938599126e-134,0.000999000999000999,0.0009048662021593452,3.40299423574138e-283,7.476593101888008e-133,0.000999000999000999
COL3A1_ITGB1,0.2616701750057897,2.4840710387335987e-281,0.0004248094182808732,5.606342702013732e-133,0.000999000999000999,0.0009072399155669343,3.834784666044993e-280,6.754959255597033e-132,0.000999000999000999
HSPG2_ITGA2,0.2640302170792438,1.4965823446278911e-279,0.0004248094182808732,1.4862002573458744e-143,0.000999000999000999,0.0008502949708202325,2.2403384189278125e-278,7.34182927128862e-142,0.000999000999000999
GPC3_CD81,0.2669690607896464,2.41887673809338e-277,0.0004248094182808732,2.7130274286258753e-121,0.000999000999000999,0.0009944212455585578,3.5144856135827346e-276,1.1654222171662455e-120,0.000999000999000999
FBN1_ITGB1,0.2671397884200558,3.2482000683529596e-277,0.0004248094182808732,3.581822587933114e-131,0.000999000999000999,0.00090709585697918,4.584602382189606e-276,3.469451683213644e-130,0.000999000999000999
TGFB1_ENG,0.26796922194624584,1.3589801801412884e-276,0.0004248094182808732,2.4065956481712847e-139,0.000999000999000999,0.0008486337138222803,1.864822802749435e-275,6.60476805664786e-138,0.000999000999000999
EFNA2_EPHA2,0.26970965820306275,2.7239341972441864e-275,0.0004248094182808732,3.280285302866149e-134,0.000999000999000999,0.0009009994139209631,3.636820252536833e-274,4.910487695805689e-133,0.000999000999000999
LAMB1_ITGB4,0.27052197817490325,1.1010748284838003e-274,0.0004248094182808732,8.345500992679914e-126,0.000999000999000999,0.0009288998259740906,1.4313972770289403e-273,5.285483962030613e-125,0.000999000999000999
EFNA5_EPHA2,0.2716370216774629,7.471464649959921e-274,0.0004248094182808732,4.8184438265867085e-132,0.000999000999000999,0.0009105274009329645,9.463855223282568e-273,5.064492021986881e-131,0.000999000999000999
TGFB1_ITGB1,0.2729021600596736,6.5372633518087446e-273,0.0004248094182808732,4.627582292376098e-127,0.000999000999000999,0.0009262482349709683,8.073520239483799e-272,3.219754440047595e-126,0.000999000999000999
THBS2_NOTCH3,0.2738405416516687,3.258631216258853e-272,0.0004248094182808732,2.5111015706046525e-124,0.000999000999000999,0.000947811019519355,3.926253221541154e-271,1.4424234603240678e-123,0.000999000999000999
THBS2_ITGA6,0.274660276089401,1.323519053104858e-271,0.0004248094182808732,4.625259524513558e-134,0.000999000999000999,0.0008762048184919772,1.5567105053185713e-270,6.5282234431705635e-133,0.000999000999000999
ACTR2_LDLR,0.2763903582617889,2.5360164644579116e-270,0.0004248094182808732,2.6892572234529934e-133,0.000999000999000999,0.0008724137190131697,2.9134700777725772e-269,3.406392483040458e-132,0.000999000999000999
MMP7_CD44,0.277261396861696,1.1185398422835066e-269,0.0004248094182808732,8.250250924674513e-136,0.000999000999000999,0.0009399601342659771,1.2558151865637552e-268,1.509490354366374e-134,0.000999000999000999
COL6A2_ITGA2,0.2803231195161319,2.032044090938663e-267,0.0004248094182808732,2.0453744872354636e-136,0.000999000999000999,0.0008614635785255622,2.2307328464971097e-266,3.886211525747381e-135,0.000999000999000999
LUM_ITGB1,0.28202837953430976,3.648488651204184e-266,0.0004248094182808732,9.154211314662068e-128,0.000999000999000999,0.0008938429910369156,3.9181595515105804e-265,6.851788468853123e-127,0.000999000999000999
CSF1_CSF1R,0.28501217798528,5.616720573569984e-264,0.0004248094182808732,1.1912406266997107e-123,0.000999000999000999,0.0009130170884971946,5.903531836901217e-263,6.538587439885078e-123,0.000999000999000999
MMP1_CD44,0.28561345070415206,1.5458389479016883e-263,0.0004248094182808732,1.3793871782756367e-142,0.000999000999000999,0.0008525006590143215,1.5909259172154875e-262,5.24167127744742e-141,0.000999000999000999
LAMA5_ITGA6,0.28643492674964116,6.155632721241726e-263,0.0004248094182808732,2.71453975255631e-137,0.000999000999000999,0.000823193952071748,6.182602140702045e-262,5.830359294620944e-136,0.000999000999000999
LTBP3_ITGB5,0.2864447084993067,6.257694474394782e-263,0.0004248094182808732,2.449446483565861e-134,0.000999000999000999,0.0008216986404694806,6.182602140702045e-262,3.9033114931662435e-133,0.000999000999000999
COMP_ITGB1,0.2868615822766526,1.2609070552057883e-262,0.0004248094182808732,1.007301965954662e-117,0.000999000999000999,0.0009604147633464923,1.2213491868071752e-261,2.9796836597700776e-117,0.000999000999000999
COL1A1_ITGA11,0.29063393404278265,7.014292945461609e-260,0.0004248094182808732,9.200848981883484e-133,0.000999000999000999,0.0008360940066550623,6.663578298188529e-259,1.0283183990736365e-131,0.000999000999000999
TIMP2_ITGB1,0.2909559230515853,1.2012562946876356e-259,0.0004248094182808732,1.1624493793489637e-131,0.000999000999000999,0.000844828602749062,1.1196615275013055e-258,1.1963541529133084e-130,0.000999000999000999
HMGB1_CXCR4,0.29184827277125047,5.328648401656845e-259,0.0004248094182808732,1.6355931489150827e-130,0.000999000999000999,0.0008360674947086797,4.874726500774965e-258,1.524496255781228e-129,0.000999000999000999
LAMB3_ITGA6,0.2924882949177441,1.5493594600774238e-258,0.0004248094182808732,1.1400129438021383e-122,0.000999000999000999,0.0009079699371492447,1.3916064968695408e-257,5.527703510707699e-122,0.000999000999000999
COL3A1_ITGA2,0.293085010073121,4.18740892779125e-258,0.0004248094182808732,9.514928266661308e-119,0.000999000999000999,0.000944310334295653,3.693892875587281e-257,3.092351686664925e-118,0.000999000999000999
SPTAN1_PTPRA,0.294219381671457,2.765622773027514e-257,0.0004248094182808732,3.812122029078827e-129,0.000999000999000999,0.0008515791398012852,2.3968730699571787e-256,3.1386471372749006e-128,0.000999000999000999
MMP1_ITGA2,0.2952888627009406,1.6350769175013492e-256,0.0004248094182808732,3.886494723103379e-130,0.000999000999000999,0.000866142285063499,1.3926344780097698e-255,3.428443559309052e-129,0.000999000999000999
LAMB3_ITGB1,0.29542548435305194,2.051356783793458e-256,0.0004248094182808732,7.0100057252526885e-124,0.000999000999000999,0.0008853343129008814,1.717576696938929e-255,3.9351623048577597e-123,0.000999000999000999
FBN1_ITGAV,0.29659729082768543,1.43258481548897e-255,0.0004248094182808732,1.1344439751046407e-128,0.000999000999000999,0.0008370511090220727,1.1794948314192519e-254,8.756489432838945e-128,0.000999000999000999
TFF1_MUC5AC,0.29836658957988527,2.678731848078381e-254,0.0004248094182808732,8.777790515849836e-135,0.000999000999000999,0.0007967676566891544,2.1693336605749514e-253,1.445409504943273e-133,0.000999000999000999
VCAM1_ITGB1,0.29885127307211506,5.967218043177015e-254,0.0004248094182808732,6.741506453656801e-120,0.000999000999000999,0.0009211942270999337,4.7545253440797505e-253,2.5039881113582405e-119,0.000999000999000999
LAMB1_ITGA2,0.29920154309987207,1.0641448167571933e-253,0.0004248094182808732,2.6838879394414484e-132,0.000999000999000999,0.0008442733491801219,8.344246658381801e-253,2.882262265400164e-131,0.000999000999000999
LAMB3_ITGA3,0.29990014688610184,3.3705081352578545e-253,0.0004248094182808732,1.0539756356047439e-117,0.000999000999000999,0.0009301071364722644,2.6016109669021564e-252,3.099190261837759e-117,0.000999000999000999
COL5A2_ITGB1,0.30145994810714233,4.403699451972074e-252,0.0004248094182808732,3.509504892662226e-126,0.000999000999000999,0.0008544678374610997,3.3468115834987764e-251,2.3115938893001864e-125,0.000999000999000999
LGALS8_ITGA3,0.30377866350454136,1.9878846246221705e-250,0.0004248094182808732,2.090543472939771e-120,0.000999000999000999,0.0009007956649636951,1.4879015220656851e-249,8.261120571038085e-120,0.000999000999000999
LAMB3_CD151,0.3041682988698524,3.766046167648697e-250,0.0004248094182808732,5.153769980422937e-126,0.000999000999000999,0.0008471637893600109,2.776756428087248e-249,3.349950487274909e-125,0.000999000999000999
COL6A2_ITGB1,0.3045885092587124,7.498623264014648e-250,0.0004248094182808732,5.580424173378053e-120,0.000999000999000999,0.0009113650448916529,5.447529253563583e-249,2.12056118588366e-119,0.000999000999000999
HSP90AA1_LRP1,0.3048654975732877,1.1804203568354682e-249,0.0004248094182808732,1.3875362748076877e-115,0.000999000999000999,0.0009301724421392913,8.451125453285815e-249,3.41016377987561e-115,0.000999000999000999
APP_TSPAN15,0.30634778098876597,1.3342328593725184e-248,0.0004248094182808732,2.375440787429222e-125,0.000999000999000999,0.0008100629798335783,9.415871893286058e-248,1.4668346862375446e-124,0.000999000999000999
LAMC1_ITGB4,0.3066147051275953,2.0637098776473554e-248,0.0004248094182808732,8.387395428850257e-133,0.000999000999000999,0.0007977757002627665,1.435877013461681e-247,9.635751957795411e-132,0.000999000999000999
TGM2_SDC4,0.3074928560147538,8.655578604232652e-248,0.0004248094182808732,1.2499814918083663e-117,0.000999000999000999,0.0009072198755558735,5.938688653459626e-247,3.632299158549018e-117,0.000999000999000999
LAMB1_ITGA6,0.30795167196689505,1.8293779428825695e-247,0.0004248094182808732,1.7548937625192456e-119,0.000999000999000999,0.0009013300834866445,1.237962607923273e-246,6.236816681183507e-119,0.000999000999000999
LAMB2_ITGB1,0.3092549879340236,1.5287932280946943e-246,0.0004248094182808732,5.364649907237966e-122,0.000999000999000999,0.0008875148412598221,1.0205727765929447e-245,2.4092155037959596e-121,0.000999000999000999
PLAT_LRP1,0.3097627768067742,3.4923674387979014e-246,0.0004248094182808732,1.1999140816464364e-120,0.000999000999000999,0.0008931210437266484,2.300306019688218e-245,4.8988227796143766e-120,0.000999000999000999
LAMA5_ITGB1,0.30983714516177674,3.941320467784634e-246,0.0004248094182808732,7.240956402115975e-125,0.000999000999000999,0.0008780473009856268,2.561858304060012e-245,4.258371979339633e-124,0.000999000999000999
EFNA1_EPHA2,0.31007727093059606,5.823570228237123e-246,0.0004248094182808732,6.753444427859676e-121,0.000999000999000999,0.0008660042775645572,3.736160639933947e-245,2.8514543139851967e-120,0.000999000999000999
TGM2_ITGB1,0.3113734292759619,4.779269241134739e-245,0.0004248094182808732,2.5156743658510868e-116,0.000999000999000999,0.0009011634566239625,3.0268705193853345e-244,6.575360511801253e-116,0.000999000999000999
LAMC3_ITGB4,0.31149034598737263,5.777470408995553e-245,0.0004248094182808732,3.6175337991343993e-118,0.000999000999000999,0.0008778377892219409,3.6127473190427885e-244,1.1169135604827458e-117,0.000999000999000999
PLAT_ITGB2,0.31307756298449796,7.56249131165518e-244,0.0004248094182808732,1.0408273274210002e-127,0.000999000999000999,0.0008022348754311116,4.6698383849470735e-243,7.674159697701105e-127,0.000999000999000999
FN1_ITGA2,0.31313755996029585,8.333633274588822e-244,0.0004248094182808732,5.7591882191855116e-117,0.000999000999000999,0.0009173981684039568,5.082487453885034e-243,1.5632082309217817e-116,0.000999000999000999
GNAI2_ADORA1,0.31322956518117245,9.67150512771073e-244,0.0004248094182808732,1.611955545715056e-135,0.000999000999000999,0.0007990364845684543,5.826492113523294e-243,2.7458828951146127e-134,0.000999000999000999
FGA_PLAUR,0.31331732551318797,1.1147114341881597e-243,0.0004248094182808732,7.595472350747517e-122,0.000999000999000999,0.0008660956827357939,6.634547572156035e-243,3.3803273344768228e-121,0.000999000999000999
LAMB3_COL17A1,0.31380366710738716,2.447753556635441e-243,0.0004248094182808732,5.285042637792627e-118,0.000999000999000999,0.0008799540463344596,1.4395122106879856e-242,1.6116117673268875e-117,0.000999000999000999
PSAP_LRP1,0.3141181755354866,4.069575072895303e-243,0.0004248094182808732,5.7495072439021805e-117,0.000999000999000999,0.000884647211993889,2.365141277659153e-242,1.5632082309217817e-116,0.000999000999000999
NID1_ITGB1,0.3141364196333526,4.1913421545241785e-243,0.0004248094182808732,4.215778001987532e-119,0.000999000999000999,0.0008717843664171718,2.407584912017377e-242,1.43627195378058e-118,0.000999000999000999
COL18A1_ITGB1,0.31425693534408417,5.092426462439914e-243,0.0004248094182808732,5.194102948755883e-122,0.000999000999000999,0.000870063051511267,2.8915616924658823e-242,2.354024639160923e-121,0.000999000999000999
RTN4_GJB2,0.31572931682095684,5.482361182558662e-242,0.0004248094182808732,5.187663615857944e-137,0.000999000999000999,0.0008163996114406304,3.077598209299977e-241,1.0677940942640934e-135,0.000999000999000999
LTF_LRP1,0.31619646452210265,1.1639781628207036e-241,0.0004248094182808732,1.611312707936914e-111,0.000999000999000999,0.0009437515888619253,6.460732723971097e-241,3.0381239607665478e-111,0.000999000999000999
LAMA4_ITGA6,0.3163726499993903,1.5459907767861807e-241,0.0004248094182808732,1.2331697582231963e-120,0.000999000999000999,0.0008803514544539159,8.48577159702637e-241,4.993326725920156e-120,0.000999000999000999
C4B_CD46,0.3174698376015672,9.038631507823852e-241,0.0004248094182808732,1.948316059367444e-130,0.000999000999000999,0.0007812085329525608,4.906685675675806e-240,1.749942060595486e-129,0.000999000999000999
MELTF_TFRC,0.31920238476575563,1.4607934274462359e-239,0.0004248094182808732,1.1251997012458313e-126,0.000999000999000999,0.0008007225578228305,7.843825577809136e-239,7.614365101581379e-126,0.000999000999000999
MFGE8_PDGFRB,0.31938455848175346,1.9565027408639936e-239,0.0004248094182808732,9.387606589025333e-114,0.000999000999000999,0.0008987705461244732,1.039260595684745e-238,2.0429416982284205e-113,0.000999000999000999
HSP90AA1_CFTR,0.32108135350678685,2.9630660809648112e-238,0.0004248094182808732,3.82627255161721e-119,0.000999000999000999,0.0008560726313057781,1.5571857914857626e-237,1.3126240559020152e-118,0.000999000999000999
ADAM10_GPNMB,0.321114686523594,3.125343431461122e-238,0.0004248094182808732,7.917731964642693e-130,0.000999000999000999,0.0007731724089781471,1.6251785843597834e-237,6.862034369357e-129,0.000999000999000999
LAMC3_ITGB1,0.3232094331867722,8.868279769433215e-237,0.0004248094182808732,3.0549157010673975e-120,0.000999000999000999,0.0008732712433367696,4.563468964687508e-236,1.1882900443522003e-119,0.000999000999000999
TGFB3_ENG,0.32396913475211836,2.97625496702239e-236,0.0004248094182808732,4.446791631059349e-122,0.000999000999000999,0.0008340679521030886,1.5157422203186192e-235,2.0723727035314325e-121,0.000999000999000999
AGTRAP_RACK1,0.3240595613991709,3.4373208454449406e-236,0.0004248094182808732,2.917430385308545e-129,0.000999000999000999,0.0007692554667195858,1.7326903037242862e-235,2.4427298480380015e-128,0.000999000999000999
MDK_ITGA6,0.3241168881801515,3.765909149661531e-236,0.0004248094182808732,2.323323983255142e-126,0.000999000999000999,0.0007975881386794439,1.8791506261947436e-235,1.5509757401730273e-125,0.000999000999000999
APOE_LRP1,0.3244769357573173,6.680640621699894e-236,0.0004248094182808732,1.1413476884457193e-122,0.000999000999000999,0.0008316794163905165,3.3002364671197475e-235,5.527703510707699e-122,0.000999000999000999
JAG2_NOTCH4,0.32500516368746646,1.5481461928118144e-235,0.0004248094182808732,2.6586650715427475e-134,0.000999000999000999,0.0007961368802339723,7.572120982663727e-235,4.104314204194117e-133,0.000999000999000999
CALR_LRP1,0.32522669384001485,2.2019101837610826e-235,0.0004248094182808732,3.9259420074794816e-113,0.000999000999000999,0.0009120436480236066,1.0664153242921321e-234,8.148803998717916e-113,0.000999000999000999
LAMA4_ITGB1,0.3262847858647979,1.1825548212336581e-234,0.0004248094182808732,1.3017273953789737e-118,0.000999000999000999,0.0008672646274015388,5.671670696013855e-234,4.202962962857602e-118,0.000999000999000999
HLA-A_APLP2,0.32892975909095784,7.810815089272325e-233,0.0004248094182808732,3.696560665150261e-117,0.000999000999000999,0.0008691075536856877,3.710137167404355e-232,1.0375573685137666e-116,0.000999000999000999
SEMA3F_PLXNA3,0.33080169103108725,1.5009353848597343e-231,0.0004248094182808732,1.4500954043211225e-131,0.000999000999000999,0.0007543865760731495,7.061543620197226e-231,1.4619329178257847e-130,0.000999000999000999
COL5A1_ITGA1,0.330891918895147,1.7303931160540838e-231,0.0004248094182808732,7.572780875807844e-121,0.000999000999000999,0.0008456026579907355,8.06428489934639e-231,3.1436586156714916e-120,0.000999000999000999
LAMC2_ITGB1,0.33132182644509006,3.4072674018281686e-231,0.0004248094182808732,9.257260189108923e-107,0.000999000999000999,0.0009395298541870085,1.5730748565449676e-230,1.3691875848562298e-106,0.000999000999000999
FGA_ITGB1,0.3319099362037641,8.602952790499715e-231,0.0004248094182808732,6.263496959138272e-125,0.000999000999000999,0.0008136473972953823,3.9350543319507955e-230,3.727912647969044e-124,0.000999000999000999
VIM_CD44,0.33209764366370903,1.1559973907480598e-230,0.0004248094182808732,1.5881352626820494e-127,0.000999000999000999,0.0008161096747538571,5.239107440637996e-230,1.1537335584778419e-126,0.000999000999000999
FGB_ITGB1,0.3323650199138757,1.7606070177381572e-230,0.0004248094182808732,1.9250543432293791e-115,0.000999000999000999,0.0008735337414692727,7.906726061478634e-230,4.707806166115413e-115,0.000999000999000999
CALM3_AQP1,0.3327241981096133,3.09730434684385e-230,0.0004248094182808732,5.8980901697171915e-120,0.000999000999000999,0.0008334490664865992,1.378439952559335e-229,2.2241653006414447e-119,0.000999000999000999
MDK_ITGB1,0.3330166354053994,4.904824554544457e-230,0.0004248094182808732,6.851666150185792e-119,0.000999000999000999,0.0008416693289241704,2.1633779731651443e-229,2.2938849747180197e-118,0.000999000999000999
ADAM10_TSPAN15,0.33350818653274333,1.0616864702025599e-229,0.0004248094182808732,9.219946680715059e-121,0.000999000999000999,0.0007790588557290857,4.6413550113280055e-229,3.795544716894366e-120,0.000999000999000999
HMGB1_SDC1,0.33407392340307784,2.5803503082936584e-229,0.0004248094182808732,3.649055747407852e-119,0.000999000999000999,0.0008288101840862244,1.1181518002605853e-228,1.260582894559076e-118,0.000999000999000999
MDK_TSPAN1,0.3345026620373491,5.055299431866871e-229,0.0004248094182808732,3.5427566068090955e-127,0.000999000999000999,0.000757260254823482,2.1715807994280296e-228,2.5364083532807145e-126,0.000999000999000999
TNFSF10_RIPK1,0.3351988957411377,1.5053583810771664e-228,0.0004248094182808732,4.401193343974017e-123,0.000999000999000999,0.0007754052151009849,6.410750347001036e-228,2.241432486518726e-122,0.000999000999000999
GRN_SORT1,0.33594792712266014,4.86314200211468e-228,0.0004248094182808732,9.56462913075055e-130,0.000999000999000999,0.000774696663471063,2.0533266231150872e-227,8.146425501018573e-129,0.000999000999000999
VCAN_ITGB1,0.33612210951683125,6.3865145760965e-228,0.0004248094182808732,5.629850096838169e-118,0.000999000999000999,0.0008389747317334012,2.673676441179382e-227,1.7062245078761076e-117,0.000999000999000999
FAM3C_LAMP1,0.3362781244866371,8.15156193725314e-228,0.0004248094182808732,9.706300965935986e-115,0.000999000999000999,0.0008559270456089757,3.3839257117672696e-227,2.2511327122875007e-114,0.000999000999000999
GNAS_PTGIR,0.336377941448101,9.528638845854039e-228,0.0004248094182808732,1.0279985484263231e-124,0.000999000999000999,0.0007500342444842268,3.922622991543246e-227,5.9744856814423965e-124,0.000999000999000999
LAMC1_ITGB1,0.33720362413086247,3.462562312455155e-227,0.0004248094182808732,2.3280797002938612e-113,0.000999000999000999,0.0008532826664425952,1.413641142440369e-226,4.957204189418825e-113,0.000999000999000999
LGALS3BP_ITGB1,0.3376224279231735,6.658269110714658e-227,0.0004248094182808732,4.844572958866034e-115,0.000999000999000999,0.0008822060563774499,2.696053230076263e-226,1.1450808811865171e-114,0.000999000999000999
GPC3_LRP1,0.3385405687391007,2.7878304561320992e-226,0.0004248094182808732,6.8281504142393765e-118,0.000999000999000999,0.0008359152371292368,1.119665240105087e-225,2.036120444540796e-117,0.000999000999000999
SPON2_ITGB2,0.3388406132589763,4.449545179675807e-226,0.0004248094182808732,6.941683241185387e-129,0.000999000999000999,0.0007500273907931006,1.7726413860966523e-225,5.530954066363841e-128,0.000999000999000999
APP_LRP1,0.33888230118185386,4.748099731748735e-226,0.0004248094182808732,4.11476753088557e-122,0.000999000999000999,0.0008031156719409223,1.8764490139871002e-225,1.9359001526261634e-121,0.000999000999000999
C3_LRP1,0.3388973478187848,4.8607052678834885e-226,0.0004248094182808732,1.1233512860016845e-117,0.000999000999000999,0.000838916312381362,1.905705081217812e-225,3.2836422206203085e-117,0.000999000999000999
TGFB3_ITGB1,0.3393312819546938,9.553619463873772e-226,0.0004248094182808732,6.330092845247492e-117,0.000999000999000999,0.0008620788145411939,3.71613229539657e-225,1.7087791615039678e-116,0.000999000999000999
PDAP1_PDGFRB,0.3394814078885715,1.2068491336585496e-225,0.0004248094182808732,4.178946250308937e-112,0.000999000999000999,0.0008314815308658681,4.6576833752134647e-225,8.224698994631932e-112,0.000999000999000999
JAG1_NOTCH4,0.34005595771967034,2.950093039236129e-225,0.0004248094182808732,7.21752041652529e-133,0.000999000999000999,0.0007820940933958269,1.1297255514594168e-224,8.489178775627366e-132,0.000999000999000999
C1QB_LRP1,0.3401938018081118,3.6552499317510236e-225,0.0004248094182808732,9.148757972165654e-117,0.000999000999000999,0.0008365315570363796,1.3889949740653891e-224,2.4298314184138888e-116,0.000999000999000999
COL5A1_SDC3,0.34060952453102855,6.974656001413133e-225,0.0004248094182808732,5.39120423828584e-116,0.000999000999000999,0.0008365997671854055,2.630137453968006e-224,1.3728118008830953e-115,0.000999000999000999
EFEMP2_AQP1,0.3406550843785082,7.486247426203522e-225,0.0004248094182808732,3.279712497178079e-118,0.000999000999000999,0.0008274368786337559,2.8016713852610147e-224,1.025429097218969e-117,0.000999000999000999
FN1_ITGB1,0.34078570603301345,9.170415932034264e-225,0.0004248094182808732,2.207722354938138e-114,0.000999000999000999,0.0008572540325973909,3.406154489041298e-224,5.00282038229101e-114,0.000999000999000999
INHBA_ENG,0.3409993919219427,1.277956920973405e-224,0.0004248094182808732,4.0651770768859726e-129,0.000999000999000999,0.000741655089198402,4.711274022095985e-224,3.292127009806017e-128,0.000999000999000999
CXCL17_GPR35,0.34168225684371534,3.6879356452156577e-224,0.0004248094182808732,8.035331277909955e-126,0.000999000999000999,0.0007577428471551243,1.3495112657307665e-223,5.155134612061711e-125,0.000999000999000999
TNFSF10_TNFRSF10B,0.34179798247805687,4.413040937003995e-224,0.0004248094182808732,6.872367940450748e-119,0.000999000999000999,0.0008090309112745606,1.602972222705863e-223,2.2938849747180197e-118,0.000999000999000999
LTB_TNFRSF1A,0.3451620263744682,8.032179048163906e-222,0.0004248094182808732,2.2707967897751764e-111,0.000999000999000999,0.0008635808285982126,2.8962747808707806e-221,4.2331079779205176e-111,0.000999000999000999
