,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
ADAM10_AXL,512,32.519447,3.5121257,32.808398950131235,24779.82,10.1178255,512,0,-1,0.0,0.0,0.0,0.0,0.0,0.03454176065301655,-0.044415050407123596,-0.07862092745722239,-0.036643271113742666,-0.05908164673405226
VWF_SIRPA,239,9.384817,2.340345,68.63517060367454,7151.231,8.875179,239,1,4,0.0,0.0,0.0,0.0,1.0,0.0901365366321516,0.08972844442688196,0.24632796045841063,0.1589538262566074,0.021280125675329456
CDH1_LRP5,388,17.205877,2.9017444,49.08136482939632,13110.878,9.481274,388,1,4,0.0,0.0,0.0,0.0,1.0,-0.04000640929282842,0.047792539993623484,-0.0053497959302654195,-0.080865842376713,0.1502154290214752
CDH1_IGF1R,194,7.0641346,2.0874264,74.54068241469815,5382.8706,8.591163,194,1,0,1.0,0.0,0.0,0.0,0.0,0.2869718075026436,0.1565717347292865,0.02203967742899161,-0.09104242991078675,0.10853007353380398
CDH1_ERBB3,621,39.285397,3.6959891,18.503937007874015,29935.473,10.306833,621,1,4,0.0,0.0,0.0,0.0,1.0,-0.22649301111093634,0.017264112511697766,-0.28422241777542906,-0.3025936018550443,0.27905974381570664
CDH1_PTPRM,188,7.0235257,2.082378,75.32808398950131,5351.927,8.585399,188,1,4,0.0,0.0,0.0,0.0,1.0,0.021185309845542184,0.15678973370171786,0.07795115088289611,0.04299590790315031,0.09052083589554395
CDH1_PTPRF,517,33.60811,3.5440881,32.1522309711286,25609.379,10.150753,517,1,4,0.0,0.0,0.0,0.0,1.0,-0.21829598961452915,0.09410631462767155,-0.21058208683576618,-0.26334301007407085,0.3578799416699038
SEMA7A_ITGB1,250,9.267783,2.3290112,67.19160104986877,7062.051,8.862633,250,1,1,0.0,1.0,0.0,0.0,0.0,0.13991607692117297,0.646315473928098,0.35398375603025983,0.15777427482653697,-0.17874458614912966
SEMA7A_ITGA1,274,13.949256,2.7046616,64.04199475065617,10629.333,9.271467,274,0,-1,0.0,0.0,0.0,0.0,0.0,0.28929843759511265,-0.08788067031671182,0.003698465566391076,0.039005630002165496,-0.24085346303640093
TIMP2_CD44,347,16.087893,2.83837,54.461942257217856,12258.974,9.414095,347,1,4,0.0,0.0,0.0,0.0,1.0,-0.29859215489714314,0.09504514039378137,-0.01576681515806408,-0.13105835200599972,0.30574245674211664
TIMP2_ITGB1,245,10.656387,2.4558544,67.8477690288714,8120.1675,9.00223,245,1,1,0.0,1.0,0.0,0.0,0.0,-0.02216887401708211,0.705989369850572,0.168087612789696,-0.054490849662264716,0.08583188409055788
LGALS3BP_ITGB1,268,10.2718,2.4223042,64.82939632545933,7827.1113,8.965477,268,1,1,0.0,1.0,0.0,0.0,0.0,0.01012665005253211,0.7474290214996869,0.20628174831308158,0.02034097617278105,-0.03806824651183536
LAMC2_ITGA6,200,6.0393705,1.9515188,73.75328083989501,4602.0005,8.4344635,200,1,4,0.0,0.0,0.0,0.0,1.0,0.09608229568249947,0.19438988251725178,0.4694870782023768,0.14030978316014722,0.08812845207472506
LAMC2_CD151,690,54.890015,4.0233855,9.4488188976378,41826.19,10.641302,690,1,4,0.0,0.0,0.0,0.0,1.0,-0.12684342198957907,-0.2022498568582078,-0.14254654910266595,-0.12107595423975767,-0.05939074568701154
LAMC2_ITGB1,277,10.119665,2.4087152,63.6482939632546,7711.1846,8.950557,277,1,1,0.0,1.0,0.0,0.0,0.0,0.043025443328070734,0.7852252594976256,0.26549213087442747,0.005275887876302722,-0.020234215272898176
LAMC2_ITGA2,323,11.809221,2.5501654,57.61154855643045,8998.627,9.1049385,323,1,2,0.0,0.0,1.0,0.0,0.0,0.25859919073511395,0.30310106448775254,0.5076208925237532,0.3135020711165412,-0.16626084837686989
LAMC2_COL17A1,235,8.376837,2.2382424,69.16010498687663,6383.1494,8.761574,235,1,4,0.0,0.0,0.0,0.0,1.0,-0.030338739362662806,-0.1301281381558139,0.2824687915505571,0.3403090563892641,-0.12088332462185254
NID1_ITGB1,266,10.239879,2.419468,65.09186351706036,7802.7876,8.962364,266,1,1,0.0,1.0,0.0,0.0,0.0,-3.9224925746712e-05,0.7573636560504886,0.3007236183898515,0.021428120639546577,0.07472043441332595
NID1_PTPRF,504,27.714113,3.3573887,33.85826771653543,21118.154,9.957935,504,1,4,0.0,0.0,0.0,0.0,1.0,-0.16710854984753382,0.1812243667426888,0.01896429898840829,-0.07926651622296706,0.28238839481833344
ICAM1_ITGAX,250,9.325271,2.3345942,67.19160104986877,7105.8564,8.868815,250,1,4,0.0,0.0,0.0,0.0,1.0,0.01342607766946725,0.28934752810180886,0.11920823934497388,0.0036860388031517187,0.2452457489977022
ICAM1_MUC1,611,82.87785,4.429362,19.816272965879268,63152.92,11.05333,611,1,4,0.0,0.0,0.0,0.0,1.0,0.027025505497907335,0.20980224454683016,0.08708976694988214,-0.033284580452966527,0.1887926244083578
ICAM1_ITGB2,169,5.7702327,1.9125354,77.82152230971128,4396.9175,8.388886,169,1,4,0.0,0.0,0.0,0.0,1.0,0.00041880981083767014,0.12358961038547812,-0.007435664351995268,-0.19451840720078548,0.36608684534346947
VCAN_CD44,370,15.666747,2.8134155,51.44356955380578,11938.062,9.38757,370,0,-1,0.0,0.0,0.0,0.0,0.0,-0.19759157616919976,0.07945401282542519,0.046116199861165386,-0.13168627625399837,0.140889053978918
VCAN_ITGB1,287,11.576983,2.5318685,62.33595800524934,8821.661,9.085079,287,1,1,0.0,1.0,0.0,0.0,0.0,0.08620223403287577,0.7894194717010824,0.308700888788164,0.10187426457278609,-0.14421156745304034
TIMP3_CD44,334,13.039415,2.6418688,56.16797900262467,9936.034,9.204024,334,1,4,0.0,0.0,0.0,0.0,1.0,-0.28348182724501186,-0.13054283740692071,-0.007137005592401,-0.021287357710738246,0.08068742734876613
TIMP3_MET,141,5.973726,1.9421496,81.49606299212599,4551.979,8.423537,141,0,-1,0.0,0.0,0.0,0.0,0.0,-0.0034000899831105745,-0.038665077753872415,0.021417719870372356,-0.0612594328457553,0.09498213647433472
LUM_ITGB1,256,9.979884,2.3960648,66.40419947506561,7604.6714,8.936649,256,1,1,0.0,1.0,0.0,0.0,0.0,-0.0452004785919933,0.7624702432630514,0.19003295723584676,-0.061569357421759216,0.124096887157332
CGN_F11R,322,12.08389,2.5713818,57.742782152230966,9207.924,9.127929,322,1,4,0.0,0.0,0.0,0.0,1.0,0.0033809491305153536,-0.15513812857752232,-0.028784534863553396,0.04845266933745592,-0.07356312487772351
CALM2_INSR,468,25.23833,3.2672215,38.582677165354326,19231.607,9.864363,468,0,-1,0.0,0.0,0.0,0.0,0.0,0.08565950186031099,-0.1406485836325702,-0.1339457912411366,-0.045012266126293894,-0.06812606720223192
CALM2_AQP1,638,44.847027,3.8253102,16.27296587926509,34173.434,10.439233,638,1,4,0.0,0.0,0.0,0.0,1.0,-0.08514338553999427,-0.42506501231145566,-0.4705293383795039,-0.297161582726573,0.028067622468519144
APP_LRP10,651,59.187763,4.097469,14.566929133858263,45101.074,10.716683,651,1,4,0.0,0.0,0.0,0.0,1.0,0.03081218665554507,-0.3682300115265509,-0.2733137624047499,-0.10886330333948846,-0.1709043589217986
APP_PLD1,234,14.508188,2.741368,69.29133858267717,11055.239,9.31075,234,0,-1,0.0,0.0,0.0,0.0,0.0,-0.008721360156570383,-0.1322324398362989,-0.06412322375964355,-0.020805332597416487,-0.06586214453371393
APP_TSPAN15,202,11.6655655,2.538887,73.49081364829397,8889.161,9.0927,202,1,4,0.0,0.0,0.0,0.0,1.0,-0.029379458493553723,-0.2737877297267748,-0.16085871209603736,-0.097689936846646,0.13619702649807455
APP_TNFRSF21,681,69.772835,4.259475,10.629921259842522,53166.902,10.88121,681,1,4,0.0,0.0,0.0,0.0,1.0,-0.0633076115633484,-0.5395650818003086,-0.2896153572284818,0.026077736737187985,-0.26628053761829135
APP_NCSTN,285,14.233675,2.7235084,62.59842519685039,10846.061,9.29165,285,0,-1,0.0,0.0,0.0,0.0,0.0,0.07094126923200507,0.02965370602849266,0.057968249006348775,0.023375925898151406,-0.07422363233977035
CALM3_INSR,462,23.375788,3.1935904,39.370078740157474,17812.35,9.7877035,462,0,-1,0.0,0.0,0.0,0.0,0.0,-0.024365317567600478,-0.17769258452025788,-0.22636201134889816,-0.10737087377343385,-0.00452459994637773
CALM3_AQP1,627,43.01372,3.7845016,17.716535433070867,32776.457,10.397496,627,1,4,0.0,0.0,0.0,0.0,1.0,-0.17970429052061754,-0.3911420771294729,-0.5000442024595118,-0.27956295712555035,0.02844272479352892
TFF2_MUC6,505,31.583097,3.4837937,33.72703412073491,24066.32,10.088611,505,1,4,0.0,0.0,0.0,0.0,1.0,-0.17124416983178442,-0.4313820816502312,-0.4384677277832117,-0.22772118576549338,-0.06064106489808004
TFF1_MUC5AC,248,20.421335,3.0643873,67.45406824146983,15561.058,9.652591,248,1,4,0.0,0.0,0.0,0.0,1.0,0.045073227188525834,-0.057563982669832335,0.18914019983664,0.22851881584141787,-0.12051208529033255
TNFSF12_TNFRSF25,241,10.07054,2.4042876,68.37270341207349,7673.752,8.945691,241,1,4,0.0,0.0,0.0,0.0,1.0,0.024257294909060364,0.051317942871441785,-0.06030240541508818,-0.1388844776334553,0.13441073564309458
TNFSF12_TNFRSF12A,661,47.57926,3.8831968,13.254593175853014,36255.4,10.498371,661,1,4,0.0,0.0,0.0,0.0,1.0,-0.1575511019824484,-0.3401886713083843,-0.3391653410913928,-0.17136343209148258,-0.07505568475822538
FGF19_FGFR1,395,19.916721,3.0405488,48.16272965879265,15176.541,9.627572,395,1,4,0.0,0.0,0.0,0.0,1.0,-0.13952432434336634,-0.1387176019346496,-0.21349619390337743,-0.22887753406316705,0.10030484886189578
FGF19_FGFR3,504,30.850363,3.4610488,33.85826771653543,23507.977,10.065138,504,1,4,0.0,0.0,0.0,0.0,1.0,-0.0891328253704492,-0.27170125527786687,-0.2240937127487032,-0.14512713676483546,-0.04091785440121999
VCAM1_ITGB1,271,10.657624,2.4559605,64.43569553805774,8121.11,9.002345,271,1,1,0.0,1.0,0.0,0.0,0.0,0.04478230750697644,0.786582968362961,0.19375273840407958,-0.04537522915091343,-0.032196921885198744
VCAM1_ITGB2,206,7.585569,2.1500828,72.96587926509186,5780.2036,8.662367,206,1,4,0.0,0.0,0.0,0.0,1.0,-0.06038864886604822,0.0894082258101131,-0.061365983727750414,-0.17177516253909475,0.2549772580564792
VCAM1_EZR,684,63.324142,4.163935,10.236220472440948,48252.996,10.784234,684,1,4,0.0,0.0,0.0,0.0,1.0,0.04785774114082227,0.010816244588635554,-0.08097584872757359,-0.02897883813132585,-0.07073008537908942
VCAM1_MSN,421,19.503075,3.0205748,44.750656167978995,14861.343,9.606586,421,1,4,0.0,0.0,0.0,0.0,1.0,0.006723884284199722,0.0921802161863208,-0.07938413678293768,-0.09577000491328243,0.03380629132047475
ARPC5_LDLR,589,48.06998,3.8932476,22.703412073490814,36629.324,10.508632,589,1,0,1.0,0.0,0.0,0.0,0.0,0.3769113165171373,0.06400524438450862,0.3696256737619188,0.4017523015217849,-0.4029929088860242
COL6A3_ITGB1,276,10.384536,2.432256,63.77952755905512,7913.016,8.976391,276,1,1,0.0,1.0,0.0,0.0,0.0,0.06111013305390508,0.771366152030122,0.2404401218662683,0.018302781187859125,-0.033011041598492934
COL6A3_ITGA2,329,11.926468,2.559277,56.8241469816273,9087.969,9.114817,329,1,4,0.0,0.0,0.0,0.0,1.0,0.31248140506953415,0.28030584252302976,0.5036521907910368,0.37465916380749653,-0.17779938976633747
LIPH_LPAR4,272,11.107987,2.4938655,64.30446194225722,8464.286,9.043729,272,1,4,0.0,0.0,0.0,0.0,1.0,-0.05835725776733616,0.015118210904309006,-0.08895331690865764,-0.13642279662271986,0.16805798913280656
LIPH_LPAR2,224,7.894725,2.1854584,70.60367454068242,6015.7803,8.702308,224,1,4,0.0,0.0,0.0,0.0,1.0,-0.2708879081412843,-0.10277069571446022,-0.06832688434271701,-0.08799643127916412,0.21156784739326323
MELTF_TFRC,267,11.458989,2.5224423,64.96062992125984,8731.75,9.074836,267,1,4,0.0,0.0,0.0,0.0,1.0,-0.08573005493461962,0.2664653160165276,0.04620303770861665,-0.17300123787274685,0.32750525671629477
COL1A2_CD44,354,12.355502,2.5919285,53.54330708661416,9414.893,9.150154,354,0,-1,0.0,0.0,0.0,0.0,0.0,-0.2733392672031208,-0.04570009959975688,-0.024177812830747866,-0.1066244780190008,0.13651954331945476
COL1A2_ITGB1,263,7.9872656,2.1958086,65.48556430446195,6086.2964,8.71396,263,1,1,0.0,1.0,0.0,0.0,0.0,0.081938219970018,0.6863101831251546,0.22702964049683202,0.04114289733346641,-0.14635945395035216
COL1A2_ITGA11,361,18.928085,2.99213,52.6246719160105,14423.201,9.576663,361,1,4,0.0,0.0,0.0,0.0,1.0,0.08564978750982609,-0.20639151121922808,0.11539185247503468,0.20478354582191627,-0.1776387393161367
COL14A1_CD44,337,14.464651,2.7385569,55.77427821522309,11022.064,9.307745,337,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1899267494533399,-0.012858926324972724,0.017725184817746494,-0.018033173617973824,0.05014799949505694
COL6A2_ITGB1,228,7.9555902,2.192278,70.07874015748031,6062.1597,8.709987,228,1,1,0.0,1.0,0.0,0.0,0.0,0.05755918100585346,0.5962681366647523,0.27593815474693445,0.1553160113801355,-0.19140481741058626
IL16_KCNJ15,137,3.886886,1.5865552,82.02099737532808,2961.8071,7.9938927,137,1,4,0.0,0.0,0.0,0.0,1.0,-0.030435727894762052,0.196530961418642,-0.010395775468784011,-0.08634100701110103,0.24913078579293876
CD14_ITGB1,263,8.475227,2.2486808,65.48556430446195,6458.1235,8.773249,263,1,1,0.0,1.0,0.0,0.0,0.0,0.041603337302778015,0.6906480118125958,0.2778321506947806,0.0836763619824117,-0.12437836837119823
CD14_ITGB2,199,8.192473,2.218385,73.88451443569554,6242.6646,8.739323,199,1,4,0.0,0.0,0.0,0.0,1.0,-0.08003758687895146,-0.07178289135510854,-0.09004486888907869,-0.18377137081553133,0.217411603012809
COL3A1_ITGB1,258,10.738329,2.4628594,66.14173228346456,8182.607,9.009889,258,1,1,0.0,1.0,0.0,0.0,0.0,-0.058813868242513764,0.7101065442211976,0.2405425377773502,0.007495764060609468,0.14701534467539576
COL3A1_DDR1,425,24.311785,3.23127,44.22572178477691,18525.58,9.8269615,425,1,4,0.0,0.0,0.0,0.0,1.0,-0.04799301900215687,0.07052359785347005,-0.10303854946597506,-0.14735638071025742,0.24466670271350852
FGB_ITGB1,271,9.15927,2.3183866,64.43569553805774,6979.364,8.850857,271,1,1,0.0,1.0,0.0,0.0,0.0,0.009815293405561958,0.7638661171131631,0.25623599611851233,0.05029956369429821,-0.011245469611663656
FGB_ITGB2,213,8.23576,2.2230828,72.04724409448819,6275.649,8.744592,213,1,4,0.0,0.0,0.0,0.0,1.0,-0.14206016285015316,-0.0006134092476617904,-0.11803459999228702,-0.17262202530425738,0.2389206786373889
FGA_ITGAX,224,8.70563,2.2727063,70.60367454068242,6633.69,8.800067,224,0,-1,0.0,0.0,0.0,0.0,0.0,0.12796855342294827,0.018739400000791703,0.2431234905769014,0.2030473826080946,-0.03283150973505341
FGA_ITGB1,233,8.749456,2.2772117,69.4225721784777,6667.0854,8.805088,233,1,2,0.0,0.0,1.0,0.0,0.0,0.12959264226537884,0.570932866837166,0.5346415699643032,0.3147485730874779,-0.3071576958141647
FGA_PLAUR,492,31.960356,3.4953055,35.43307086614173,24353.791,10.100484,492,1,0,1.0,0.0,0.0,0.0,0.0,0.31347806203777945,0.04488317774897909,0.5697801079332447,0.5555412733161035,-0.39937995564866474
FGA_ITGB2,156,4.653303,1.73224,79.52755905511812,3545.817,8.173806,156,0,-1,0.0,0.0,0.0,0.0,0.0,-0.02029467110482368,0.03430086827096295,-0.024499127592512795,-0.10160272746752574,0.15784435564585308
SEMA4C_PLXNB2,699,70.73711,4.2730083,8.267716535433067,53901.676,10.894936,699,1,4,0.0,0.0,0.0,0.0,1.0,-0.021701063486731006,-0.11583207870473708,0.07946610710134686,0.06576748849872659,0.04382721343209088
HAS2_CD44,310,15.592386,2.808944,59.31758530183727,11881.398,9.382813,310,1,4,0.0,0.0,0.0,0.0,1.0,-0.26241379208993343,-0.1491870132344732,-0.03799230611645555,-0.04340045719330426,0.05209827015163035
EFEMP2_AQP1,653,43.02491,3.7847557,14.304461942257218,32784.98,10.397757,653,1,4,0.0,0.0,0.0,0.0,1.0,-0.24200265515217217,-0.2469255719470348,-0.4328853289279428,-0.25536376021560736,0.14562935631698173
GNAI2_EDNRA,183,7.1919107,2.1031473,75.98425196850394,5480.236,8.609086,183,0,-1,0.0,0.0,0.0,0.0,0.0,0.11213280252165701,0.018883349472070265,0.12290865568895849,0.14645333573999353,-0.11104414417299334
GNAI2_ADORA1,224,11.307443,2.5102043,70.60367454068242,8616.271,9.061523,224,1,4,0.0,0.0,0.0,0.0,1.0,-0.1878658802286982,-0.22042085133182235,-0.1416360782147615,-0.09864462064353226,0.03194779395504768
GNAI2_PTPRU,370,22.113373,3.1404114,51.44356955380578,16850.39,9.732188,370,1,0,1.0,0.0,0.0,0.0,0.0,0.42970030662245445,-0.11809015116177624,0.19410996684130416,0.17395505326162905,-0.3258380408658302
AGTRAP_RACK1,760,90.41659,4.515427,0.2624671916010457,68897.44,11.1403885,760,1,4,0.0,0.0,0.0,0.0,1.0,-0.2046803479639794,-0.3683987011123527,-0.40690662827309715,-0.24587610069622814,0.020102045466069477
PKM_CD44,306,10.278685,2.4229145,59.84251968503938,7832.3574,8.966146,306,1,4,0.0,0.0,0.0,0.0,1.0,-0.3292952180687062,-0.08189415921838104,0.012993320655408595,0.02901276954599095,0.1239624685077698
MMP1_CD44,327,14.717516,2.7547758,57.08661417322835,11214.747,9.325074,327,1,4,0.0,0.0,0.0,0.0,1.0,-0.2613972597601095,0.24065029047860487,0.024023578644103035,-0.18152445899730899,0.3948958215216163
FBN1_ITGB1,262,10.868179,2.4738607,65.61679790026247,8281.553,9.021907,262,1,1,0.0,1.0,0.0,0.0,0.0,-0.11140791369819265,0.7294252576346881,0.13642485590587966,-0.09201043095402964,0.2516131012565926
PSEN1_NOTCH4,219,7.8382106,2.1790845,71.25984251968505,5972.7163,8.695125,219,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07398506737962196,0.049233455981796063,-0.02322957251622275,-0.10952492516476363,0.21179903337559094
PSEN1_CD44,351,13.938894,2.7039683,53.93700787401574,10621.4375,9.270723,351,0,-1,0.0,0.0,0.0,0.0,0.0,-0.2676733185608688,0.14130280206964935,0.061590573356604596,-0.07446285707608087,0.2232786594272534
CSF1_SIRPA,251,8.444563,2.2454393,67.06036745406824,6434.757,8.769625,251,1,4,0.0,0.0,0.0,0.0,1.0,0.07498200316724846,0.21768616381024347,0.1357382083711261,0.017431748549284542,0.16754622283947607
JAG2_NOTCH4,209,7.9364924,2.190143,72.57217847769029,6047.6074,8.707583,209,1,4,0.0,0.0,0.0,0.0,1.0,-0.09880522166521248,-0.03754314920496049,-0.09760060804480042,-0.16441154093553254,0.22710487948882477
EFNA5_EPHB6,328,16.182436,2.8438878,56.95538057742782,12331.016,9.419954,328,1,0,1.0,0.0,0.0,0.0,0.0,0.11587063395339131,-0.05814132380458451,-0.14789505140577175,-0.04920630940535497,-0.13584942093390956
EFNA5_EPHA2,372,19.552916,3.0230029,51.181102362204726,14899.321,9.6091385,372,1,0,1.0,0.0,0.0,0.0,0.0,0.45026874416732227,0.031777030066535136,0.07516007511128545,0.057998343246359954,-0.1671161532237737
FBLN1_ITGB1,261,9.461858,2.3477361,65.74803149606299,7209.9355,8.883354,261,1,1,0.0,1.0,0.0,0.0,0.0,0.1546582106858752,0.6913761524719189,0.254954871215464,0.09428023548295084,-0.20173875070276454
COL7A1_ITGB1,226,6.956116,2.073941,70.34120734908136,5300.5605,8.575756,226,1,1,0.0,1.0,0.0,0.0,0.0,-0.004045387522976472,0.6889989095967294,0.16979576080808023,-0.06243708751952658,0.0898734281816607
HSP90AA1_FGFR3,494,27.329586,3.3439066,35.17060367454068,20825.145,9.943964,494,1,4,0.0,0.0,0.0,0.0,1.0,-0.21101142103654136,-0.15935793883450242,-0.32268612228568166,-0.32677527716025273,0.19484815729464836
FGG_ITGB1,252,8.796942,2.2820702,66.9291338582677,6703.2695,8.8105,252,1,1,0.0,1.0,0.0,0.0,0.0,0.135979877339728,0.7065597321645603,0.2930582929167453,0.12634632769337045,-0.2669858044393074
FGG_ITGB2,185,8.334311,2.233697,75.7217847769029,6350.7446,8.756485,185,1,4,0.0,0.0,0.0,0.0,1.0,-0.10867440294796747,-0.1265770573992629,-0.1272272775100663,-0.12859444797079553,0.14913238029582607
CXCL14_CXCR4,160,5.2378407,1.8306341,79.00262467191601,3991.2346,8.292107,160,0,-1,0.0,0.0,0.0,0.0,0.0,0.0717021413423608,0.32406123597176095,0.06708825384805811,-0.0785874059616609,0.13836999629522567
RTN4_GJB2,187,7.493562,2.1393085,75.45931758530185,5710.094,8.650166,187,1,4,0.0,0.0,0.0,0.0,1.0,-0.08907804741459413,-0.16150958234283103,-0.09237761700784619,-0.05045821177140517,0.05312707132619605
HMGB1_SDC1,688,60.318333,4.116079,9.711286089238847,45962.57,10.735604,688,1,4,0.0,0.0,0.0,0.0,1.0,-0.15203363888448282,-0.2618668062805214,-0.4172728797490622,-0.2940949243444293,0.02454729723402656
HMGB1_CXCR4,155,6.0096393,1.9472862,79.65879265091864,4579.345,8.429529,155,1,4,0.0,0.0,0.0,0.0,1.0,-0.0025611433042455195,0.4045250711498406,-0.01334432747286053,-0.16372489723104064,0.2216162218747369
FN1_ITGA6,185,5.024161,1.7957783,75.7217847769029,3828.4104,8.250466,185,1,2,0.0,0.0,1.0,0.0,0.0,0.138917289513622,0.21150000790623438,0.5814727176850697,0.3136023756262965,-0.07251288867188159
FN1_CD44,323,10.434472,2.4366326,57.61154855643045,7951.068,8.981187,323,0,-1,0.0,0.0,0.0,0.0,0.0,-0.17607692094936206,0.15228431178487525,0.14958638869592114,0.06297874195098246,0.019543230777547927
FN1_ITGB1,249,8.385036,2.2391167,67.32283464566929,6389.398,8.762552,249,1,1,0.0,1.0,0.0,0.0,0.0,0.08321337006011628,0.6949559537467292,0.29811452064958444,0.10269073998819529,-0.1834422939622806
COL18A1_ITGB1,266,9.700722,2.3703113,65.09186351706036,7391.9497,8.908282,266,1,1,0.0,1.0,0.0,0.0,0.0,0.026818389046578333,0.7527470998183157,0.21710935224349218,-0.018560174457523657,-0.0889772827756017
ADAM15_ITGB1,245,9.701863,2.3704178,67.8477690288714,7392.82,8.9084,245,1,1,0.0,1.0,0.0,0.0,0.0,0.12740343699703544,0.6925314331818825,0.29201398476283474,0.10200004888117732,-0.23229679976244105
CALM1_PTPRA,245,13.003623,2.639316,67.8477690288714,9908.761,9.201276,245,1,4,0.0,0.0,0.0,0.0,1.0,-0.16452253570105022,0.30959393638012156,-0.0916222390918007,-0.20150377703964548,0.4515365242928231
LAMC3_ITGA6,204,6.4276676,2.0052118,73.22834645669292,4897.883,8.496762,204,1,2,0.0,0.0,1.0,0.0,0.0,0.11253211338543079,0.15002786937431328,0.48322213593911123,0.21476696219337366,0.0030960199122473226
LAMC3_ITGB1,276,10.526216,2.444624,63.77952755905512,8020.9766,8.98994,276,1,1,0.0,1.0,0.0,0.0,0.0,0.06831551709883388,0.7350656756481773,0.27975002582425307,0.0692859801315814,-0.11968224930091026
COL6A1_ITGB1,261,8.812612,2.2836685,65.74803149606299,6715.21,8.81228,261,1,1,0.0,1.0,0.0,0.0,0.0,0.029717881102515557,0.7258215959715024,0.24851498851704243,0.005452103399821405,-0.016976162555537692
COL6A1_ITGA6,196,5.378787,1.852978,74.2782152230971,4098.6357,8.318653,196,1,4,0.0,0.0,0.0,0.0,1.0,0.06554501057314274,0.20167216904846602,0.5532872592424657,0.2730384097161907,0.05217036695545884
TGM2_ITGB1,264,10.541948,2.4459882,65.35433070866141,8032.965,8.991433,264,1,1,0.0,1.0,0.0,0.0,0.0,-0.0342483368158709,0.7426779357976832,0.2400142924108087,0.017645455484744443,0.05041174171935558
TGM2_SDC4,629,58.51035,4.08615,17.454068241469813,44584.887,10.705173,629,1,4,0.0,0.0,0.0,0.0,1.0,0.04742154767292287,0.11816318925388815,0.009522637488056037,-0.026995625090699207,0.07034041476589677
TGM2_ADGRG1,257,14.309573,2.7284784,66.2729658792651,10903.895,9.296967,257,1,4,0.0,0.0,0.0,0.0,1.0,0.021081737349053074,0.18271634916129778,0.039531415332710165,-0.11963321546660162,0.08610079498328095
THBS2_ITGB1,251,10.803641,2.468408,67.06036745406824,8232.375,9.015951,251,1,1,0.0,1.0,0.0,0.0,0.0,0.03497413365879972,0.68286033585632,0.3069666059453556,0.12757482371597226,-0.05488816688797124
THBS2_NOTCH4,200,8.07898,2.205962,73.75328083989501,6156.183,8.725374,200,1,4,0.0,0.0,0.0,0.0,1.0,0.0019591902463267693,0.167745614218623,0.12138311790653705,0.06028860208837357,0.05554762207038271
THBS2_ITGA6,187,7.628248,2.1550415,75.45931758530185,5812.725,8.667976,187,1,4,0.0,0.0,0.0,0.0,1.0,0.0931312801788622,0.13375947274097943,0.5534686248366549,0.3557339834018847,-0.0023367140973606397
PTGS2_ALOX5,167,6.926104,2.0701616,78.08398950131233,5277.6914,8.571433,167,0,-1,0.0,0.0,0.0,0.0,0.0,0.07706202696610219,-0.0658500066907042,-0.0564682445222707,0.09727989035405561,-0.16521985010814166
SEMA4A_PLXNB2,664,61.357895,4.13289,12.86089238845144,46754.715,10.752692,664,1,4,0.0,0.0,0.0,0.0,1.0,-0.09180996820506163,-0.41512978509807685,-0.26410422528206284,-0.1434517578851325,-0.13291826675112894
EFNA1_EPHB6,275,12.564285,2.6074402,63.91076115485564,9573.985,9.166909,275,1,4,0.0,0.0,0.0,0.0,1.0,0.03454327189643198,0.13804298956296188,-0.029452393514429055,-0.08666801036310383,0.14798923109044154
ADAM12_ITGB1,279,10.845544,2.4719517,63.38582677165354,8264.305,9.019822,279,1,1,0.0,1.0,0.0,0.0,0.0,0.10351140937386766,0.7384841177138045,0.3567353363631153,0.1327137200418204,-0.17719568811835543
ADAM12_SDC4,717,69.7182,4.2587028,5.905511811023622,53125.27,10.880426,717,1,4,0.0,0.0,0.0,0.0,1.0,-0.1282005356564668,-0.3290302707380735,-0.11189474469479968,0.13080214460941642,-0.09651111202391835
S100A9_ITGB2,194,8.071695,2.2051592,74.54068241469815,6150.632,8.724473,194,1,4,0.0,0.0,0.0,0.0,1.0,-0.11868423854079325,0.07453403297076752,-0.05625492882709293,-0.1917141936554276,0.3474966401912809
COL5A1_ITGB1,240,11.582229,2.5322855,68.50393700787401,8825.658,9.085532,240,1,1,0.0,1.0,0.0,0.0,0.0,-0.07402804820377307,0.7522480837328891,0.07905186098913629,-0.12206236394609404,0.08901037422621844
CEL_CXCR4,130,6.1444182,1.9663314,82.93963254593176,4682.047,8.451704,130,1,4,0.0,0.0,0.0,0.0,1.0,-0.07022436933635363,0.4018956799653964,-0.019951918672265267,-0.17874383031233224,0.31077302742316476
SPTAN1_PTPRA,370,19.706657,3.0304554,51.44356955380578,15016.473,9.61697,370,1,4,0.0,0.0,0.0,0.0,1.0,-0.04527473653026808,0.18425697601099,0.13198893207344461,0.011609702464229503,0.29804852586946634
