,SOMDE,SpatialDE,SPARKX,nnSVG,scGCO
APOE_LRP1,8.02216102313882e-06,1.2768673363776104e-05,5.42287830736496e-10,0,1.6029324892820938e-11
COL7A1_ITGA2,8.376814706073133e-06,8.158681269526184e-05,2.93493715180716e-15,0,8.980226412986593e-12
LGALS1_ITGB1,8.376814706073133e-06,2.437882438313628e-05,5.242871998594611e-19,0,9.467666386237464e-11
MDK_ITGB1,8.376814706073133e-06,1.2997172227358074e-09,7.43782128167792e-14,0,3.3341735440642e-17
LAMB1_ITGA2,8.539550399655613e-06,0.0025864174096426,1.47003998804417e-08,0,1.8781286529240717e-10
LAMC1_ITGB1,8.877278522844567e-06,2.106336084617686e-06,2.23134638450338e-12,0,2.688760068600916e-08
COL16A1_ITGB1,8.885198429991648e-06,3.1524731803272733e-08,9.57750022902593e-17,0,7.656647443142276e-10
SAA1_ADRA2A,8.926101886000368e-06,1.259439285660419e-06,1.2495080628448398e-11,0,3.9992091314393184e-15
COL1A2_ITGA11,8.926101886000368e-06,2.1537399882855308e-10,1.86133323187777e-29,0,2.805845888213138e-25
VCAN_ITGB1,8.926101886000368e-06,7.742330757673632e-08,1.85705500718515e-24,0,2.995642414998641e-11
GNAI2_ADRA2A,8.926101886000368e-06,2.212735224275153e-06,2.9650090279341897e-12,0,1.6035544671499474e-19
PPY_ADRA2A,8.926101886000368e-06,1.2536845911686175e-09,5.9049882828175395e-22,0,2.7686135860867683e-16
ADAM9_ITGB1,8.926101886000368e-06,1.7985527867530653e-08,6.021002756701321e-15,0,1.8841756055020023e-14
COL6A3_ITGB1,9.411510084455396e-06,2.2818383756580588e-10,4.71523416486204e-22,0,2.2737592418760966e-20
LAMC3_ITGA2,9.424558144439265e-06,8.129929608577305e-06,2.4265891931474197e-11,0,7.160333886696503e-11
LAMC2_ITGA6,9.424558144439265e-06,0.0082114546378884,0.0004308769266211,0,1.0366787608028264e-10
AGT_ADRA2A,9.424558144439265e-06,7.5465439926647455e-06,4.97692834382621e-11,0,6.215885269487434e-17
LAMC2_ITGB4,9.424558144439265e-06,0.0,5.5402561433773905e-17,0,2.0194270174247265e-18
COL4A1_ITGA2,9.424558144439265e-06,7.450042803621873e-07,3.81395445537199e-09,0,1.77420906946897e-10
FN1_ITGA6,1.002957048102108e-05,0.0075555219202058,0.0001858954579239,0,3.70021898609595e-12
COL6A3_ITGA2,1.002957048102108e-05,6.049396308527563e-05,4.28668325776094e-13,0,2.5399588837902494e-11
THBS2_NOTCH3,1.002957048102108e-05,3.7896939181541035e-10,1.78793780809565e-14,0,3.390425562667053e-19
COL1A1_ITGA2,1.0097344818730969e-05,3.790036979885113e-05,1.22756805508168e-06,0,1.7019283321452254e-12
MDK_TSPAN1,1.0102585322972083e-05,1.6575383041425894e-12,9.53566830984348e-14,0,1.253957637481014e-20
PLAU_ITGB1,1.051223823597871e-05,1.4349471738711312e-07,1.57668597605641e-18,0,4.738169385761143e-07
EFNA2_EPHA2,1.0678016104331026e-05,4.0543808550692855e-09,2.00085416742019e-08,0,2.216349615171028e-15
COL18A1_ITGB1,1.0823587032037571e-05,4.223690499983872e-08,3.69574743059367e-30,0,8.106675895400839e-11
LAMB3_ITGB1,1.0909211685307257e-05,9.413526144646573e-08,8.18530160105606e-17,0,9.187476195018439e-18
APP_TSPAN15,1.2166486207188295e-05,4.524767459052816e-06,3.90108100060134e-07,0,1.9860431610302958e-15
IL1RN_IL1R1,1.2296328619897514e-05,5.3442161251915365e-09,1.5991315755607499e-12,0,1.056108829196623e-12
C3_ADRA2A,1.2944612935823233e-05,7.902496532519407e-06,2.7513812501018702e-09,0,5.2812108110858765e-25
HSPG2_SDC1,1.2944612935823233e-05,2.886579864025407e-15,7.56946413622089e-14,0,1.01238140004655e-22
LUM_ITGB1,1.3455159213067574e-05,8.608841191057411e-07,1.29307611261308e-17,0,9.037325939847283e-12
SEMA7A_ITGB1,1.4177696737065767e-05,2.799453974288637e-07,9.46209903525694e-17,0,4.4496153609124164e-07
COL6A2_ITGA2,1.4177696737065767e-05,0.0014531620924593,2.5702158568387304e-09,0,7.329753340210612e-17
RTN4_GJB2,1.4177696737065767e-05,3.662457904920341e-07,9.57750022902593e-17,0,1.3813693113193772e-17
CD14_ITGB1,1.4177696737065767e-05,5.886287791965985e-09,9.798647508152511e-20,0,2.1975023311076882e-13
LAMB1_ITGA6,1.4448109708525069e-05,0.0075762949001554,1.67938669214874e-05,0,6.168074168419456e-09
LAMC3_ITGB1,1.4904356085488122e-05,2.3593363531913843e-07,4.7993812869595403e-20,0,4.549779416778289e-07
EFNA5_EPHA2,1.4904356085488122e-05,1.4595732041698629e-06,4.73048306492893e-09,0,1.0192559813644545e-18
TGM2_SDC4,1.4904356085488122e-05,1.4633042396842001e-10,1.06485592352565e-17,0,2.3055460284286e-25
MMP7_SDC1,1.5291980185099603e-05,0.0,8.784322948133739e-18,0,2.7112136517844192e-18
LAMC1_ITGA2,1.5291980185099603e-05,0.0014863996855583,5.300568083933271e-09,0,4.6680065252905366e-11
ADAM12_ITGB1,1.5291980185099603e-05,1.7201736944583155e-09,3.3953518348085197e-16,0,1.1297927857730636e-13
CALM2_AQP1,1.5291980185099603e-05,0.0,1.82560422391051e-17,0,4.0835023891435766e-18
AFDN_F11R,1.5291980185099603e-05,4.566454714039752e-06,8.11334492339993e-12,0,2.002864816350105e-15
COL1A2_ITGA2,1.55134127190931e-05,0.0019373766107477,1.01682413648884e-10,0,3.8605069029019176e-10
TGM2_ITGB1,1.55134127190931e-05,1.4329127705170116e-09,9.3834283302004e-22,0,3.8359135644167024e-10
FN1_ITGA2,1.5529891405375874e-05,0.0015950472417769,4.78107284109191e-10,0,5.808740202860174e-14
ADAM12_SDC4,1.5555941968892955e-05,2.121080236286922e-09,1.8062636288293e-11,0,5.506100260823589e-17
MMP1_ITGA2,1.5555941968892955e-05,0.0010575112254687,1.60263698180749e-05,0,4.085731698414537e-16
LAMB1_ITGA7,1.5798755928305642e-05,1.2228176120999788e-05,8.66834318489669e-13,0,2.265710764945408e-13
THBS2_ITGB1,1.5926034904309372e-05,6.524611935111158e-07,5.46494843773434e-10,0,9.467666386237464e-11
FBLN1_ITGB1,1.6131857667834734e-05,7.466350156807096e-07,3.72071966638119e-16,0,4.34247726859032e-10
LAMC2_ITGB1,1.6647531052583166e-05,1.1157473303343342e-06,1.06789627646789e-15,0,1.8959458504498728e-11
APP_ADRA2A,1.6647531052583166e-05,2.2647377377853093e-05,2.72910368091813e-10,0,8.456615097861147e-19
SEMA3F_PLXNA1,1.7330455493649243e-05,0.0082807561782574,5.57597560020519e-06,0,8.137669934540904e-14
TIMP2_ITGB1,1.7330455493649243e-05,5.450216872315288e-08,3.5403948804885604e-09,0,1.2274888023033062e-07
LAMC2_ITGA2,1.7348120182589863e-05,0.0014740339678851,0.0001043099418956,0,9.409646728151444e-12
TGFB1_ITGB1,1.8154297598601123e-05,1.929046173236036e-08,5.74849731208119e-16,0,1.9729600947250609e-10
C1QB_LRP1,1.8235989944375216e-05,0.0187542829618685,2.128469716132e-07,0,8.193235312199223e-09
FGB_ITGB1,1.824886661185211e-05,2.777374274987327e-05,7.04635700369487e-13,0,3.537342268676497e-07
ADAM15_ITGB1,2.102650103300776e-05,2.106336084617686e-06,4.4773726794311095e-12,0,2.964640665891686e-09
LAMA5_ITGB1,2.120292141717133e-05,3.0339851252500625e-07,3.11628971086276e-07,0,2.3045590758091377e-11
ADAM10_CADM1,2.127506889963975e-05,1.6709638079790382e-05,1.7257726475422902e-09,0,2.794757361104188e-10
CGN_F11R,2.127506889963975e-05,4.3021659983814085e-06,1.94784384172832e-08,0,5.57464858224422e-15
CALM3_AQP1,2.141220741561049e-05,0.0,7.21850091055152e-12,0,1.2009030212885013e-21
LAMC1_ITGA6,2.1874595966723963e-05,3.2824367273292816e-05,8.6786515261099e-05,0,4.8979965153472035e-11
SPP1_ITGB1,2.2464482819517637e-05,2.164336234149791e-05,6.987044234303499e-13,0,3.490919210321573e-07
FGA_ITGB1,2.2588578258349188e-05,1.806021213252065e-07,1.76929507172041e-08,0,2.6673126373537324e-11
AGTRAP_RACK1,2.2588578258349188e-05,0.0,3.03234252253023e-13,0,1.424722273079849e-15
HBEGF_CD9,2.298099444790755e-05,0.0057067247908421,1.19958111358562e-11,0,1.2087289368949878e-10
EFNA1_EPHA2,2.298099444790755e-05,2.349287818527364e-05,1.51185705617936e-05,0,6.025921354153445e-16
TGFB1_CXCR4,2.298099444790755e-05,0.0163175645201051,4.65944364188511e-15,0,4.681362068548239e-07
PLAT_LRP1,2.358064675870239e-05,3.441997644758572e-12,1.7932494913966398e-33,0,1.0854890997476196e-12
FGG_ITGB1,2.401658917505789e-05,4.941162331831219e-07,1.20808631284675e-18,0,1.9928839694137705e-07
C3_LRP1,2.577872527869709e-05,0.0010544685957404,1.1278663418937799e-13,0,9.536256997085307e-12
EFEMP2_AQP1,2.6556909522743755e-05,9.674661072267554e-13,2.34174845190987e-20,0,4.89701417760305e-15
LAMC1_ITGA7,2.656484195440297e-05,4.566454714039752e-06,7.06635523595297e-11,0,2.4305941084537504e-11
CXCL1_ADRA2A,2.663108085760394e-05,7.23426310690089e-05,1.3114669581418e-07,0,6.6932650733025136e-18
COMP_ITGB1,2.663108085760394e-05,8.129929608577305e-06,2.71216904849676e-05,0,1.9641177886189e-11
A2M_LRP1,2.711406481604954e-05,2.648198969799904e-05,3.1843626671659902e-15,0,3.053600216670418e-08
COL1A2_ITGB1,2.9718935530550227e-05,0.0002623964949014,5.11642848264986e-08,0,4.8619732529236285e-11
HMGB1_SDC1,3.072585492636874e-05,4.998774328946096e-06,2.45078431263803e-06,0,2.66165049288932e-16
AGRN_LRP1,3.191383517656086e-05,3.2824367273292816e-05,2.29377201292e-19,0,5.1402093111707276e-11
COL3A1_ITGB1,3.393765602537419e-05,8.27196635345261e-06,1.76527652130266e-16,0,6.415008508059093e-13
CEL_CXCR4,3.393765602537419e-05,0.0072083905005698,3.58179157927971e-29,0,2.8868801834924828e-11
ICAM1_ITGAX,3.442405744722008e-05,5.424287525240712e-05,8.18409454616015e-10,0,9.414117843701086e-11
THBS1_LRP1,3.54429335843979e-05,0.0009129036638461,4.3065557014117805e-15,0,4.389821598299129e-17
CD14_RIPK1,3.54429335843979e-05,0.0063152050273519,5.9350172072971404e-09,0,6.890579269833093e-12
MDK_LRP1,3.723363278151598e-05,0.0056031079735846,1.80274629065814e-07,0,3.1031039049188624e-14
SERPINE1_LRP1,3.815755107769706e-05,0.0408675366695889,0.0001806067747599,0,1.7132109589556816e-12
PSAP_LRP1,3.935764736641045e-05,0.0027000025168737,1.07155052363156e-13,0,3.460392828370404e-11
CXCL16_ADRA2A,3.959895820553864e-05,3.742606468564662e-09,3.0164379099437505e-09,0,6.876083014808538e-25
APP_LRP1,4.099565178611409e-05,0.0006254620415823,1.12504859722859e-13,0,4.428727703827922e-10
COL1A1_ITGB1,4.099565178611409e-05,4.384098669875715e-05,1.09334453105902e-07,0,1.5389653247351468e-14
ADAM10_TSPAN15,4.366719923058503e-05,0.0002810599585108,7.04602310769306e-10,0,3.9393330301113165e-14
VCAM1_EZR,4.4985602615763575e-05,2.0402536608325287e-08,1.4983438508759902e-19,0,2.4075248104410566e-20
LAMC2_ITGA3,4.640494683153676e-05,3.180660002044533e-10,4.7031489707976e-17,0,2.0605346449792355e-15
HSPG2_LRP1,4.640494683153676e-05,0.021116567592997,3.6068197600523e-08,0,3.248464206910347e-13
HSP90B1_LRP1,4.709456581000477e-05,0.0218216230887657,4.77520818639669e-07,0,1.0097532853189221e-14
FGG_ITGB2,4.901320648175647e-05,0.000701260476201,1.27744354324529e-06,0,2.2549939633547226e-13
SCGB3A1_NOTCH3,4.901320648175647e-05,1.3470859076792833e-08,1.01794999293037e-12,0,1.8656396601286597e-21
MMP2_PECAM1,5.058539192352856e-05,8.206147911384218e-06,1.6615108336070701e-15,0,3.4360841859380294e-15
COL7A1_ITGB1,5.094438908038521e-05,3.3781324876951215e-05,2.38636453958546e-06,0,2.1188025142716365e-14
SERPINA1_LRP1,5.4516217396474464e-05,0.0001030051480841,0.0005285747749472,0,1.75048831828894e-13
PSAP_SORT1,5.4516217396474464e-05,0.0053522147195703,1.7894490600269e-06,0,7.67822801794033e-06
C3_ITGAX,5.604582631160528e-05,0.0003792894210539,4.75056650461335e-06,0,4.213632066980911e-09
APOE_LRP8,5.622708376128783e-05,1.4595732041698629e-06,0.0001750755837696,0,4.204144522156592e-18
PDGFB_LRP1,5.67280640463335e-05,2.144300641157163e-05,5.31856631291464e-17,0,2.332293770655867e-12
MFAP2_NOTCH1,5.707735067724583e-05,0.0011754543601693,8.81465393220569e-05,0,1.236449795770591e-15
COL1A1_ITGA11,5.707735067724583e-05,1.0446669984091951e-14,1.9833687448964798e-29,0,9.88e-28
CDH1_PTPRM,5.823002485116424e-05,3.674973805250617e-05,1.99805922807945e-25,0,5.9638768868013944e-18
LTF_LRP1,5.823002485116424e-05,0.0010249464045546,1.02404785762232e-12,0,7.445898203563127e-11
JAG2_NOTCH3,6.398043567224189e-05,3.3757170649811765e-08,8.03920307154914e-07,0,1.8516292972730296e-18
PTGS2_ALOX5,6.400960802082404e-05,0.2304357665238341,0.0440003191285167,0,4.025732756863536e-12
APP_PLD1,6.686407673219607e-05,0.0070759138118113,1.96142172730861e-06,0,1.5093639272866242e-13
S100A10_TRPV6,6.847655629716044e-05,2.2102075252736866e-10,4.29867071226811e-29,0,2.4009770537428123e-26
JAG1_CD46,7.285367668256618e-05,5.3900157960900745e-06,4.9964474417671705e-15,0,9.080773150605428e-09
JAG2_NOTCH1,7.802494703140662e-05,0.0258087410687005,7.68681540483221e-08,0,2.6879925183524613e-08
HSP90AA1_LRP1,8.06925953175851e-05,0.0016646812602841,0.0003354532489999,0,2.9524246551782333e-13
VCAM1_ITGB2,8.06925953175851e-05,3.173608373543019e-05,5.72327044855153e-08,0,6.639986842859151e-17
TNFSF10_RIPK1,8.074345451932383e-05,0.0834984813863857,8.73959938785616e-10,0,2.074967929913857e-14
VWF_LRP1,8.373506815358523e-05,0.0023964662165567,1.19881228784971e-06,0,1.6796709996537738e-14
ADAM10_GPNMB,8.777119136613047e-05,0.0045149801335128,2.2812287787278e-11,0,1.0557679273500784e-17
JAG2_NOTCH2,8.86840185182224e-05,0.0010672936144978,7.47705764177681e-08,0,6.277648717731352e-12
JAG1_NOTCH1,8.890800810253838e-05,0.0251664315721289,2.52119494984541e-07,0,6.706007167602618e-14
LRPAP1_LRP8,8.912403378091385e-05,1.1490303626565325e-07,5.00931665160845e-06,0,4.3605278778340247e-16
JAG1_NOTCH3,9.056657846995525e-05,1.5863862660285222e-08,1.96576412479124e-07,0,1.6035544671499474e-19
TNFSF10_TNFRSF10B,9.080352722914876e-05,0.0035237082883747,3.62216478968105e-06,0,2.3672910725598127e-15
PSEN1_NOTCH1,9.176661249963076e-05,0.0128124438894566,2.0577296824273e-08,0,1.501776583651017e-11
PDGFB_PDGFRB,9.421906500483996e-05,2.349287818527364e-05,3.52894024707519e-19,0,2.3716025836386534e-12
CDH1_LRP5,9.475848836943204e-05,0.0005416808332248,5.8220573061841404e-09,0,3.143147033581552e-13
GPC3_LRP1,9.733250976309176e-05,0.0915539062495353,6.28455594836711e-10,0,3.5348957739006174e-08
COL6A2_ITGB1,9.733989812621372e-05,1.00525276151429e-06,0.0049418936094226,0,1.2474093687361072e-12
PLAU_LRP1,9.757732541570598e-05,0.0272631561855968,8.62385678520665e-08,0,1.1102115513302051e-10
C3_ITGB2,9.894580865140778e-05,0.0003888944220054,2.38829905675743e-07,0,3.092250463316997e-07
PDAP1_PDGFRB,0.0001024484335416,3.396214994813265e-06,3.5800713102476398e-12,0,4.5949835220207236e-10
APOE_LRP5,0.0001038016735795,0.0001127429309493,4.99108194881352e-08,0,3.3720063459515122e-15
S100A9_ITGB2,0.0001083301026573,1.1607232786037257e-07,2.27435194079583e-07,0,2.16384351774736e-15
FN1_ITGA3,0.0001161983973745,3.2548850177142628e-06,3.39780514845494e-16,0,2.2421168425305062e-16
TIMP3_MET,0.0001177658661204,0.0001169060015289,1.22505179292183e-08,0,8.534816298152423e-20
LAMB1_ITGB4,0.0001216173970814,0.0,8.08298959959425e-11,0,7.742555567888743e-15
PLAU_ITGB2,0.0001330205529897,4.53000876348503e-05,0.0060294973751475,0,4.0027306102387254e-13
LRPAP1_LRP1,0.0001331402585578,0.0031458842444629,5.57597560020519e-06,0,1.3833388186998895e-06
AFDN_NECTIN4,0.0001380096717931,0.0360973749460442,5.49870612668144e-07,0,7.064932861040423e-19
FGB_ITGB2,0.0001384462479095,5.554332479699134e-06,0.0005640254587119,0,4.096558765315029e-14
C1QA_CSPG4,0.0001391088545747,0.0528584990911092,5.01425916015485e-06,0,5.258213048577978e-10
AFDN_NECTIN2,0.000140737487937,4.720883181230441e-10,3.5403948804885604e-09,0,4.578775887979954e-10
C3_CD46,0.0001415086831169,0.0024678660840069,6.828972373235371e-09,0,4.425444462495959e-08
CALR_ITGA3,0.0001415086831169,9.698227650851708e-05,2.31562704210835e-09,0,4.358914079052309e-16
GAS6_AXL,0.0001415789745405,0.0559509583256111,7.63065368527697e-13,0,9.88e-28
CALM2_KCNQ1,0.0001415789745405,1.4144529991710896e-11,7.3066097167289604e-09,0,1.2526516306015045e-13
JAG1_NOTCH2,0.000150537965138,0.0016944214577284,2.32967933666008e-05,0,6.890579269833093e-12
APP_CD74,0.0001578017301299,0.0,9.126913097880189e-11,0,6.846702154634769e-19
LTBP3_ITGB5,0.0001578017301299,1.9298670183193125e-05,3.40752541816998e-06,0,1.5797193531678769e-12
ALOX5AP_ALOX5,0.0001591523083803,0.0360973749460442,0.0011301214143603,0,1.1299794072702709e-07
CALR_LRP1,0.0001612535207279,0.0075555219202058,7.63065368527697e-13,0,3.70021898609595e-12
FGF19_FGFR4,0.0001641155699968,0.0014368308003028,3.2481996875766602e-21,0,4.957117249292262e-17
ADAM10_NOTCH1,0.0001671605260078,0.0249816595880369,8.78301393581653e-08,0,1.1819881209562955e-10
ICAM1_ITGB2,0.0001691859790196,2.144300641157163e-05,1.07797047587545e-07,0,8.631732771873694e-09
LGALS9_MRC2,0.0001793034629383,0.0072083905005698,1.83352288533208e-05,0,7.727506869025615e-10
PSEN1_NOTCH2,0.0001890458274237,5.946946923644333e-05,1.16366427215512e-07,0,9.587735551819044e-12
SEMA4D_MET,0.0002001030338153,0.0013212797929388,1.19881228784971e-06,0,8.286788534240805e-19
ICAM2_ITGB2,0.0002010701284161,0.0001774216248512,0.0001434936843128,0,1.016675108815446e-11
GRN_SORT1,0.0002132118045215,0.0147120199987279,2.8885043403264e-09,0,4.34247726859032e-10
CALM3_KCNQ1,0.000228782249706,3.057503164935074e-09,7.92596424902371e-07,0,7.190896210644424e-19
FGF23_FGFR4,0.0002332514854311,0.0016646812602841,8.928815586077021e-15,0,1.5699350038849804e-10
APP_NOTCH2,0.0002348107696281,0.0010672936144978,6.17394048317831e-05,0,4.5152729513790926e-11
FGA_ITGB2,0.000235874281454,1.9941047129205e-05,5.62469941842897e-05,0,1.179448665623293e-15
COL18A1_ITGA3,0.0002596975406996,0.0001179953675365,3.01517662898569e-06,0,2.439794584782961e-15
PLAT_ITGB2,0.0002596975406996,0.0025823124660009,6.49767160116007e-09,0,2.494699569318677e-09
COL4A2_ITGB5,0.0002605551559647,0.0192799733434314,0.0003700916224899,0,1.858266733018619e-09
SPON2_ITGB2,0.0002615894899146,0.0001414316277388,2.31580241932737e-08,0,1.763598499179152e-13
PLAU_MRC2,0.0002615894899146,0.0016175980109323,2.17875647787168e-05,0,2.048928488284509e-16
COL4A1_CD47,0.0002636158698809,1.0224084851598718e-05,1.19741825289789e-05,0,6.5055331078942836e-24
COL5A2_ITGA1,0.0002679518284855,0.0222456802948669,1.16727416367307e-07,0,2.66630521820424e-19
CSF1_CSF1R,0.000269055423756,0.0089037865708173,7.43782128167792e-14,0,3.502285035263243e-15
DCN_MET,0.0002703033067399,2.0874126010978345e-05,2.9331311510006e-09,0,3.573829822663991e-21
THBS1_SDC1,0.0002791604737887,1.613687536328531e-09,3.57833192446798e-10,0,1.7931205056218805e-18
GNAI2_EDNRA,0.000282745371761,0.0517120832588627,0.149599239972289,0,2.0942198645676135e-11
FGA_ITGAX,0.0002838719608278,4.14699288297752e-05,6.24496974336056e-05,0,1.7590173535872803e-10
TIMP2_ITGA3,0.0002862011455849,1.2370157758027128e-07,3.71398493138089e-12,0,1.9860431610302958e-15
WNT7B_LRP5,0.0002879910090593,0.0066862522908995,2.60820591320343e-07,0,1.2570776834639818e-08
ARF1_INSR,0.0002879910090593,1.0397977781488875e-05,2.90932522246661e-05,0,3.559122415789146e-15
TGFB1_ITGB6,0.0002893096447123,0.1586928922087852,5.8232639746881906e-09,0,1.1117097900605144e-09
LRPAP1_SORT1,0.0002906135629952,0.0553410369127565,1.2459505588003298e-11,0,1.679659534318744e-16
FAM3C_LAMP1,0.000301038204979,7.825523821071591e-09,1.47250956020806e-21,0,1.2994746522405505e-15
ADAM10_NOTCH2,0.000301038204979,0.0015669320745915,1.18107683311643e-07,0,1.4233453827403807e-09
