,gene,input_int_frac,intrinsic,interactions,environmental,noise,scaled_intrinsic,scaled_interactions,scaled_environmental,scaled_noise,label,is_sv
434,ICAM1,0.0,2.453635760471721e-09,0.012733635196079,4.257564633606679e-12,0.9626913808725556,2.515452970622151e-09,0.013054448014173724,4.364830256289853e-12,0.9869455494660085,0,non_sv
435,ICAM1,0.25,0.0028754243065214,0.3127171355454243,0.0947166071231818,0.4686470356154825,0.003271407947343062,0.3557823866806229,0.10776032621877726,0.5331858791532569,0,non_sv
436,ICAM1,0.5,0.0099432262533263,1.3330168649941063,0.0725115276785657,0.5080241508682134,0.005169351765400602,0.6930178303104463,0.03769778380449646,0.2641150341196566,0,non_sv
437,ICAM1,0.75,0.0078313764247269,0.3136800491903515,0.1308848886846906,0.3396239993252758,0.009887847937741659,0.3960505100616052,0.165254459302484,0.42880718269816914,0,non_sv
438,ICAM1,0.99,5.13729678772412e-10,0.3918530359347605,0.1413596328047762,0.0437130544445964,8.904606913340778e-10,0.6792088129181336,0.24502223942922424,0.0757689467621815,0,non_sv
439,ICAM1,0.01,0.0366378875235555,0.0346509413014375,0.131274895238727,0.7799728013752522,0.03728908450216304,0.03526682256006345,0.13360815790545472,0.7938359350323188,0,non_sv
440,ICAM1,0.1,2.608759948794673e-09,4.4114347725479135e-08,0.0999754941257451,0.8693637558265014,2.69127637530245e-09,4.550970736127463e-08,0.10313777071520949,0.8968621810838068,0,non_sv
441,ICAM2,0.0,1.243957431407729e-09,1.14420700125151e-09,0.0384936252565588,0.9328779156178504,1.2806195940531812e-09,1.1779292992343888e-09,0.03962811709232201,0.9603718804491291,0,non_sv
442,ICAM2,0.25,4.7730663886172594e-08,0.1226359251118669,0.0570711676988172,0.7992526294211213,4.875651211694068e-08,0.1252716698629694,0.058297766108412356,0.8164305152721062,0,non_sv
443,ICAM2,0.5,4.846297119392082e-09,0.6614261398970418,0.0326120321658742,0.2717032275008411,5.018214086360475e-09,0.6848894920282407,0.03376890751183649,0.2813415954417087,0,non_sv
444,ICAM2,0.75,0.0083174481568134,0.7569374478143606,0.0874118331257538,0.3672742068014473,0.006817910533257383,0.6204705699599672,0.0716525124729772,0.30105900703379823,0,non_sv
445,ICAM2,0.99,0.0016187540072328,0.3078187339861688,0.0256101789136072,0.6485972925492972,0.0016456689902905012,0.3129368285039662,0.026035998728405844,0.6593815037773375,0,non_sv
446,ICAM2,0.01,0.0007085433491385,0.0082339319604059,0.0711043270618674,0.8924650071978633,0.0007285704319131234,0.00846666526759475,0.07311410140444409,0.9176906628960481,0,non_sv
447,ICAM2,0.1,5.939968340456966e-05,0.0516550575138307,1.0068606519471779e-12,0.9232218622363524,6.0926731541828266e-05,0.052983006668361254,1.0327450438312707e-12,0.9469560665990642,0,non_sv
448,ICAM3,0.0,0.051445914548242,0.0157312602471005,6.250014233875755e-09,0.9067534846483776,0.05282297432497096,0.016152341025112982,6.417309213098704e-09,0.9310246782326068,0,non_sv
449,ICAM3,0.25,0.0214643882968648,0.3529271418136107,0.004303954760382,0.6131875899022117,0.021640038874315495,0.35581526773642763,0.004339175523654028,0.6182055178656028,0,non_sv
450,ICAM3,0.5,5.683857410553239e-09,0.2172054810173107,0.0047384834983268,0.7453527462045387,5.8760226455468795e-09,0.22454896965305665,0.004898686636653035,0.7705523378342677,0,non_sv
451,ICAM3,0.75,0.0370262210164499,0.0528465732211557,0.0179106812391807,0.851007331441626,0.03861762206028392,0.05511793901216727,0.018680489122279202,0.8875839498052696,0,non_sv
452,ICAM3,0.99,1.1545759471014908e-07,0.456846088966753,0.1315174866339045,0.0578248007875107,1.7867479252123135e-07,0.7069858017152625,0.20352805457466439,0.0894859650352807,0,non_sv
453,ICAM3,0.01,9.877785655732209e-09,0.0533363578023796,1.0914021106632464e-28,0.9222978695050404,1.0124476242480509e-08,0.05466839494712679,1.11865909278875e-28,0.945331594928397,0,non_sv
454,ICAM3,0.1,0.0368464134543724,0.2935299127568105,0.0235000101385126,0.5775936147610978,0.03955727547671553,0.31512547710934874,0.02522895141221512,0.6200882960017206,0,non_sv
455,IL1RN,0.0,4.678364487360182e-10,7.180261997634325e-08,0.2213357939004944,0.7398288020106659,4.867391241306201e-10,7.470376549752222e-08,0.23027874538837287,0.7697211794211225,0,non_sv
456,IL1RN,0.25,4.4206233683027394e-14,0.1292981097759317,0.23196525036407,0.5683093488238325,4.7555434079277785e-14,0.13909413274411866,0.24953965206511217,0.6113662151907217,0,non_sv
457,IL1RN,0.5,1.9396675265482576e-10,0.3770408024717245,0.0764711349388464,0.4612578953013758,2.1203886013453153e-10,0.4121701316646984,0.08359603934021692,0.5042338287830458,0,non_sv
458,IL1RN,0.75,5.428829000209852e-09,0.2715942146898202,0.1969909697756084,0.5490166346026459,5.334924593805473e-09,0.26689635194403744,0.19358354617042828,0.5395200965506096,0,non_sv
459,IL1RN,0.99,0.0063491597885922,0.1162192769204167,0.2417607057152992,0.549754495055755,0.006945928718399885,0.12714293545480024,0.26448422857867004,0.6014269072481297,0,non_sv
460,IL1RN,0.01,9.76994562873582e-10,0.0433105874517601,0.2093390528083525,0.6613000015798935,1.068980737124928e-09,0.04738837395708917,0.22904878234113854,0.7235628426327916,0,non_sv
461,IL1RN,0.1,0.0014515960287261,0.0411622287078368,0.2773337964179274,0.613513022929824,0.0015550693410862058,0.04409637296301358,0.2971028271791578,0.6572457305167424,0,non_sv
462,INS,0.0,2.063445656388187e-09,3.57619451289546e-23,0.3002332578912912,0.6659467029920675,2.135674238259685e-09,3.7013751578828356e-23,0.3107425835820416,0.6892574142822842,0,non_sv
463,INS,0.25,1.3942943780389351e-09,0.2655447822674812,0.15077153168652,0.5428920402293965,1.453588649359928e-09,0.2768374365416723,0.15718329684035795,0.565979265164381,0,non_sv
464,INS,0.5,0.0022970662895557,0.264351595228301,0.1150142855971932,0.6018463925141467,0.0023355815720283264,0.268784021235596,0.11694274874965191,0.6119376484427238,0,non_sv
465,INS,0.75,0.0033683410667827,0.5585420920224153,0.1561729480204841,0.1994366816300159,0.0036711361457589225,0.6087519114891274,0.17021202517812475,0.21736492718698883,0,non_sv
466,INS,0.99,0.0001804469016296,0.4755729251793786,0.116677010253107,0.3202371749044101,0.00019771372412489538,0.5210801254054961,0.12784174185629948,0.3508804190140794,0,non_sv
467,INS,0.01,0.0245893231698988,1.8799646781161613e-08,0.2020909158715934,0.7415281864403096,0.025396724553613713,1.9416941560671558e-08,0.2087266611494741,0.7658765948799706,0,non_sv
468,INS,0.1,0.0482642556456994,0.0270625391560304,0.2549569517582071,0.6343011473368239,0.05003629639141448,0.028056150710283567,0.26431779449522985,0.6575897584030721,0,non_sv
