"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"35","Stroma","Duct_epithelium","SPP1","ITGAV_ITGB1",1.18149960230039e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"36","Cancer_region","Pancreatic_tissue","SPP1","ITGAV_ITGB1",5.41042628879569e-06,0.01,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"37","Stroma","Pancreatic_tissue","SPP1","ITGAV_ITGB1",1.09224429928678e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"38","Stroma","Cancer_region","SPP1","ITGAV_ITGB5",1.25134147753815e-05,0.04,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"39","Stroma","Duct_epithelium","SPP1","ITGAV_ITGB5",1.24371677418264e-05,0.03,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"40","Cancer_region","Pancreatic_tissue","SPP1","ITGAV_ITGB5",9.67741128702951e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"41","Stroma","Pancreatic_tissue","SPP1","ITGAV_ITGB5",1.95349802036902e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"42","Stroma","Duct_epithelium","SPP1","ITGAV_ITGB6",9.31556729267705e-06,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"43","Cancer_region","Pancreatic_tissue","SPP1","ITGAV_ITGB6",4.19102854554489e-06,0.01,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"44","Stroma","Pancreatic_tissue","SPP1","ITGAV_ITGB6",8.46094336354018e-06,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"45","Stroma","Cancer_region","SPP1","ITGA5_ITGB1",1.62599467775346e-05,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"46","Stroma","Duct_epithelium","SPP1","ITGA5_ITGB1",1.37966237262303e-05,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"47","Stroma","Pancreatic_tissue","SPP1","ITGA5_ITGB1",1.16561062369452e-05,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"48","Cancer_region","Cancer_region","MDK","SDC1",3.9860841549096e-05,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"49","Duct_epithelium","Cancer_region","MDK","SDC1",2.33335125814291e-05,0.01,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"50","Stroma","Cancer_region","MDK","SDC1",4.30453157196976e-05,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"51","Cancer_region","Cancer_region","MDK","ITGA6_ITGB1",2.03905150267409e-06,0.03,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"52","Cancer_region","Pancreatic_tissue","MDK","ITGA6_ITGB1",1.64790066485486e-06,0.03,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"53","Cancer_region","Pancreatic_tissue","MDK","LRP1",7.00019821574147e-06,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"54","Stroma","Pancreatic_tissue","MDK","LRP1",7.55922692666027e-06,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"55","Cancer_region","Pancreatic_tissue","C3","ITGAX_ITGB2",2.39776351066932e-06,0.01,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"56","Duct_epithelium","Pancreatic_tissue","C3","ITGAX_ITGB2",2.09483089278536e-06,0.01,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"57","Stroma","Pancreatic_tissue","C3","ITGAX_ITGB2",3.66209163474318e-06,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"58","Cancer_region","Cancer_region","SEMA3B","NRP2_PLXNA1",1.39155609265069e-06,0.03,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"59","Pancreatic_tissue","Cancer_region","SEMA3B","NRP2_PLXNA1",9.04794491525031e-07,0.03,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"60","Stroma","Cancer_region","SEMA3B","NRP2_PLXNA1",2.82039397526702e-06,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"61","Pancreatic_tissue","Pancreatic_tissue","SEMA3B","NRP2_PLXNA1",6.40092070604438e-07,0.03,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"62","Stroma","Pancreatic_tissue","SEMA3B","NRP2_PLXNA1",1.99526663170799e-06,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"63","Stroma","Duct_epithelium","SEMA3B","NRP2_PLXNA2",1.62739467164207e-06,0.03,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"64","Cancer_region","Pancreatic_tissue","SEMA3B","NRP2_PLXNA2",1.36712197137136e-06,0.01,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"65","Pancreatic_tissue","Pancreatic_tissue","SEMA3B","NRP2_PLXNA2",8.88904948729168e-07,0.01,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"66","Stroma","Pancreatic_tissue","SEMA3B","NRP2_PLXNA2",2.77083994341582e-06,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"67","Stroma","Cancer_region","SEMA3B","NRP2_PLXNA3",3.02209202482186e-06,0,"SEMA3B_NRP2_PLXNA3","SEMA3B - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"68","Stroma","Duct_epithelium","SEMA3B","NRP2_PLXNA3",2.48586151317812e-06,0.01,"SEMA3B_NRP2_PLXNA3","SEMA3B - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"69","Stroma","Pancreatic_tissue","SEMA3B","NRP2_PLXNA3",2.38477945249434e-06,0.01,"SEMA3B_NRP2_PLXNA3","SEMA3B - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"70","Cancer_region","Cancer_region","SEMA3F","NRP2_PLXNA1",2.36791943713293e-06,0,"SEMA3F_NRP2_PLXNA1","SEMA3F - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"71","Pancreatic_tissue","Cancer_region","SEMA3F","NRP2_PLXNA1",1.56781814692927e-06,0,"SEMA3F_NRP2_PLXNA1","SEMA3F - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"72","Cancer_region","Pancreatic_tissue","SEMA3F","NRP2_PLXNA1",1.6751672303746e-06,0,"SEMA3F_NRP2_PLXNA1","SEMA3F - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"73","Pancreatic_tissue","Pancreatic_tissue","SEMA3F","NRP2_PLXNA1",1.10913938918609e-06,0,"SEMA3F_NRP2_PLXNA1","SEMA3F - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"74","Pancreatic_tissue","Cancer_region","SEMA3F","NRP2_PLXNA2",9.05195528091652e-07,0.01,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"75","Cancer_region","Duct_epithelium","SEMA3F","NRP2_PLXNA2",1.36631205330393e-06,0.02,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"76","Pancreatic_tissue","Duct_epithelium","SEMA3F","NRP2_PLXNA2",9.04648640613808e-07,0.01,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"77","Cancer_region","Pancreatic_tissue","SEMA3F","NRP2_PLXNA2",2.3263166003003e-06,0,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"78","Duct_epithelium","Pancreatic_tissue","SEMA3F","NRP2_PLXNA2",1.27748993292977e-06,0.01,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"79","Pancreatic_tissue","Pancreatic_tissue","SEMA3F","NRP2_PLXNA2",1.54026465953706e-06,0,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"80","Cancer_region","Cancer_region","SEMA3F","NRP2_PLXNA3",2.53725928599124e-06,0,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"81","Pancreatic_tissue","Cancer_region","SEMA3F","NRP2_PLXNA3",1.6799386029053e-06,0,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"82","Cancer_region","Duct_epithelium","SEMA3F","NRP2_PLXNA3",2.08705565111507e-06,0,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"83","Pancreatic_tissue","Duct_epithelium","SEMA3F","NRP2_PLXNA3",1.38185737439175e-06,0.01,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"84","Cancer_region","Pancreatic_tissue","SEMA3F","NRP2_PLXNA3",2.00219109790104e-06,0.01,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"85","Pancreatic_tissue","Pancreatic_tissue","SEMA3F","NRP2_PLXNA3",1.32566188113123e-06,0.01,"SEMA3F_NRP2_PLXNA3","SEMA3F - (NRP2+PLXNA3)","SEMA3","Secreted Signaling","PMID: 27533782"
"86","Cancer_region","Pancreatic_tissue","GAS6","AXL",7.23864245933732e-06,0.02,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"87","Stroma","Pancreatic_tissue","GAS6","AXL",1.03015148678578e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"88","Stroma","Duct_epithelium","GRN","SORT1",4.91649624827087e-06,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"89","Cancer_region","Pancreatic_tissue","GRN","SORT1",1.94240407467667e-06,0.02,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"90","Pancreatic_tissue","Pancreatic_tissue","GRN","SORT1",1.15656999798579e-06,0.04,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"91","Stroma","Pancreatic_tissue","GRN","SORT1",4.83293248140675e-06,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"92","Cancer_region","Cancer_region","COL1A1","ITGA1_ITGB1",2.02796863819661e-06,0.01,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"93","Cancer_region","Duct_epithelium","COL1A1","ITGA1_ITGB1",3.55877089579042e-06,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"94","Duct_epithelium","Duct_epithelium","COL1A1","ITGA1_ITGB1",2.07345563161418e-06,0.01,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"95","Cancer_region","Pancreatic_tissue","COL1A1","ITGA1_ITGB1",1.5875556407208e-06,0.01,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"96","Pancreatic_tissue","Cancer_region","COL1A2","ITGA1_ITGB1",3.15397573085843e-06,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"97","Duct_epithelium","Duct_epithelium","COL1A2","ITGA1_ITGB1",2.87514030546468e-06,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"98","Pancreatic_tissue","Duct_epithelium","COL1A2","ITGA1_ITGB1",5.53453937347917e-06,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"99","Pancreatic_tissue","Pancreatic_tissue","COL1A2","ITGA1_ITGB1",2.46897496419847e-06,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"100","Pancreatic_tissue","Cancer_region","COL4A1","ITGA1_ITGB1",3.68096913067093e-06,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"101","Pancreatic_tissue","Duct_epithelium","COL4A1","ITGA1_ITGB1",6.45923745565486e-06,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"102","Pancreatic_tissue","Pancreatic_tissue","COL4A1","ITGA1_ITGB1",2.8814964088548e-06,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"103","Cancer_region","Duct_epithelium","COL6A1","ITGA1_ITGB1",1.96728819120878e-06,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"104","Stroma","Duct_epithelium","COL6A1","ITGA1_ITGB1",2.61412219408429e-06,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"105","Cancer_region","Duct_epithelium","COL6A2","ITGA1_ITGB1",1.1754698120658e-05,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"106","Stroma","Duct_epithelium","COL6A2","ITGA1_ITGB1",1.37501777962557e-05,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"107","Cancer_region","Duct_epithelium","COL6A3","ITGA1_ITGB1",3.85842234641839e-06,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"108","Stroma","Duct_epithelium","COL6A3","ITGA1_ITGB1",2.63600881905309e-06,0.03,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"109","Cancer_region","Cancer_region","COL1A1","ITGA2_ITGB1",2.6613497434281e-06,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"110","Cancer_region","Duct_epithelium","COL1A1","ITGA2_ITGB1",3.80447338719558e-06,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"111","Duct_epithelium","Duct_epithelium","COL1A1","ITGA2_ITGB1",2.21661313377854e-06,0.01,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"112","Cancer_region","Pancreatic_tissue","COL1A1","ITGA2_ITGB1",1.48502620616499e-06,0.02,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"113","Pancreatic_tissue","Cancer_region","COL1A2","ITGA2_ITGB1",4.13896762815189e-06,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"114","Duct_epithelium","Duct_epithelium","COL1A2","ITGA2_ITGB1",3.07364624756259e-06,0.03,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"115","Pancreatic_tissue","Duct_epithelium","COL1A2","ITGA2_ITGB1",5.91661575307816e-06,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"116","Pancreatic_tissue","Pancreatic_tissue","COL1A2","ITGA2_ITGB1",2.30953160056162e-06,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"117","Pancreatic_tissue","Cancer_region","COL4A1","ITGA2_ITGB1",4.83052166918693e-06,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"118","Pancreatic_tissue","Duct_epithelium","COL4A1","ITGA2_ITGB1",6.90513941273523e-06,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"119","Pancreatic_tissue","Pancreatic_tissue","COL4A1","ITGA2_ITGB1",2.69541623267683e-06,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"120","Cancer_region","Duct_epithelium","COL6A1","ITGA2_ITGB1",2.1031156506008e-06,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"121","Stroma","Duct_epithelium","COL6A1","ITGA2_ITGB1",2.79460828888242e-06,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"122","Cancer_region","Cancer_region","COL6A2","ITGA2_ITGB1",8.79071810009239e-06,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"123","Stroma","Cancer_region","COL6A2","ITGA2_ITGB1",1.02830329783332e-05,0.02,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"124","Cancer_region","Duct_epithelium","COL6A2","ITGA2_ITGB1",1.25661619898487e-05,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"125","Stroma","Duct_epithelium","COL6A2","ITGA2_ITGB1",1.46993954876437e-05,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"126","Cancer_region","Cancer_region","COL6A3","ITGA2_ITGB1",2.88544025162369e-06,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"127","Cancer_region","Duct_epithelium","COL6A3","ITGA2_ITGB1",4.12481202854236e-06,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
