"","ligand","receptor","species","celltype_sender","celltype_receiver","lr_co_exp_num","lr_co_ratio","lr_co_ratio_pvalue","score"
"3","PLAU","MRC2","Human","TPancreatic_tissue","TStroma",20,0.0630914826498423,0.938,0.186657997432289
