,SOMDE,SpatialDE,SPARKX,nnSVG,scGCO
MMP7_SDC1,0.0,1.609775376062169e-13,3.4681314082654996e-35,0,2.206492806896454e-26
CXCL17_GPR35,0.0,0.0,3.36536894251551e-45,0,1.6491794978681667e-09
CALM1_KCNN4,0.0,0.0,2.5060138053550303e-35,0,4.660377358490566e-29
FGF19_FGFR3,0.0,0.0,2.70820111129032e-32,0,4.660377358490566e-29
TGFB3_ACVRL1,0.0,0.0,1.43888774300706e-45,0,5.038981001208984e-24
AGTRAP_RACK1,0.0,0.0,5.84030881471223e-105,0,8.797300020698603e-29
HSP90AA1_ERBB2,0.0,0.0,4.47298851093959e-35,0,4.660377358490566e-29
TIMP3_CD44,0.0,0.0,8.42982896465763e-29,0,1.2627657819422844e-26
LAMA5_ITGB1,0.0,2.432132447736172e-13,4.1758964755774995e-57,0,1.1489781336655071e-25
LAMC2_COL17A1,0.0,3.5797047295788134e-14,1.3096563698722199e-11,0,4.660377358490566e-29
TGFB3_ITGB6,0.0,4.0929117474987117e-16,9.320785386571779e-30,0,3.081593375642426e-17
CD6_ALCAM,0.0,3.0004448477754177e-10,5.923775334570651e-23,0,4.282498013387401e-09
HSPA8_LDLR,0.0,0.0,7.68860310400077e-33,0,1.2875417320335979e-28
ALOX5AP_ALOX5,0.0,1.6777857478483162e-13,1.75646910253477e-28,0,9.967245874156579e-29
C3_ITGAX,0.0,2.2694489965441128e-15,8.020182417572749e-42,0,4.660377358490566e-29
CALM2_AQP1,0.0,0.0,6.20865069126539e-37,0,4.660377358490566e-29
HSP90AA1_FGFR3,0.0,0.0,3.27740456230073e-36,0,4.660377358490566e-29
C3_LRP1,0.0,0.0,1.9565661460942402e-60,0,4.660377358490566e-29
COL6A2_ITGA2,0.0,1.457905526260933e-14,2.2277919774411996e-31,0,1.4608446431366926e-21
C3_ADRA2A,0.0,0.0,3.8817334856732096e-34,0,4.660377358490566e-29
C1QB_LRP1,0.0,0.0,2.39186648684226e-60,0,4.660377358490566e-29
TFF1_MUC5AC,0.0,7.239265371404548e-07,2.9507192220666803e-09,0,1.9327358004095817e-22
LRPAP1_LRP1,0.0,2.4747142004998307e-14,2.88676873027377e-57,0,1.860840182100898e-15
GPC3_CD81,0.0,0.0,1.8614589800861501e-65,0,4.660377358490566e-29
TFF2_MUC6,0.0,0.0,1.3468385719800402e-15,0,4.660377358490566e-29
C3_CD46,0.0,0.0,8.43515247224297e-39,0,4.660377358490566e-29
PSAP_SORT1,0.0,8.951363971610917e-12,3.45550158574253e-21,0,4.660377358490566e-29
TGM2_SDC4,0.0,0.0,6.43278653078894e-27,0,1.5077800541494865e-19
COL7A1_ITGA2,0.0,5.226072249522097e-07,3.5711923506176e-33,0,1.970368351090072e-13
TIMP1_CD63,0.0,0.0,1.01940497222204e-40,0,4.660377358490566e-29
LRPAP1_LDLR,0.0,0.0,4.139925447525049e-30,0,4.660377358490566e-29
LAMA5_ITGA2,0.0,1.7143921484015142e-11,4.91887615446854e-31,0,4.660377358490566e-29
COL6A2_ITGB1,0.0,0.0,1.04848400415798e-58,0,3.6269269092324575e-21
GRN_SORT1,0.0,7.592080969066787e-12,6.874929567521561e-19,0,3.1105105659086925e-25
GNAI2_PTPRU,0.0,3.67784234439943e-14,5.03632372243917e-28,0,6.101913893397445e-26
MMP2_PECAM1,0.0,0.0,6.280173686984429e-55,0,4.660377358490566e-29
COL1A2_ITGA2,0.0,0.0,7.63218213233106e-36,0,1.4527469553415762e-25
GRN_TNFRSF1A,0.0,0.0,6.06106150048408e-51,0,4.660377358490566e-29
SEMA7A_ITGA1,0.0,4.675153307062982e-12,1.3945216264468e-33,0,3.175759227440856e-15
COL6A3_ITGB1,0.0,1.6511103871866442e-10,4.23438226910022e-33,0,5.5515838852756596e-18
MMP7_CD151,0.0,9.553648195129251e-15,9.42242929750636e-28,0,8.826488729940931e-25
LAMC3_ITGB4,0.0,0.0,2.38898782535687e-56,0,2.196845538633603e-27
ICAM1_MUC1,0.0,0.0,1.5569681300786298e-11,0,5.007182624871658e-21
FGF19_FGFR4,0.0,0.0,1.89619915957324e-25,0,4.660377358490566e-29
MST1_MST1R,0.0,0.0,9.24276963334873e-46,0,4.660377358490566e-29
HSP90AA1_LRP1,0.0,0.0,1.09125338111804e-45,0,4.660377358490566e-29
CD14_RIPK1,0.0,2.8856814782069023e-09,2.6539997061252397e-18,0,1.0397325165383263e-14
LRPAP1_SORT1,0.0,6.52845282548982e-06,1.07392311108865e-18,0,4.0403522063330944e-13
THBS1_SDC1,0.0,0.0,8.400739752299791e-20,0,4.660377358490566e-29
HRAS_INSR,0.0,9.634110502829305e-12,3.19495159520578e-37,0,1.449972613375126e-23
C4B_CD46,0.0,1.6952096292367389e-13,1.85203327483203e-24,0,5.658775010567346e-29
GNAI2_EDNRA,0.0,5.4552515180867455e-08,9.123196096008691e-17,0,1.685067417010095e-14
CALM1_PTPRA,0.0,0.0,2.0052584841846302e-35,0,4.660377358490566e-29
THBS1_LRP5,0.0,4.0929117474987117e-16,2.8741802515409203e-10,0,9.859465182056187e-21
CDH1_LRP5,0.0,1.6556986389881582e-14,3.4411190664727396e-36,0,9.361768542385851e-10
THBS1_SDC4,0.0,0.0,2.76442934828799e-11,0,1.0032232624783276e-27
C3_ITGB2,0.0,8.838591500234178e-13,2.0084105686465e-24,0,4.660377358490566e-29
APOE_LDLR,0.0,0.0,3.3992318214926397e-28,0,1.6139660255201352e-27
PDAP1_PDGFRB,0.0,0.0,3.1603806766434198e-55,0,6.27075172026842e-26
GNAI2_ADORA1,0.0,3.9449924808347233e-14,1.0248618399884401e-24,0,9.53326455555074e-18
SEMA3B_NRP2,0.0,9.905136985685075e-08,7.312222089296231e-20,0,4.051424353140378e-20
SCGB3A1_NOTCH3,0.0,0.0,1.0697373406313699e-36,0,4.660377358490566e-29
SERPINA1_LRP1,0.0,0.0,6.32224726303832e-59,0,4.660377358490566e-29
EFEMP2_AQP1,0.0,0.0,4.62538771024936e-16,0,4.660377358490566e-29
VCAM1_EZR,0.0,0.0,8.88239572862699e-09,0,3.623110871942485e-27
APOE_LRP1,0.0,0.0,1.2967075848449798e-40,0,2.6588073682976015e-23
CD55_ADGRE5,0.0,0.0,6.85550075428676e-13,0,6.095066066901801e-26
APP_GPC1,0.0,0.0,4.755404751839441e-09,0,3.324014581299166e-26
LTF_TFRC,0.0,3.1984262526531757e-12,9.38679514558972e-39,0,8.529919331130137e-11
MDK_SDC1,0.0,0.0,1.33191699309088e-32,0,4.660377358490566e-29
SEMA4G_PLXNB2,0.0,9.561480899962629e-12,1.2288831833698699e-18,0,7.628407423789702e-25
COL1A2_CD93,0.0,9.027540183282798e-12,8.24658984758744e-08,0,9.615010848402928e-20
LAMB3_ITGA2,0.0,4.4718863244215653e-07,4.58500909905428e-12,0,3.359746839311777e-12
APP_LRP10,0.0,0.0,7.47724436267621e-13,0,5.032093799719589e-24
COL6A3_ITGA2,0.0,3.5110897328748174e-09,4.92828131425471e-22,0,5.921521482348506e-15
THBS1_LRP1,0.0,7.835002488068963e-16,8.499925269548059e-18,0,7.7028499044304535e-22
CD14_ITGB1,0.0,8.903411918260184e-15,1.90634399229459e-53,0,4.660377358490566e-29
COL3A1_ITGA2,0.0,3.5772209653578066e-06,1.38098981755399e-17,0,8.736587322491159e-14
SEMA4A_PLXNB2,0.0,1.7060549382452563e-08,3.4278654602515597e-12,0,1.8265629013185917e-18
VIM_CD44,0.0,0.0,2.57947120754132e-20,0,4.660377358490566e-29
COL1A1_ITGB1,0.0,3.4718543729019473e-11,2.4633634223656698e-36,0,6.35715071398429e-14
CALM2_INSR,0.0,0.0,5.003967933315609e-34,0,4.660377358490566e-29
HLA-A_APLP2,0.0,0.0,5.743491337203031e-15,0,1.6856773654382733e-20
COL1A2_ITGAV,0.0,2.3889547463621312e-14,1.6340456284016301e-15,0,5.796496899966418e-21
TIMP3_MET,0.0,1.3206047990328192e-06,0.0002530873247645,0,1.513206723109713e-06
THBS1_ITGA3,0.0,0.0,3.57568281710254e-23,0,4.660377358490566e-29
MDK_TSPAN1,0.0,0.0,5.18235475104083e-32,0,4.660377358490566e-29
APP_TNFRSF21,0.0,0.0,0.0002568691180616,0,7.255274854332743e-23
APP_CD74,0.0,0.0,2.9633631669994597e-30,0,4.660377358490566e-29
PSAP_LRP1,0.0,0.0,5.84416510854269e-64,0,1.2869987258520637e-22
INHBA_ENG,0.0,0.0,7.06610665898711e-27,0,2.094142708361824e-20
CALM2_KCNQ1,0.0,0.0,1.44781067734286e-28,0,4.660377358490566e-29
LAMA5_BCAM,0.0,9.03540357702868e-12,1.50300609982696e-12,0,2.0009814404297052e-17
HLA-A_ERBB2,0.0,0.0,5.1343169295164705e-14,0,4.660377358490566e-29
LAMC3_ITGA2,0.0,0.0,9.22498537799693e-28,0,2.790212991758004e-22
FGF23_FGFR1,0.0,0.0,7.532952371669919e-29,0,4.660377358490566e-29
MDK_SDC4,0.0,0.0,9.1360946694413e-23,0,5.6476995136255776e-24
CXCL16_ADRA2A,0.0,1.0195548109474354e-14,1.33927568202737e-22,0,4.660377358490566e-29
LGALS9_CD47,0.0,1.388439479613213e-10,2.15847583816261e-12,0,9.778677842423262e-19
LAMC2_CD151,0.0,2.3021365335313743e-14,2.7261987583620998e-27,0,9.575872519383725e-19
SPP1_ITGB1,0.0,0.0,2.0159862854997101e-35,0,4.660377358490566e-29
APP_LRP1,0.0,0.0,5.6682281142898604e-14,0,1.1770669924137236e-20
VCL_ITGB5,0.0,2.1120441489577202e-14,4.40428818863557e-35,0,7.470366905130737e-16
FN1_ITGA5,0.0,1.499295856548414e-13,2.21234465130201e-13,0,8.741285697676303e-23
TGFB1_ENG,0.0,0.0,2.36790510078061e-57,0,1.813779103025217e-25
LAMC2_ITGB4,0.0,0.0,1.23463291636364e-22,0,4.660377358490566e-29
HMGB1_SDC1,0.0,0.0,1.09061622687419e-54,0,4.660377358490566e-29
ICAM1_ITGAX,0.0,0.0,1.57599403268406e-08,0,1.6764076501257154e-16
SPP1_CD44,0.0,0.0,3.71330690656996e-29,0,4.660377358490566e-29
PGF_NRP2,0.0,3.1276547521995566e-05,2.63213227694994e-18,0,1.1584876566987806e-15
SPP1_ITGB5,0.0,0.0,1.6608757319312701e-23,0,4.660377358490566e-29
TGFB1_ITGAV,0.0,3.680873652112935e-15,8.01274717565366e-35,0,4.660377358490566e-29
TGFB1_ITGB1,0.0,1.6729067995378857e-12,2.7233832423530197e-33,0,4.660377358490566e-29
APP_ADRA2A,0.0,0.0,9.31318317921548e-20,0,4.660377358490566e-29
COL1A2_ITGA1,0.0,2.252373045356524e-12,2.24538000956314e-14,0,8.399862202778142e-11
COL6A3_ITGA1,0.0,5.070736831661038e-07,1.33865737369267e-28,0,8.049515641354498e-09
DKK1_LRP5,0.0,8.603139986899253e-15,9.752123571597189e-28,0,2.1962129545017023e-15
AGRN_LRP1,0.0,1.0787787467804186e-09,5.79480642687103e-48,0,2.5301326727491892e-14
VCAM1_MSN,0.0,2.4765042405404064e-12,3.8325738839323e-09,0,1.0977366956854294e-22
THBS1_ITGA6,0.0,2.079997285520108e-11,1.5291365181177701e-09,0,8.145385715167516e-16
TGFB1_ACVRL1,0.0,3.188323679144863e-12,3.38312638870612e-31,0,1.4133447621157768e-25
INS_INSR,0.0,0.0,2.89098621636091e-37,0,4.660377358490566e-29
LAMB1_ITGB1,0.0,6.849002497265711e-09,8.01274717565366e-35,0,3.49123516121028e-17
LAMC2_ITGA3,0.0,6.133982211053991e-15,3.36098856240572e-18,0,2.482270269735822e-26
LAMB3_COL17A1,0.0,1.3966368062057202e-09,7.24634818322728e-08,0,9.446174128455642e-12
SLPI_CD4,0.0,1.0829270954846911e-14,2.5504272221769e-44,0,4.716713342572708e-09
FGG_ITGAV,0.0,0.0,1.7618504717140801e-19,0,3.971136608278844e-26
SPINT1_ST14,0.0,1.4950644208483357e-12,6.9998116538584e-23,0,6.606528246316269e-17
MDK_LRP1,0.0,0.0,7.63424261834195e-13,0,6.578815273268903e-20
VWF_LRP1,0.0,2.181254052551563e-10,1.87037730879896e-49,0,4.9347762145105973e-17
COL18A1_ITGB1,0.0,4.277475848421428e-09,3.3155120374308e-28,0,7.635515965236911e-18
AGRN_ITGB1,0.0,2.3770104773390703e-09,3.2515472576945997e-37,0,2.931102046904807e-19
APP_APLP2,0.0,0.0,1.98105153096279e-08,0,1.7239884652480907e-24
TGFB1_ITGB5,0.0,2.9322226639098496e-11,4.68193994214684e-39,0,4.660377358490566e-29
SPP1_ITGAV,0.0,0.0,1.90607492200678e-23,0,4.660377358490566e-29
FN1_ITGA3,0.0,6.014254750784753e-14,2.51655607274817e-14,0,2.69687422525972e-19
FGB_ITGA5,0.0,4.0929117474987117e-16,3.24309868353266e-27,0,3.9774532516816095e-24
BMP2_ENG,0.0,1.0857130562198248e-12,9.73359769816366e-08,0,1.661661256053066e-23
COL4A1_ITGA2,0.0,0.000197527129993,8.234632320835449e-11,0,1.7190647879048795e-11
LGALS9_SLC1A5,0.0,1.1304167478619496e-13,1.70814913450264e-19,0,1.3247595852442364e-18
JAG2_NOTCH3,0.0,2.4765042405404064e-12,5.61207846302137e-16,0,7.637149863624562e-24
APOE_SCARB1,0.0,1.1241968301893648e-10,1.0461091032418199e-11,0,4.660377358490566e-29
FN1_PLAUR,0.0,2.7361171831620486e-10,3.4381662908446103e-10,0,8.687479349344872e-17
APOE_LRP5,0.0,0.0,1.16961885933147e-20,0,4.660377358490566e-29
LAMC3_ITGA3,0.0,0.0,2.94603195501378e-56,0,4.660377358490566e-29
TNFSF12_TNFRSF12A,0.0,0.0,4.358098407233151e-15,0,8.235450162224785e-24
S100A10_TRPV6,0.0,1.7912149305170427e-13,5.0430793452082895e-28,0,4.660377358490566e-29
CDH1_PTPRM,0.0,2.27868970444541e-06,3.16487767144784e-32,0,2.881297767248593e-13
LIF_IL6ST,0.0,3.953943116072011e-14,1.50790602078529e-37,0,1.863841468737993e-22
MMP1_ITGA2,0.0,6.785908934581763e-14,4.39588519570882e-10,0,3.7689705470728965e-27
COL1A2_ITGB1,0.0,1.1241968301893648e-10,8.56937559480413e-18,0,8.400211942361409e-13
LAMB2_ITGB1,0.0,3.299286061251664e-08,5.93184928659521e-35,0,3.006740133311769e-16
LAMA4_ITGA3,0.0,2.611667496022988e-15,1.6570656256799399e-12,0,1.720860720631571e-18
ICAM1_ITGB2,0.0,2.85858878655607e-14,8.324484360896161e-09,0,4.660377358490566e-29
FGB_ITGB1,0.0,0.0,1.3945216264468e-33,0,4.660377358490566e-29
MMP1_CD44,0.0,0.0,3.3616709244796597e-16,0,4.660377358490566e-29
ADAM10_GPNMB,0.0,1.7626855807174484e-07,1.8856834932487198e-34,0,9.117589542783395e-21
FGF23_FGFR3,0.0,0.0,2.75499275988238e-27,0,4.660377358490566e-29
HLA-C_NOTCH4,0.0,9.218240837327583e-10,3.2209034600707504e-09,0,8.250761476685503e-23
FGF23_FGFR4,0.0,0.0,3.7462657038943296e-22,0,4.660377358490566e-29
SEMA4A_PLXND1,0.0,4.324533067971988e-07,5.58600614780348e-21,0,1.1012363186692845e-16
LAMC2_ITGA2,0.0,9.489597701389796e-10,5.61207846302137e-16,0,2.8080405275724558e-15
THBS1_SCARB1,0.0,1.41993392863191e-09,1.89559624497688e-08,0,4.8444245691729215e-18
APP_NCSTN,0.0,0.0,8.21574422884358e-12,0,4.660377358490566e-29
APOE_LSR,0.0,0.0,1.3639710814125799e-42,0,4.660377358490566e-29
AFDN_NECTIN2,0.0,0.0,1.11070520323591e-24,0,5.954593925600244e-20
FGB_ITGAV,0.0,0.0,3.2435875816071904e-20,0,4.660377358490566e-29
LAMC1_ITGA6,0.0,4.87317216682104e-08,5.47473694862732e-06,0,5.486309576320031e-10
ADAM10_AXL,0.0,7.111230125923472e-06,2.74817527095802e-34,0,2.7128259955633416e-12
FN1_ITGA2,0.0,6.66875939880424e-08,3.99775017691088e-23,0,1.095620990560297e-14
SPP1_ITGA5,0.0,0.0,6.48851227273e-26,0,2.1518175064736513e-24
JAG1_NOTCH3,0.0,4.406622786642254e-14,2.24538000956314e-14,0,2.2181469281467088e-20
TGFB1_CXCR4,0.0,2.0877008208371507e-09,7.00503831883903e-39,0,8.31661230134982e-21
TIMP2_ITGA3,0.0,0.0,3.37106413423225e-39,0,4.660377358490566e-29
COL18A1_ITGA3,0.0,3.204552975179111e-12,9.72005310284822e-09,0,2.7106466737588703e-15
ARPC5_LDLR,0.0,0.0,4.9838526415200704e-24,0,8.868703668724721e-27
LAMB2_ITGB4,0.0,0.0,1.72660745008943e-16,0,6.610736917382955e-24
CD14_ITGB2,0.0,8.352300381203944e-09,2.8087875602787603e-19,0,1.0926552799579578e-14
FGG_ITGA5,0.0,0.0,3.78558053047832e-24,0,4.088704544334521e-21
PLAT_LRP1,0.0,1.5839144026415245e-08,3.36098856240572e-18,0,7.809597903689105e-24
VCAM1_ITGB2,0.0,4.854066747634064e-13,8.75037797844461e-14,0,1.913196655862084e-15
LAMA4_ITGB1,0.0,5.39320872793521e-10,3.68575583923544e-24,0,3.0707112704183373e-19
EFNA1_EPHB6,0.0,3.970550467470286e-06,8.15669797854148e-24,0,1.0950275663796533e-21
LGALS9_MRC2,0.0,7.616757545328516e-07,2.17655785504716e-07,0,1.3788588800443521e-08
NID1_PTPRF,0.0,1.45736502639317e-07,2.2943745933106802e-15,0,2.0790821100606998e-13
FGG_ITGB1,0.0,0.0,1.07578902933416e-32,0,4.660377358490566e-29
GRN_TNFRSF1B,0.0,3.4030342131913986e-14,1.71827759044887e-35,0,3.874635434238934e-14
COL1A1_ITGA2,0.0,6.363710315486391e-07,1.4325972851287399e-33,0,1.0586311406321044e-15
COL1A2_CD44,0.0,3.3351699780293558e-15,1.96408907743291e-12,0,6.07627132142305e-17
LAMB2_ITGA3,0.0,1.1505947709751622e-15,3.965311163637331e-15,0,6.69320083565841e-18
VWF_SIRPA,0.0,5.7268749319491915e-09,1.7618504717140801e-19,0,3.4413624348454124e-17
NLGN2_NRXN2,0.0,1.5784093385492633e-08,7.59641193347733e-09,0,8.092154681444287e-13
GNAI2_IGF1R,0.0,5.921411401455491e-10,8.16813263155252e-24,0,6.161775556317226e-22
MELTF_TFRC,0.0,0.0004783533909164,1.18720893945e-09,0,2.668396368493582e-16
FGB_ITGB2,0.0,1.0173750730757548e-12,6.70851598641072e-17,0,4.660377358490566e-29
TGFB1_SMAD3,0.0,5.2323407420322606e-14,1.03530113078301e-13,0,4.660377358490566e-29
MDK_ITGA6,0.0,0.0,4.17855128184153e-14,0,4.17231439793975e-22
LAMC2_ITGA6,0.0,3.3351679807741623e-08,2.32351036737925e-09,0,6.644037313632204e-13
PDGFB_LRP1,0.0,1.2230099010475874e-05,4.752687244971089e-13,0,1.864308509953908e-10
COL6A1_ITGA2,0.0,0.0003156401230762,1.05401316731499e-18,0,1.3633655829761961e-18
LAMB1_ITGA2,0.0,5.014455846216695e-05,4.9920608942814e-17,0,2.0605396077425872e-12
ADAM10_NOTCH2,0.0,2.596160581463442e-08,5.4517606801141e-18,0,4.0542585958231366e-27
SEMA4A_PLXNB1,0.0,1.7408146814862626e-07,1.82720906992613e-11,0,6.714064055465299e-13
AFDN_NRXN2,0.0,8.244811932589744e-08,8.34656682789535e-09,0,9.052813485523088e-13
LAMB3_ITGB1,0.0,9.22726185691614e-08,2.12083033460361e-27,0,3.896250548191293e-12
GPC3_LRP1,0.0,0.0,1.09887589641994e-53,0,2.3976932509697032e-15
THBS2_NOTCH3,0.0,4.0219679438754004e-15,1.31560871809667e-21,0,4.660377358490566e-29
ICAM3_ITGB2,0.0,1.3407254597068565e-07,0.0014564396768531,0,5.568607346375273e-15
ADAM15_ITGA5,0.0,0.0,6.060446970256081e-14,0,1.616427153032851e-16
S100A4_ERBB2,0.0,2.474344883574492e-11,6.671238099160661e-17,0,4.660377358490566e-29
LTB_LTBR,0.0,0.0,8.770840242042791e-09,0,1.0973652892698162e-22
SEMA4C_PLXNB2,0.0,4.0929117474987117e-16,2.5123025768287e-18,0,4.660377358490566e-29
HSPG2_ITGB1,0.0,2.0467822248622618e-11,4.5704650001291703e-23,0,3.792121867701493e-19
PLAU_ST14,0.0,3.5910428070316076e-14,2.6777491000004396e-42,0,1.4186761729015471e-24
ZG16B_CXCR4,0.0,0.0009249177379549,2.35357231293507e-20,0,5.2136464568308315e-11
LAMB1_ITGB4,0.0,0.0,7.25153274270266e-16,0,2.44731950623125e-18
EFNA1_EPHA2,0.0,0.0012983039467597,4.4024607991525e-09,0,7.029999911508508e-22
LAMC1_ITGA2,0.0,8.548477919300623e-08,5.25782862126211e-08,0,1.5903793164374548e-13
HBEGF_CD9,0.0,2.3056830582613108e-05,1.3083776933070699e-18,0,6.1547115641851985e-21
FBN1_ITGA5,0.0,0.0,5.743491337203031e-15,0,4.660377358490566e-29
LGALS8_ITGA3,0.0,1.4145818699770411e-13,1.45646535202195e-12,0,1.5821098224665178e-16
MDK_SDC3,0.0,4.3548918249314277e-10,1.5291365181177701e-09,0,6.3556908436606276e-12
VCAM1_ITGB1,0.0,2.0909662890034043e-14,4.00222946236959e-07,0,7.170292507842184e-23
FGG_ITGB2,0.0,5.985941900884687e-14,2.45498998607769e-15,0,4.660377358490566e-29
ADAM10_CD44,0.0,1.4120000705104216e-08,1.5554095766939201e-19,0,5.2466894079648374e-18
ADAM9_ITGA6,0.0,1.4510964952902894e-12,2.35303390055787e-16,0,3.746379302706434e-21
THBS2_ITGB1,0.0,1.0787787467804186e-09,4.359745797517069e-22,0,1.8676047898368773e-21
THBS1_CD47,0.0,2.974958057677668e-10,2.72442791876085e-06,0,1.9043340716871523e-26
ADAM10_TSPAN14,0.0,5.838049511552867e-07,8.50235070445433e-17,0,1.1310223752356734e-27
PDGFB_PDGFRA,0.0,3.290807957950693e-07,1.5658006744463899e-30,0,1.54832097380925e-15
LAMA4_ITGA6,0.0,0.0182399676814306,1.65076710240769e-05,0,1.4506175242237888e-11
LAMB1_ITGA3,0.0,2.759389938766788e-13,6.44977122211923e-14,0,3.8773888150659774e-24
TGFB1_ITGB6,0.0,2.618750613184569e-09,6.71679902424902e-17,0,1.3767023237549534e-22
LTBP1_ITGB5,0.0,1.1986770306496707e-10,1.67049157845972e-17,0,2.941548376792966e-17
HSPG2_SDC1,0.0,0.0,1.1213978807138599e-29,0,4.660377358490566e-29
GNAS_ADORA1,0.0,0.0010252875608871,1.00696876599398e-05,0,2.267479645524707e-09
GNAS_PTGIR,0.0,0.0009456817499215,8.24868364052752e-09,0,7.667319879861521e-13
FGA_ITGB1,0.0,2.795054039107365e-11,1.88386851508523e-18,0,7.717032243553481e-13
LAMC2_ITGB1,0.0,0.0002362275338358,1.88223466341288e-20,0,8.247909760025908e-15
PLAU_ITGB1,0.0,0.0106969550405613,1.36414675339961e-16,0,4.706040601617091e-10
PSEN1_NOTCH3,0.0,7.755861048795538e-13,5.4224373600434e-21,0,5.547251542495789e-22
AFDN_F11R,0.0,3.776053492857692e-05,7.23109033654692e-16,0,2.8850074906268285e-22
COL7A1_ITGB1,0.0,0.0003304760967385,1.1983022903223701e-20,0,3.1308748844024823e-16
WNT7B_LRP5,0.0,2.162563966285285e-10,2.30546368297907e-07,0,3.573109291296895e-13
EFNA2_EPHA2,0.0,1.5568623016838963e-06,4.25434311823434e-09,0,2.7857967490165896e-11
LAMC3_ITGA6,0.0,1.5234727060134092e-15,1.56415136159432e-23,0,1.56802471280856e-24
EFNA5_EPHA2,0.0,1.3812864542637827e-11,1.3315681721318e-17,0,3.816606340257928e-16
COL1A1_ITGAV,0.0,1.666508511435596e-11,2.27793122640132e-08,0,6.765727549132647e-14
LAMB1_ITGA7,0.0,1.2128087304920302e-05,2.5093255637176e-12,0,4.645208944233965e-12
COL6A2_ITGA1,0.0,1.3642857038234586e-05,2.8005137192806197e-16,0,1.3140450241517844e-21
CXCL14_CXCR4,0.0,0.0079901827340591,1.6195665452936898e-12,0,6.837192205415568e-09
PLAU_LRP1,0.0,0.0002607102960679,1.42986505223956e-16,0,3.422119783588409e-20
FGA_ITGAX,0.0,8.470000421199218e-12,1.07533558614383e-06,0,3.874635434238934e-14
SEMA3F_PLXNA1,0.0,7.676277071943483e-08,0.0009837953639098,0,1.037822310476141e-18
CEL_CXCR4,0.0,0.0036700704171379,4.11243104868948e-16,0,3.0642219209252654e-11
LAMC1_ITGB1,0.0,6.395901928192399e-06,2.33526123502527e-07,0,1.0063330865923312e-06
PLAT_ITGB2,0.0,7.094970156643991e-08,0.0002475724604747,0,2.1867251444536538e-17
