"","gene_name","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"TGFB1_ITGB1","TGFB1_ITGB1",5.15159390098842,5.15159390098842e-08,13.1546939551042,-1317.12865897103,0.281000000000006,1.31296423655689,4.45833405805054,1.72869315977174,0.99999999,-1650.24017243091,666.223026919753,282,0,0
"TGFB1_CXCR4","TGFB1_CXCR4",2.64315641406494,2.64315641406494e-08,17.4872111377812,-1153.12625517304,0.206000000000003,0.638756188654071,2.46854684858959,2.54522576678235,0.99999999,-1425.01373328668,543.774956227272,413,0,0
"TGFB1_ITGB5","TGFB1_ITGB5",8.14302224022213,8.14302224022213e-08,14.5341710651693,-1523.93692623525,0.204999999999998,2.63926810437748,7.47406646773458,1.08120812621356,0.99999999,-1847.08917835775,646.30450424499,307,0,0
"COMP_ITGB1","COMP_ITGB1",7.08827703869793,7.08827703869793e-08,6.74681379554727,-1207.68968207482,0.216000000000001,1.55673293343669,4.7459097865395,1.71023672618877,0.99999999,-1674.05571389717,932.732063644709,32,0,0
"LAMB1_ITGA7","LAMB1_ITGA7",3.9937504717284,3.9937504717284e-08,14.3328398605767,-1248.01859989695,0.340000000000003,1.02669459593062,3.88061600198141,1.94647660084744,0.99999999,-1597.36451151882,698.691823243734,228,0,0
"LAMB1_ITGAV","LAMB1_ITGAV",4.8800067917024,4.88000679170241e-08,19.6183797763763,-1421.09208988753,0.317,1.83767323034412,4.89224825169875,1.20210367337878,0.99999999,-1685.62623183392,529.068283892783,420,0,0
"LAMB1_ITGB1","LAMB1_ITGB1",5.4669123064936,5.4669123064936e-08,9.78515259140969,-1239.95176371887,0.205000000000005,1.41777339441831,4.17177413531892,1.64916546433013,0.99999999,-1624.92890635776,769.954285277774,152,0,0
"LAMB1_ITGA6","LAMB1_ITGA6",2.81101516285064,2.81101516285064e-08,15.226518413931,-1133.54062769032,0.231000000000002,0.888703058761664,2.70490855016688,1.88657866679306,0.99999999,-1459.85178156427,652.622307747907,297,0,0
"LAMB1_ITGA1","LAMB1_ITGA1",5.18950218016036,0.0495071674707906,14.3576373433963,-1360.77770651498,0.302,1.59149778664449,4.83737956413305,1.43138614903987,0.990550280752376,-1681.32900855463,641.102604079306,316,0,0
"LAMB1_ITGA2","LAMB1_ITGA2",4.61372610670369,5.15159468301197e-08,16.0029867183608,-1337.98518806883,0.327000000000005,1.66648598054426,4.57864370537504,1.28891488774797,0.999999988834199,-1660.38530837813,644.800240618594,314,0,0
"PDAP1_PDGFRB","PDAP1_PDGFRB",5.92103493530252,0.0984994211688867,14.1484716672112,-1415.49114759925,0.329000000000001,3.01303726200957,6.0073014934305,0.807596278811585,0.983636704214007,-1763.85455465973,696.726814120944,231,0,0
"SERPINE1_PLAUR","SERPINE1_PLAUR",5.01108323129463,0.954202484323054,15.0421665114689,-1528.65578215164,0.375999999999998,3.76058832213128,5.65917789804946,0.595264543670893,0.840040774270902,-1741.10999347367,424.908422644061,466,0,0
"SERPINE1_ITGAV","SERPINE1_ITGAV",5.06659477071458,0.139456375066135,16.4091789558863,-1412.12309603339,0.338999999999999,2.01257178539031,5.41858793559954,1.11842458562734,0.973212638300882,-1724.55806533163,624.869938596467,340,0,0
"SERPINE1_LRP1","SERPINE1_LRP1",5.42400933078971,0.47614794313939,11.9377362301928,-1419.0625948027,0.271000000000001,3.16844079761745,5.98459676811135,0.735046167014258,0.919299110001129,-1762.41182883025,686.698468055092,249,0,0
"SERPINE1_ITGB5","SERPINE1_ITGB5",6.10855334290402,0.323714930784457,15.7580000866033,-1498.55222143328,0.301000000000002,2.53611521359151,6.48839904492444,0.974541204155323,0.949673285222162,-1793.20686134929,589.309279832017,376,0,0
"COL1A1_ITGA5","COL1A1_ITGA5",5.98441698149871,0.311757163560965,16.79704286706,-1506.66796021231,0.329000000000001,3.29593657712203,6.32809492184794,0.742219016418744,0.950484666342085,-1783.67554080635,554.015161188074,405,0,0
"COL1A1_CD93","COL1A1_CD93",6.07906922206278,2.197882489136e-07,23.8545318500953,-1559.73099104425,0.384,2.46647130016793,6.09266369834948,0.999637357891016,0.999999963845083,-1769.23036180059,418.998741512672,468,0,0
"COL1A1_ITGA1","COL1A1_ITGA1",5.24656936425474,5.24656936425474e-08,14.1372592016098,-1347.54239909927,0.375999999999998,1.57021667242253,4.9056490415703,1.45874078353234,0.99999999,-1686.66843588484,678.252073571146,260,0,0
"COL1A1_CD44","COL1A1_CD44",5.39733111098945,5.39733111098945e-08,15.9216050397368,-1396.15645101607,0.262,1.94153129897965,5.12081472946953,1.19658935423316,0.99999999,-1703.0232977157,613.733693399264,350,0,0
"COL1A1_ITGAV","COL1A1_ITGAV",5.00938309874027,1.56883967981898e-07,18.361741539936,-1411.45722427286,0.323,1.81347188746561,4.97103340539626,1.23418793211456,0.999999968681979,-1691.71300559309,560.511562640471,398,0,0
"COL1A1_ITGB1","COL1A1_ITGB1",5.6879009008451,9.26947348195831e-06,9.54340980169474,-1246.39903618474,0.281999999999996,1.38686638908096,4.26805123150955,1.71965524039925,0.999998370319994,-1633.62177932817,774.445486286877,146,0,0
"COL1A1_ITGA11","COL1A1_ITGA11",6.57985030448362,0.383299392907213,7.18042113250109,-1324.39052254228,0.209000000000003,2.35968566905196,6.95846880176584,1.08706084139025,0.944953159193053,-1819.85538453173,990.929723978913,15,0,0
"COL1A1_ITGA2","COL1A1_ITGA2",5.09014438684933,5.09014438684933e-08,12.9583918131689,-1307.61483952239,0.257000000000005,1.71859679180882,4.89380953565713,1.31277728681611,0.99999999,-1685.74780258409,756.265926123405,170,0,0
"COL1A1_DDR1","COL1A1_DDR1",6.62039670014962,3.25926988315009e-07,19.4453641613949,-1534.70450317174,0.274000000000001,2.63936267711606,6.58568707257678,0.974861536898025,0.999999950769269,-1798.87722674042,528.345447137377,421,0,0
"LAMA4_ITGA6","LAMA4_ITGA6",3.77109405100931,3.77109405100931e-08,15.2286862148044,-1245.53097616494,0.947999999999999,0.962467706787931,3.35987287489349,2.01765782086066,0.99999999,-1542.46592966342,593.869906996958,370,0,0
"LAMA4_ITGAV","LAMA4_ITGAV",6.66675741936841,6.66675741936841e-08,16.1435238851642,-1480.96174887191,0.222999999999999,2.09220343419444,6.5535247054289,1.23410870539512,0.99999999,-1797.01198755185,632.100477359881,330,0,0
"LAMA4_ITGB1","LAMA4_ITGB1",6.13037667921358,6.13037667921358e-08,10.6269046892772,-1311.92344960308,0.272,1.51350683689965,5.08214184162754,1.63590919363275,0.99999999,-1700.13502886386,776.423158521572,144,0,0
"HBEGF_CD44","HBEGF_CD44",5.92004523625461,6.37039485403497e-08,16.3841164094067,-1440.30854404537,0.205,2.08956712130089,5.58904507920012,1.16441069697719,0.99999998923928,-1736.35885183971,592.100615588673,371,0,0
"HBEGF_CD9","HBEGF_CD9",2.88978263469446,2.88978263469446e-08,13.9147960447717,-1115.18518232589,0.217000000000001,0.723429423122616,2.66568912591485,2.34982987073986,0.99999999,-1454.28708758769,678.203810523616,262,0,0
"HBEGF_ERBB2","HBEGF_ERBB2",6.52761961294377,6.52761961294377e-08,19.9152246632828,-1536.30447821839,0.276999999999999,3.92563183482078,6.02380103923004,0.650830432951196,0.99999999,-1764.89956792822,457.19017941966,452,0,0
"LTF_LRP1","LTF_LRP1",6.54984174298943,0.261424039760066,10.0962553318309,-1386.01587113554,0.289,2.7002853571977,6.79213179467695,0.947776076087639,0.961618875536738,-1810.63724300733,849.242743743584,75,0,0
"LTF_TFRC","LTF_TFRC",4.81332212477866,0.150479479810251,10.8265635367526,-1276.12284866413,0.306999999999999,1.31572247623793,4.50727314859206,1.66747054040354,0.969684630491449,-1654.3996182459,756.553539163539,169,0,0
"CD160_TNFRSF14","CD160_TNFRSF14",10.7971095623864,1.07971095623864e-07,9.56565014302374,-1491.39939901187,0.214,3.03151319860205,10.3391663842414,1.08391266481702,0.99999999,-1970.72368640928,958.64857479482,24,0,0
"FGF23_FGFR4","FGF23_FGFR4",4.89732046219073,0.546393822001628,12.3612367845683,-1412.98145808579,0.303000000000001,1.82146584730158,5.9590866280089,1.21494950714181,0.89962849013067,-1760.78429436933,695.605672567072,235,0,0
"FGF23_FGFR1","FGF23_FGFR1",5.28937312414699,0.930090848344195,11.0785395547028,-1478.97259295106,0.295999999999999,2.00519578673175,6.37569740135099,1.14695219979075,0.850454821756665,-1786.53085032557,615.116514749026,349,0,0
"FGF23_FGFR3","FGF23_FGFR3",6.16887096935005,0.909214226636694,8.28193448994105,-1453.40998784077,0.298999999999999,2.59063025931569,7.28472193231069,0.958732410784429,0.871545170556549,-1837.31273542845,767.805495175361,154,0,0
"TGFB3_ENG","TGFB3_ENG",6.76946974360802,0.221231219176001,10.2078052505245,-1390.81806076155,0.233000000000001,2.64515309060764,7.21505705390515,0.983618103788172,0.968353499834458,-1833.65164198254,885.667162441987,48,0,0
"TGFB3_ITGB1","TGFB3_ITGB1",5.18679891672981,5.18679891672981e-08,8.18696650761772,-1157.62504093197,0.198,1.1741373110576,4.3158492564316,1.93968325541202,0.99999999,-1637.86489368946,960.479705514978,23,0,0
"TGFB3_ACVRL1","TGFB3_ACVRL1",5.85279445447631,0.294888361348694,14.2590086752662,-1452.7854703927,0.302999999999997,1.96533993520116,6.28903931911802,1.23096004642902,0.95203259989445,-1781.31680674165,657.0626726979,290,0,0
"TGFB3_ITGB6","TGFB3_ITGB6",4.12343548104161,0.369074401844636,12.9835816857036,-1336.79894334826,0.303999999999998,1.17152694440995,4.06668452261059,1.73331430094582,0.91784672455578,-1615.20832245411,556.818758211689,401,0,0
"TGFB3_ITGB5","TGFB3_ITGB5",6.09975557720842,2.58313716111996e-05,15.6267189872748,-1436.90411808035,0.396000000000001,1.7939880525974,6.11937897712864,1.37669162346226,0.999995765197163,-1770.89732902669,667.986421892675,278,0,0
"TNFSF10_RIPK1","TNFSF10_RIPK1",5.08709285686764,5.08709285686764e-08,10.2787835086618,-1229.45472222066,0.231000000000002,1.28802027250942,4.77745774301864,1.75110478179855,0.99999999,-1676.57999227864,894.250540115967,45,0,0
"TNFSF10_TNFRSF10B","TNFSF10_TNFRSF10B",4.6997334799075,7.0543203173749e-07,16.8758834321116,-1361.50653022518,0.314,1.42332513598625,4.48517146729524,1.52311430108943,0.999999849899589,-1652.52676655988,582.040472669392,381,0,0
"INHBA_ENG","INHBA_ENG",5.76721558058726,5.76721558058726e-08,13.6542498892849,-1372.31958293746,0.219000000000001,3.86226263532042,6.05734908056952,0.621786502426749,0.99999999,-1767.01556458049,789.391963286068,125,0,0
"INHBA_SMAD3","INHBA_SMAD3",6.61021741052596,6.61021741052596e-08,13.1781041278147,-1412.69929422583,0.215,2.28521492085421,6.44646227117015,1.12507330670444,0.99999999,-1790.73633361892,756.074078786177,171,0,0
"C3_CD46","C3_CD46",4.2908978931877,4.2908978931877e-08,13.4916810741649,-1255.75636089766,0.272000000000002,1.11600275524585,3.82090312953398,1.85613185102049,0.99999999,-1591.45631083402,671.399899872713,271,0,0
"C3_ITGAX","C3_ITGAX",6.03632123080855,6.03632123080855e-08,13.7474497562042,-1391.90783887605,0.218,1.61984765430225,5.37906788731688,1.51674300357151,0.99999999,-1721.7690885614,659.722499370692,287,0,0
"C3_ADRA2A","C3_ADRA2A",4.62038424956353,4.62038424956353e-08,12.7314905689272,-1264.89724180849,0.249000000000002,1.31620935423105,4.78966436016259,1.63310487179731,0.99999999,-1677.55222271645,825.309961815932,93,0,0
"C3_ITGB2","C3_ITGB2",6.1260817892736,6.1260817892736e-08,11.2989465919454,-1332.4762120731,0.244,1.34286536295564,5.19708481933496,1.84314254222284,0.99999999,-1708.65611734079,752.359810535386,178,0,0
"C3_CD81","C3_CD81",2.8931676249169,2.8931676249169e-08,12.312652601858,-1075.45221728729,0.201000000000001,6.2674539879035,2.29927120249473,0.271391126687457,0.99999999,-1397.94846374652,644.992492918465,312,0,0
"LIF_IL6ST","LIF_IL6ST",5.15217729280763,5.15217729280763e-08,8.78388383010397,-1179.81504360418,0.186,1.27985403654961,4.6820688314572,1.77351537205845,0.99999999,-1668.89580069757,978.161514186774,20,0,0
"APOE_LDLR","APOE_LDLR",8.91578720464752,8.91578720464752e-08,10.5794417303709,-1453.10577933615,0.225999999999999,4.57239504253703,7.53439388313123,0.653034464309363,0.99999999,-1850.15210000556,794.092641338805,119,0,0
"APOE_LRP5","APOE_LRP5",7.05296062032362,7.05296062032362e-08,15.3015922091035,-1485.58142461966,0.259,2.03547999495892,6.81385657801507,1.30472472074836,0.99999999,-1811.85393513718,652.545021035042,298,0,0
"APOE_LSR","APOE_LSR",8.38708678366831,8.38708678366831e-08,13.7842629953042,-1518.08706691113,0.274000000000001,2.42884925419335,7.84560319122768,1.19235343484024,0.99999999,-1865.57303050539,694.97192718851,240,0,0
"APOE_SCARB1","APOE_SCARB1",8.80393276400686,8.80393276400686e-08,11.6273361740276,-1480.29732837065,0.265000000000001,2.18589602926552,7.94372078318817,1.35740316479291,0.99999999,-1870.30829134358,780.021925945876,138,0,0
"APOE_LRP8","APOE_LRP8",5.18256650150172,5.18256650150172e-08,12.8981723717616,-1312.93646681646,0.228000000000002,1.18701545759515,5.48718657718024,1.91785631684084,0.99999999,-1729.35120076949,832.829467906048,87,0,0
"LAMA5_SDC1","LAMA5_SDC1",7.43266871082489,0.248871155318049,10.9667569077706,-1448.69013735357,0.317,4.86817862232936,6.36691708627254,0.560023024865367,0.967601397681346,-1786.00579315185,674.631311596564,267,0,0
"LAMA5_ITGA6","LAMA5_ITGA6",4.28720557666394,4.28720557666394e-08,9.59734677196171,-1140.63703762638,0.293999999999997,1.00543453649091,3.64901361263031,2.05936513272095,0.99999999,-1573.91890824233,866.563741231902,67,0,0
"LAMA5_BCAM","LAMA5_BCAM",6.88322016391712,6.88322016391711e-08,13.0104808220889,-1423.91327203586,0.268999999999998,2.20126376660732,6.48238929125359,1.1918558855611,0.99999999,-1792.85380396324,737.881063854752,194,0,0
"LAMA5_ITGB1","LAMA5_ITGB1",4.55271984130112,4.55271984130112e-08,13.1951034115962,-1271.05038667232,0.216000000000001,1.15969360451372,3.91770883502996,1.83989144878709,0.99999999,-1600.98900171823,659.877230091819,286,0,0
"LAMA5_ITGA2","LAMA5_ITGA2",5.43924477016624,5.43924477016624e-08,11.7149296660617,-1299.34463782574,0.205000000000005,1.69108632919482,5.56847509836722,1.3791246555515,0.99999999,-1734.95402864392,871.218781636357,61,0,0
"JAG1_CD46","JAG1_CD46",4.27225603729248,4.27225603729248e-08,11.8732551304001,-1211.83464647088,0.272999999999996,1.17180711594457,3.89507261657996,1.76389408994968,0.99999999,-1598.78122887432,773.893164806867,148,0,0
"JAG1_NOTCH4","JAG1_NOTCH4",4.85084708750817,4.85084708750817e-08,12.0002049823427,-1263.78387228068,0.231000000000002,1.28522280286521,4.35862495546622,1.71368253236662,0.99999999,-1641.62251012541,755.677275689467,173,0,0
"JAG1_NOTCH1","JAG1_NOTCH1",4.44681924904243,4.44681924904243e-08,12.605650803936,-1247.02398236262,0.210000000000001,1.14556810798051,4.27099556895214,1.84078820912938,0.99999999,-1633.88452355158,773.721082377922,149,0,0
"JAG1_NOTCH2","JAG1_NOTCH2",4.6455277815129,4.6455277815129e-08,17.5827852015521,-1369.64244389756,0.300999999999995,1.57421666003935,4.70619749190324,1.36915629196069,0.99999999,-1670.85421123992,602.42353468473,364,0,0
"JAG1_NOTCH3","JAG1_NOTCH3",5.45260693211208,1.11347909826016,10.1597370446781,-1498.90460024829,0.349000000000004,4.27456150893867,5.75858619929122,0.546273992750602,0.830419660493386,-1747.74448328945,497.679766082311,435,0,0
"LAMC1_ITGA6","LAMC1_ITGA6",3.41462707602237,3.41462707602237e-08,12.922302647268,-1154.58681675154,0.253,0.960894803917265,3.05366338639131,1.92307310861572,0.99999999,-1506.05712836996,702.940623236846,225,0,0
"LAMC1_ITGA1","LAMC1_ITGA1",6.27755384080693,6.27755384080693e-08,13.5433681176971,-1401.96836249932,0.241999999999997,1.70387955397245,5.75705580418559,1.47047055172323,0.99999999,-1747.64321571991,691.349706441172,242,0,0
"LAMC1_ITGA7","LAMC1_ITGA7",5.88274680253727,5.88274680253727e-08,9.83042771801354,-1269.4765300038,0.274000000000001,1.08959055173769,4.66106549969349,2.226008147497,0.99999999,-1667.18282460236,795.412589197132,117,0,0
"LAMC1_ITGAV","LAMC1_ITGAV",5.76938587525909,5.76938587525909e-08,17.7871533515835,-1455.69665630691,0.247,2.03071067526397,5.81165542617501,1.18281477711817,0.99999999,-1751.23957317426,591.085833734705,373,0,0
"LAMC1_ITGB1","LAMC1_ITGB1",5.24950303879064,5.24950303879064e-08,11.9896688497418,-1293.58169035638,0.216000000000001,1.44788383385931,4.54262429885707,1.58243316591064,0.99999999,-1657.37619490559,727.589009098406,199,0,0
"LAMC1_ITGA2","LAMC1_ITGA2",5.17930461474885,5.69001075116891e-08,15.0848900189335,-1363.41313947429,0.241999999999997,1.76011958605488,5.06117419097077,1.29298519309851,0.999999989013948,-1698.55986621423,670.293453479875,273,0,0
"IL1RN_IL1R1","IL1RN_IL1R1",3.45727074657042,3.45727074657042e-08,11.2939153839398,-1114.36484246476,0.220999999999997,0.843599389952712,3.18293123887665,2.20409565644945,0.99999999,-1521.85360374774,814.977522565971,103,0,0
"CCL21_ADRA2A","CCL21_ADRA2A",3.93590691007054,3.93590691007054e-08,17.0891962349993,-1297.79103102581,0.205000000000005,1.16608662434656,4.1722577496924,1.70134189033201,0.99999999,-1624.97307135593,654.364080660241,294,0,0
"MMP7_CD44","MMP7_CD44",5.40744969892967,4.33925401479399e-07,15.3993130241339,-1386.37514779426,0.968000000000002,1.98273631301078,5.44631149489967,1.17281978445815,0.999999919754156,-1726.50243657694,680.254577565362,256,0,0
"MMP7_SDC1","MMP7_SDC1",4.60597409302664,0.564954698492117,17.5988992517783,-1478.3545377257,0.311,4.76230824774535,5.31595872800165,0.450654013354578,0.890744057543638,-1717.27263060158,477.836185751749,442,0,0
"MMP7_CD151","MMP7_CD151",4.23844051011144,0.679247624485343,17.4425102131961,-1472.44023090559,0.363,4.65469918159134,5.08734866198728,0.442294385831188,0.861876636766224,-1700.52517598671,456.169890162233,454,0,0
"THBS1_CD47","THBS1_CD47",4.48684946721679,4.48684946721679e-08,15.1814277995238,-1310.75760652004,0.218999999999999,1.38271358360074,4.62722771149654,1.53192858632152,0.99999999,-1664.4068023462,707.298391652309,219,0,0
"THBS1_SDC1","THBS1_SDC1",4.63617385492319,0.618214860091864,14.085643803444,-1441.04363330741,0.296999999999999,4.85511576472997,4.75678579403965,0.443486360037753,0.882343143299383,-1674.92783710301,467.768407591192,450,0,0
"THBS1_ITGB1","THBS1_ITGB1",5.27969617037446,5.27969617037446e-08,10.4714184418596,-1249.97196920621,0.277999999999999,1.47503514903157,4.58256423298447,1.55776555340828,0.99999999,-1660.71140535582,821.478872299221,95,0,0
"THBS1_LRP5","THBS1_LRP5",5.57752831296631,0.25681783357236,14.0660784180511,-1425.91119829378,0.220999999999998,2.21075786880193,5.93546148333672,1.06826675291053,0.955981728351047,-1759.27079560122,666.719194614878,280,0,0
"THBS1_SDC4","THBS1_SDC4",4.95362565136674,0.38370597361115,14.8454211400572,-1427.56244806724,0.324,4.94468041340705,4.89781737555238,0.450114874056907,0.92810902515117,-1686.05969908489,516.994502035302,431,0,0
"THBS1_SCARB1","THBS1_SCARB1",5.73604857610652,0.360056951752561,14.8045257715527,-1468.12532033199,0.313999999999998,2.14440290508683,6.07830860527973,1.11686330784973,0.940936561857877,-1768.3316179929,600.412595321824,366,0,0
"THBS1_ITGA6","THBS1_ITGA6",3.71055466876996,3.71055466876996e-08,10.4457297098007,-1114.75802740154,0.236999999999998,1.04090994901647,3.48372905813634,1.85057315448195,0.99999999,-1556.25818684791,883.000318892743,52,0,0
"ADAM10_GPNMB","ADAM10_GPNMB",3.24106963193339,0.0873640811859022,8.39689707660849,-1042.16564821301,0.292999999999999,0.807124537940641,2.98129337590303,2.2305072028372,0.973752194360504,-1496.91893670054,909.506576975061,39,0,0
"ADAM10_TSPAN15","ADAM10_TSPAN15",3.84274562402708,0.173409547920617,16.8636169558241,-1332.19906340973,0.338999999999999,1.26552665380918,4.27165419086364,1.54899323798652,0.956822000023341,-1633.94327229016,603.488417760874,362,0,0
"ADAM10_CD44","ADAM10_CD44",5.34658520693317,0.0950081767857071,16.1111793122121,-1416.7349629105,0.350000000000001,2.02331579690045,5.25027323650525,1.14281142620767,0.982540375569044,-1712.53555976414,591.601193707266,372,0,0
"ADAM10_CADM1","ADAM10_CADM1",5.11829889258652,5.11829889258652e-08,20.7302333505658,-1455.21303399192,0.317,1.83912226382027,5.23229708596909,1.23013342717419,0.99999999,-1711.22883443681,512.031600889782,432,0,0
"ADAM10_TSPAN14","ADAM10_TSPAN14",5.94333447457144,0.000166484897165238,22.2273165316983,-1531.84746479242,0.375,2.62659608223793,5.87749068492091,0.928157746691633,0.999971988749005,-1755.53133213996,447.367734695079,457,0,0
"ADAM10_NOTCH1","ADAM10_NOTCH1",3.41004891235618,1.19015786846658e-07,16.3048222508614,-1228.63409976008,0.292999999999999,0.999717566566509,3.39809742679925,1.84715347287493,0.999999965098512,-1546.77601359056,636.28382766096,325,0,0
"ADAM10_MET","ADAM10_MET",3.04649936580915,3.04649936580915e-08,14.8426888592598,-1156.07038573269,0.204000000000001,0.817381364799156,2.9302353685894,2.13538316192338,0.99999999,-1490.33736182513,668.533952184886,276,0,0
